accession	contrast	organism	unit	n_case	n_control	method	gene	gene_class	mean_case	mean_control	baseMean	log2fc_case_vs_control	stat	pvalue	padj_genome	padj_panel	low_expression	direction	detect_case	detect_control	rank_biserial	note
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Mb21d1	sensor	1.94472360025	55.60946569	24.48304138316386	-4.502623352717169	-7.834926566487939	4.691167986512713e-15	4.847033373422779e-14	1.541383766997034e-14	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Sting1	sensor									True	ABSENT				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Tmem173	sensor	299.91537535000003	461.621098975	371.22897050883904	-0.13220492383893861	-1.9920985058568816	0.04636025087928482	0.10760191724105851	0.08467725292968853	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Tbk1	sensor	377.487069	543.844511475	451.488532787814	-0.037025707889559674	-0.6117402459948889	0.5407096297618217	0.7025129310497886	0.6545432360274683	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Irf3	sensor	294.42514132499997	376.06269754999994	332.29305922902734	0.13743778513677218	1.946933767330685	0.05154267569633215	0.11763081164832595	0.08467725292968853	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Ifnl2	ifnl	0.0	0.0021929825		-0.00631377405820188					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Ifnl3	ifnl	0.0	0.0035875645		-0.010314562959697005					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Ifnlr1	ifnl	3.1848561865	3.4639791097499995	3.240810896668766	0.26867105604784436	0.3750379696649959	0.7076322284289138	0.8294854292032937	0.8137770626932509	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Il10rb	ifnl	207.85378885	273.81439412500004	238.10206809468752	0.0914312471620626	1.0707400165327505	0.28428634443723066	0.45022990537943325	0.4086616201285191	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Isg15	isg_control	8.7955814855	12.060312889	10.241650443869053	0.036574336548673904	0.09040702943526886	0.9279637708890014	0.9628530337593398	0.9813872859815173	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Ifit1	isg_control	7.6501417435	18.486748525	12.123340351222776	-0.788437669497399	-1.949730074432994	0.05120829978103969	0.11702219301139731	0.08467725292968853	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Mx1	isg_control	0.005952381	0.35147058825		-0.7509550883817274					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Oas1	isg_control									True	ABSENT				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cxcl10	isg_control	1.198886353	3.976561929	2.4148559423712883	-1.1825839783428864	-1.3286151207666799	0.1839749808512069	0.3261118617789108	0.28209497063851724	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Ccl5	isg_control	1.005882353	1.5	1.2168552734268545	-0.08906614805867899	-0.07688092339757627	0.9387182735475382	0.9668777995258869	0.9813872859815173	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Map1lc3b	autophagy_aa	369.958590125	593.45636845	468.24684518109956	-0.19090954349776745	-3.1922373038986747	0.0014117529561509046	0.004895698148030109	0.0029518470901337096	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Sqstm1	autophagy_aa	2916.8681142499995	4783.4489795	3735.4752184974486	-0.22242852856757242	-10.436192675313249	1.6947201142900328e-25	2.6632310752503597e-24	9.74464065716769e-25	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Becn1	autophagy_aa	515.9691425999999	827.1340861	652.6667502533788	-0.19041536059971328	-3.8337193489253294	0.0001262201441766785	0.000536197302838511	0.00032256259067373397	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Slc1a5	autophagy_aa	493.0743866	486.58400692500004	496.1646857187471	0.5113532177952761	8.565633976612444	1.0748280890564992e-17	1.2626589191158197e-16	4.120174341383247e-17	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Slc7a5	autophagy_aa	1440.6523055	1737.4223005	1581.990221121243	0.22083412619068887	6.747776305141455	1.5012816218828064e-11	1.2445605122890624e-10	4.3161846629130686e-11	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn1	claudin	109.28843366	96.890473665	107.1683951993085	0.8686446490778036	5.95458969197399	2.6072511132026087e-09	1.6908563432367216e-08	1.1993355120732001e-08	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn2	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn3	claudin	0.33970588225	0.7470588235		-0.5705735193431933					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn4	claudin	2.415709617	3.2470588234999997	2.8619354853300227	0.32602882695876767	0.516421641603755	0.6055599538305347	0.7256282114457857	0.733046259900121	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn5	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn6	claudin	0.0	0.0411764705		-0.114171019684089					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn7	claudin	1.0	1.0		0.0					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn8	claudin	0.39695476575000005	0.25709488199999997		0.2445611149955502					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn9	claudin	0.34482758625	0.06470588225		0.58115728474078					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn10	claudin	0.28834289825000003	0.500735294		-0.3441652281153796					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn11	claudin	0.25	0.0		0.5849625007211562					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn12	claudin	442.552361025	665.419052675	541.0464647696689	0.1162362161491117	1.658025780686097	0.09731226287456465	0.17815879747262342	0.1398863778821867	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn14	claudin	0.065652852	0.0015686275		0.17346981306839548					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn15	claudin	1.57391910075	5.505917367	3.2053994949767666	-1.234402766543101	-1.800628278347932	0.07176148895689596	0.138555446864755	0.11789387471490051	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn16	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn18	claudin	0.03463855425	0.31446556675		-0.6072898290418637					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn23	claudin	0.0	0.25		-0.5849625007211563					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tacstd2	surface	3.9851190475	0.0	2.5349830908934488	5.144988532895351	2.91379460462918	0.003570647495004155	0.010139964049217713	0.007465899307735961	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tjp1	tight_junction	2144.095942	2257.9080750000003	2244.61826043601	0.6296526756001931	19.967839198092264	1.0489401215528202e-88	5.9403806519064275e-87	1.2062811397857433e-87	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tjp2	tight_junction	350.776976425	491.694886625	415.13434303950623	0.21751992674694948	3.2533175451321377	0.001140659510852286	0.003577907071750807	0.002623516874960258	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tjp3	tight_junction	0.1618710135	0.0		0.4046219947806324					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Ocln	tight_junction	0.30524661675	0.0753063725		0.4851002435056454					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cdh1	tight_junction	18.7715135975	34.8342482775	25.498180103966895	-0.1856003926739947	-0.8086612487898545	0.41871002376224586	0.5604055141683906	0.535018363696203	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	F11r	tight_junction	84.66894311749999	225.257233525	141.70713297439616	-0.7116666056351977	-6.505880644726669	7.72395361976405e-11	5.643635444840932e-10	4.4412733313643287e-10	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cgn	tight_junction	0.90264705875	1.5088235295		-0.5181987959220927					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Marveld2	tight_junction	0.87943538875	0.60738795525		0.3169171487359252					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cgas	sensor									True	ABSENT				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Mb21d1	sensor	0.11470588225	44.53899668	17.45399701683461	-7.221932925405033	-4.277104578286573	1.893398685909435e-05	8.012219921840699e-05	4.8386855306574454e-05	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Sting1	sensor									True	ABSENT				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tmem173	sensor	284.40981949999997	355.29155614999996	319.6444156284222	0.3839013869163666	5.1300510696403885	2.896635820072398e-07	1.544651362323667e-06	8.327827982708144e-07	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tbk1	sensor	290.273139225	503.144698075	380.8932696088392	-0.0900969794610261	-0.9842293624278714	0.3250027518264671	0.46309660997481916	0.43970960541227905	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Irf3	sensor	197.951001	314.562705875	248.69651825757168	0.03492597945772644	0.3929416939124468	0.694362546020457	0.7951893919097988	0.7843039033081849	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Ifnl2	ifnl	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Ifnl3	ifnl	0.0	0.00590861325		-0.016948706794448425					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Ifnlr1	ifnl	1.413474936	2.26944365675	1.5843615644679718	0.02856594249351487	0.028279828865329523	0.9774389683989745	0.9856918629145752	0.9774389683989745	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Il10rb	ifnl	158.57699675	260.94823967499997	202.58573998029522	-0.014038582083430793	-0.16293864863840107	0.8705667402234178	0.9216136081728818	0.9101379556881186	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Isg15	isg_control	8.8411764695	7.22352941175	8.38335113968829	0.9755215758346808	2.536468292960258	0.011197688241346248	0.028106604784152403	0.02146223579591364	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Ifit1	isg_control	8.11817203725	8.392279833	8.559225221711516	0.6595800056457145	1.6740519171547774	0.0941203964069314	0.17345709454539524	0.1398863778821867	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Mx1	isg_control	0.3023928215	0.25176470575		0.09402751457441164					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Oas1	isg_control									True	ABSENT				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cxcl10	isg_control	1.2202731092499999	2.5129411765	1.764305415862129	-0.2963205419486641	-0.363671183948069	0.7161035638900818	0.81247360872001	0.7843039033081849	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Ccl5	isg_control	0.71470588225	1.4783613445000001		-0.703698920920908					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Map1lc3b	autophagy_aa	340.0411599	602.88891975	451.4374154996653	-0.12158737801332384	-1.9414100382717283	0.05220856167513265	0.10647437840751658	0.09236899373292701	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Sqstm1	autophagy_aa	2473.5897560000003	6254.459804	4013.360364699275	-0.6341542130128999	-26.334305704191998	7.764717831441593e-153	7.495970084736776e-151	1.7858851012315665e-151	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
