ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean_high	receptor_mean	ligand_frac_high	receptor_frac	cpdb_mean_score_high	product_score	pass_expr_prop_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	ligand_mean_low	delta_high_minus_low
COL1A1	ITGA1+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.4918834865093231	0.09254064410924911	0.4020810585137132	0.05715237857202366	0.2922120653092861	0.04551921466827591	False	0.21304764971137047	False	0.30493993704631595	0.3335546553134918	0.07916441559791565
CXCL8	CXCR2	other	cellphonedb_v5_interactors	15569	48012	0.5745165944099426	0.008244099095463753	0.4522448455263665	0.005082062817628926	0.2913803467527032	0.004736371736303924	False	0.29650303814560175	False	0.4368857197918674	0.5847619771957397	-0.00512269139289856
CXCL8	CXCR1	other	cellphonedb_v5_interactors	15569	48012	0.5745165944099426	0.005263639613986015	0.4522448455263665	0.0034366408397900525	0.2898901170119643	0.0030240483052285105	False	0.2950128084048629	False	0.4368857197918674	0.5847619771957397	-0.00512269139289856
VEGFA	NRP1	other	cellphonedb_v5_interactors	15569	48012	0.5736579895019531	0.005160504020750523	0.5488470678913225	0.0034574689660918103	0.2894092467613518	0.00296036436136049	False	0.26909199031069875	False	0.5064559645403739	0.533023476600647	0.020317256450653076
VEGFA	NRP2	other	cellphonedb_v5_interactors	15569	48012	0.5736579895019531	0.0047162603586912155	0.5488470678913225	0.0030409064400566525	0.28918712493032217	0.002705520435334563	False	0.2688698684796691	False	0.5064559645403739	0.533023476600647	0.020317256450653076
VEGFA	FLT1	other	cellphonedb_v5_interactors	15569	48012	0.5736579895019531	0.0027534058317542076	0.5488470678913225	0.002124468882779305	0.28820569766685367	0.0015795132537270717	False	0.2678884412162006	False	0.5064559645403739	0.533023476600647	0.020317256450653076
CXCL8	ACKR1	other	cellphonedb_v5_interactors	15569	48012	0.5745165944099426	0.0018922608578577638	0.4522448455263665	0.0012080313255019579	0.2882044276339002	0.001087135263791679	False	0.29332711902679875	False	0.4368857197918674	0.5847619771957397	-0.00512269139289856
VEGFA	FLT1+KDR	other	cellphonedb_v5_interactors	15569	48012	0.5736579895019531	0.0009469718206673861	0.5488470678913225	0.0006248437890527368	0.28730248066131026	0.0005432379507590568	False	0.2669852242106572	False	0.5064559645403739	0.533023476600647	0.020317256450653076
VEGFA	KDR	other	cellphonedb_v5_interactors	15569	48012	0.5736579895019531	0.0009469718206673861	0.5488470678913225	0.0006248437890527368	0.28730248066131026	0.0005432379507590568	False	0.2669852242106572	False	0.5064559645403739	0.533023476600647	0.020317256450653076
CEL	RORA	other	cellphonedb_v5_interactors	15569	48012	0.002717990195378661	0.5702505111694336	0.006551480506133984	0.3354786303424144	0.2864842506824061	0.0015499352982681902	False	0.28591425059130415	False	0.0037258302820068093	0.0015779900131747127	0.0005700000911019742
SRD5A3	AR	other	cellphonedb_v5_interactors	15569	48012	0.5701914429664612	0.0006793899228796363	0.5660607617701844	0.00047904690494043157	0.2854354164446704	0.0003873823204636126	False	0.25927857373608276	False	0.515899017151667	0.5178777575492859	0.026156842708587646
LRPAP1	SORT1	other	cellphonedb_v5_interactors	15569	48012	0.5605108737945557	0.004001073073595762	0.582760614040722	0.002811797050737316	0.2822559734340757	0.0022426449645970292	False	0.24069004855118692	False	0.5282970386073104	0.4773790240287781	0.041565924882888794
CBR1	PTGFR	other	cellphonedb_v5_interactors	15569	48012	0.5417364239692688	7.22914410289377e-05	0.566510373177468	4.1656252603515784e-05	0.27090435770514887	3.9162906746601986e-05	False	0.23709234145644587	False	0.5182758399177748	0.4741123914718628	0.033812016248703
C3	C3AR1	other	cellphonedb_v5_interactors	15569	48012	0.47515979409217834	0.04085499048233032	0.3463934742115743	0.026951595434474715	0.25800739228725433	0.019412648865221982	False	0.21407823264598846	False	0.3163101432517505	0.3873014748096466	0.04392915964126587
LCN2	SLC22A17	other	cellphonedb_v5_interactors	15569	48012	0.49507683515548706	0.006655755918473005	0.3928319095638769	0.004894609680913105	0.25086629553698003	0.0032951105756850174	False	0.232363493880257	False	0.3335902871458855	0.458071231842041	0.018502801656723022
C3	ITGAM+ITGB2	other	cellphonedb_v5_interactors	15569	48012	0.47515979409217834	0.026483893394470215	0.3463934742115743	0.01778721986170124	0.2508218437433243	0.01258408133207567	False	0.2068926841020584	False	0.3163101432517505	0.3873014748096466	0.04392915964126587
COL1A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.4918834865093231	0.009142288938164711	0.4020810585137132	0.0061234691327168205	0.2505128877237439	0.004496940957580076	False	0.17134847212582827	False	0.30493993704631595	0.3335546553134918	0.07916441559791565
COL1A1	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.4918834865093231	0.0035005388781428337	0.4020810585137132	0.002520203282512705	0.24769201269373298	0.0017218572680423316	False	0.16852759709581733	False	0.30493993704631595	0.3335546553134918	0.07916441559791565
DSG2	DSC3	other	cellphonedb_v5_interactors	15569	48012	0.49227312207221985	0.00040007283678278327	0.518080801592909	0.0003332500208281263	0.24633659745450132	0.00019694510441935036	False	0.166257757198764	False	0.4046380163165671	0.33211544156074524	0.0800788402557373
COL1A1	ITGA11+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.4918834865093231	0.0007511376752518117	0.4020810585137132	0.0005207031575439474	0.24631731209228747	0.00036947221855136887	False	0.16715289649437182	False	0.30493993704631595	0.3335546553134918	0.07916441559791565
LTA4H	LTB4R	other	cellphonedb_v5_interactors	15569	48012	0.44245675206184387	0.040867678821086884	0.5095381848545186	0.02890943930683996	0.24166221544146538	0.018082180435484707	False	0.22802944108843803	False	0.4875698593177876	0.4151912033557892	0.013632774353027344
C3	C5AR2	other	cellphonedb_v5_interactors	15569	48012	0.47515979409217834	0.0015490837395191193	0.3463934742115743	0.0010414063150878947	0.23835443891584873	0.0007360623107014463	False	0.19442527927458286	False	0.3163101432517505	0.3873014748096466	0.04392915964126587
CCL20	CCR6	other	cellphonedb_v5_interactors	15569	48012	0.37477049231529236	0.10163792967796326	0.2845397906095446	0.06485878530367409	0.2382042109966278	0.038090896943317354	False	0.21664291620254517	False	0.24082996081454358	0.3316479027271271	0.02156129479408264
PODXL	SELL	other	cellphonedb_v5_interactors	15569	48012	0.04012312367558479	0.41899633407592773	0.07759008285695934	0.24093976505873532	0.22955972887575626	0.01681144173174509	False	0.2293349802494049	False	0.08190402775101176	0.03967362642288208	0.0002247486263513565
TAX1BP3	ADGRB2	other	cellphonedb_v5_interactors	15569	48012	0.4494107961654663	0.0010404357453808188	0.5186588734022738	0.0007289844205615263	0.22522561595542356	0.0004675830566906042	False	0.20761849329574034	False	0.48384402903578083	0.41419655084609985	0.017607122659683228
TAX1BP3	ADGRB1	other	cellphonedb_v5_interactors	15569	48012	0.4494107961654663	0.0009418083936907351	0.5186588734022738	0.0006873281679580105	0.22517630227957852	0.0004232588600438722	False	0.2075691796198953	False	0.48384402903578083	0.41419655084609985	0.017607122659683228
TGM2	ADGRG1	other	cellphonedb_v5_interactors	15569	48012	0.3665125072002411	0.08158814907073975	0.34228274134498043	0.04880029992501875	0.22405032813549042	0.029903077073743844	False	0.1974986344575882	False	0.26517633455386397	0.31340911984443665	0.02655169367790222
CCL21	CCR7	T_recruit	cellphonedb_v5_interactors	15569	48012	0.0018911908846348524	0.4445269703865051	0.003532661057229109	0.2528742814296426	0.22320908063557	0.0008406853543693055	False	0.223536136909388	False	0.004882122438491681	0.0025453034322708845	-0.00032705627381801605
CCL19	CCR7	T_recruit	cellphonedb_v5_interactors	15569	48012	0.0014439166989177465	0.4445269703865051	0.002504977840580641	0.2528742814296426	0.22298544354271144	0.0006418599156603894	False	0.22341146657709032	False	0.004817883985353632	0.002295962767675519	-0.0004260230343788862
LTA4H	LTB4R2	other	cellphonedb_v5_interactors	15569	48012	0.44245675206184387	0.0025052926503121853	0.5095381848545186	0.0019161876197617263	0.22248102235607803	0.0011084836490215383	False	0.20884824800305068	False	0.4875698593177876	0.4151912033557892	0.013632774353027344
DHCR24	RORC	other	cellphonedb_v5_interactors	15569	48012	0.4320518374443054	0.012341296300292015	0.47055045282291735	0.00860201616262601	0.22219656687229872	0.005332079742985774	False	0.2673694072291255	False	0.5103745101817948	0.522397518157959	-0.04517284035682678
LTA4H	GPR17	other	cellphonedb_v5_interactors	15569	48012	0.44245675206184387	3.7581645301543176e-05	0.5095381848545186	2.0828126301757892e-05	0.2212471668535727	1.662825271726105e-05	False	0.20761439250054536	False	0.4875698593177876	0.4151912033557892	0.013632774353027344
AGRN	PTPRS	other	cellphonedb_v5_interactors	15569	48012	0.4373542368412018	0.002313855802640319	0.5012524889202903	0.0015829375989336	0.21983404632192105	0.001011974638724343	False	0.1772798466263339	False	0.4386843964797328	0.35224583745002747	0.04255419969558716
AGRN	LRP4+MUSK	other	cellphonedb_v5_interactors	15569	48012	0.4373542368412018	3.327713784528896e-05	0.5012524889202903	2.0828126301757892e-05	0.21869375698952354	1.4553897226585828e-05	False	0.17613955729393638	False	0.4386843964797328	0.35224583745002747	0.04255419969558716
SELPLG	SELL	other	cellphonedb_v5_interactors	15569	48012	0.007114944513887167	0.41899633407592773	0.01644293146637549	0.24093976505873532	0.21305563929490745	0.0029811356684723567	False	0.21461340971291065	False	0.026016573520909615	0.01023048534989357	-0.0015577704180032015
APOE	TREM2+TYROBP	other	cellphonedb_v5_interactors	15569	48012	0.41150012612342834	0.011530890129506588	0.397328023636714	0.0077897192368574526	0.21151550812646747	0.004744962742607356	False	0.28264359338209033	False	0.46463673154750434	0.5537562966346741	-0.07112808525562286
CD34	SELL	other	cellphonedb_v5_interactors	15569	48012	0.00037674876512028277	0.41899633407592773	0.0007065322114458218	0.24093976505873532	0.209686541420524	0.00015785635145303123	False	0.2097261955641443	False	0.0010920537033468234	0.0004560570523608476	-3.965414362028241e-05
TNFSF14	TNFRSF14	other	cellphonedb_v5_interactors	15569	48012	0.035082634538412094	0.3791544437408447	0.05209069304386923	0.2515204532200283	0.2071185391396284	0.013301736783374984	False	0.2017821166664362	False	0.03944241022676174	0.024409789592027664	0.005336422473192215
LPAR1	ADGRE5	other	cellphonedb_v5_interactors	15569	48012	0.031232213601469994	0.38226115703582764	0.06423020104052926	0.23394151462134466	0.20674668531864882	0.011938862108088033	False	0.20977256633341312	False	0.07509475171837862	0.03728397563099861	-0.003025881014764309
LCK	CD8A+CD8B	MHC_I_partial	cellphonedb_v5_interactors	15569	48012	0.008733687922358513	0.4012211561203003	0.018434067698631897	0.1995959343497459	0.2049774220213294	0.003504140365402586	False	0.20860339514911175	False	0.03250465728785251	0.015985634177923203	-0.003625973127782345
AKR1C3	PTGDR	other	cellphonedb_v5_interactors	15569	48012	0.34811583161354065	0.06145277991890907	0.25589312094546857	0.03869865866866617	0.20478430576622486	0.021392685586434923	False	0.18507529981434345	False	0.24513393717479284	0.30869781970977783	0.01970900595188141
CD44	SELE	other	cellphonedb_v5_interactors	15569	48012	0.4003581702709198	0.00011134699889225885	0.40150298670434836	6.248437890527369e-05	0.20023475863490603	4.457868074166289e-05	False	0.24172434486899874	False	0.4424744652148776	0.4833373427391052	-0.04148958623409271
ITGAV+ITGB3	ADGRE5	other	cellphonedb_v5_interactors	15569	48012	0.006873751059174538	0.38226115703582764	0.012332198599781618	0.23394151462134466	0.1945674540475011	0.0026275680330563045	False	0.19529730454087257	False	0.01599537483137406	0.008333452045917511	-0.0007298504933714867
LPAR3	ADGRE5	other	cellphonedb_v5_interactors	15569	48012	0.004865224007517099	0.38226115703582764	0.01046952276960627	0.23394151462134466	0.19356319052167237	0.0018597861583519726	False	0.1952426922507584	False	0.017344382347273077	0.008224227465689182	-0.0016795017290860415
THY1	ADGRE5	other	cellphonedb_v5_interactors	15569	48012	0.0021373070776462555	0.38226115703582764	0.003918042263472285	0.23394151462134466	0.19219923205673695	0.0008170094764419211	False	0.19439757242798805	False	0.012398021455643348	0.006533987820148468	-0.0021983403712511063
CXCL1	CXCR2	other	cellphonedb_v5_interactors	15569	48012	0.37271425127983093	0.008244099095463753	0.31607681932044446	0.005082062817628926	0.19047917518764734	0.003072693221842504	False	0.18251304421573877	False	0.2961392689664033	0.3567819893360138	0.00796613097190857
CD160	TNFRSF14	other	cellphonedb_v5_interactors	15569	48012	0.0012708482099696994	0.3791544437408447	0.002248057036418524	0.2515204532200283	0.1902126459754072	0.0004818477461301096	False	0.19037732505239546	False	0.0024410612192458407	0.0016002063639461994	-0.00016467907698825002
LTA	TNFRSF14	other	cellphonedb_v5_interactors	15569	48012	0.0009164611110463738	0.3791544437408447	0.00173421542809429	0.2515204532200283	0.19003545242594555	0.0003474803027689044	False	0.1903201712993905	False	0.0028264919380741314	0.001485898857936263	-0.0002847188734449446
BTLA	TNFRSF14	other	cellphonedb_v5_interactors	15569	48012	0.00028112201835028827	0.3791544437408447	0.0006423020104052926	0.2515204532200283	0.1897177828795975	0.0001065886624909071	False	0.19004185526864603	False	0.002119868953555598	0.0009292667964473367	-0.0003240723890485242
BAG6	NCR3	other	cellphonedb_v5_interactors	15569	48012	0.2658592164516449	0.11263205856084824	0.38146316397970326	0.0705865200366575	0.18924563750624657	0.029944270836322895	False	0.19928842410445213	False	0.39127641806385305	0.28594478964805603	-0.010042786598205566
CXCL1	CXCR1	other	cellphonedb_v5_interactors	15569	48012	0.37271425127983093	0.005263639613986015	0.31607681932044446	0.0034366408397900525	0.18898894544690847	0.001961833497733656	False	0.1810228144749999	False	0.2961392689664033	0.3567819893360138	0.00796613097190857
CXCL1	ACKR1	other	cellphonedb_v5_interactors	15569	48012	0.37271425127983093	0.0018922608578577638	0.31607681932044446	0.0012080313255019579	0.18730325606884435	0.000705272588862587	False	0.17933712509693578	False	0.2961392689664033	0.3567819893360138	0.00796613097190857
HSD17B12	AR	other	cellphonedb_v5_interactors	15569	48012	0.37389644980430603	0.0006793899228796363	0.4746611856895112	0.00047904690494043157	0.18728791986359283	0.0002540214801975173	False	0.1687664619530551	False	0.44305261129312007	0.3368535339832306	0.01852145791053772
CLU	TREM2+TYROBP	other	cellphonedb_v5_interactors	15569	48012	0.36268380284309387	0.011530890129506588	0.31819641595478193	0.0077897192368574526	0.18710734648630023	0.0041820670823353445	False	0.20356617076322436	False	0.3314061797391919	0.39560145139694214	-0.016458824276924133
MPZL1	MPZL1	other	cellphonedb_v5_interactors	15569	48012	0.3475373685359955	0.016835007816553116	0.4604020810585137	0.011913688244605515	0.1821861881762743	0.005850794315847785	False	0.17134171910583973	False	0.43007644375923426	0.32584843039512634	0.01084446907043457
TNF	TNFRSF1B	other	cellphonedb_v5_interactors	15569	48012	0.00745834456756711	0.356219619512558	0.01573639925492967	0.2153836540864784	0.18183898204006255	0.0026568086640523098	False	0.18385192938148975	False	0.024089419926768163	0.011484239250421524	-0.002012947341427207
ICOSLG	ICOS	other	cellphonedb_v5_interactors	15569	48012	0.025876028463244438	0.332454115152359	0.04650266555334318	0.19522202782637674	0.17916507180780172	0.008602592146405186	False	0.17388869309797883	False	0.02961392689664033	0.015323271043598652	0.005276378709822893
LTA	TNFRSF1B	other	cellphonedb_v5_interactors	15569	48012	0.0009164611110463738	0.356219619512558	0.00173421542809429	0.2153836540864784	0.17856804031180218	0.00032646142827499544	False	0.17885275918524712	False	0.0028264919380741314	0.001485898857936263	-0.0002847188734449446
AKR1B1	PTGFR	other	cellphonedb_v5_interactors	15569	48012	0.35523590445518494	7.22914410289377e-05	0.34440233797931785	4.1656252603515784e-05	0.17765409794810694	2.5680515438283348e-05	False	0.22931046334269922	False	0.37842872743624334	0.4585486352443695	-0.051656365394592285
TNFSF10	TNFRSF10B	other	cellphonedb_v5_interactors	15569	48012	0.3163457214832306	0.036380842328071594	0.3416404393345751	0.024598017162376074	0.1763632819056511	0.011508923814441463	False	0.16583333164453506	False	0.3267810111132524	0.29528582096099854	0.010529950261116028
CEACAM5	CEACAM6	other	cellphonedb_v5_interactors	15569	48012	0.30930155515670776	0.041956156492233276	0.2726572034170467	0.026243439140214948	0.17562885582447052	0.012977104451445953	False	0.18508343398571014	False	0.2796299865099248	0.328210711479187	-0.009454578161239624
