source	target	weight	confidence
ETS1	ERCC6L2	0.3333333333333333	C
ETS1	ERMN	0.3333333333333333	C
ETS1	EXOC5	0.3333333333333333	C
ETS1	EXOSC4	0.3333333333333333	C
ETS1	EYA3	0.3333333333333333	C
ETS1	FAM200B	0.3333333333333333	C
ETS1	FAM32A	0.3333333333333333	C
ETS1	FAM76B	0.3333333333333333	C
ETS1	FBF1	0.3333333333333333	C
ETS1	FBL	0.3333333333333333	C
ETS1	FBXL12	0.3333333333333333	C
ETS1	FBXW2	0.3333333333333333	C
ETS1	FIS1	0.3333333333333333	C
ETS1	FLII	0.3333333333333333	C
ETS1	FNDC11	0.3333333333333333	C
ETS1	FNTA	0.3333333333333333	C
ETS1	FRA10AC1	0.3333333333333333	C
ETS1	FREM3	0.3333333333333333	C
ETS1	GATAD1	0.3333333333333333	C
ETS1	GEMIN8	0.3333333333333333	C
ETS1	GGA1	0.3333333333333333	C
ETS1	GJA5	0.3333333333333333	C
ETS1	GMNN	0.3333333333333333	C
ETS1	GNPTG	0.3333333333333333	C
ETS1	GOLGA8A	0.3333333333333333	C
ETS1	GPATCH2L	0.3333333333333333	C
ETS1	GPSM3	0.3333333333333333	C
ETS1	GRAMD2B	0.3333333333333333	C
ETS1	GRM4	0.3333333333333333	C
ETS1	GSAP	0.3333333333333333	C
ETS1	H4C6	0.3333333333333333	C
ETS1	HINFP	0.3333333333333333	C
ETS1	HMGA1	0.3333333333333333	C
ETS1	HMGB1	0.3333333333333333	C
ETS1	HNRNPD	0.3333333333333333	C
ETS1	HOXC4	0.3333333333333333	C
ETS1	HPS5	0.3333333333333333	C
ETS1	HRH1	0.3333333333333333	C
ETS1	ICAM4	0.3333333333333333	C
ETS1	IDI1	0.3333333333333333	C
ETS1	IFT22	0.3333333333333333	C
ETS1	IGF1	0.3333333333333333	C
ETS1	IGF2R	0.3333333333333333	C
ETS1	INO80B	0.3333333333333333	C
ETS1	INPP5F	0.3333333333333333	C
ETS1	ISY1	0.3333333333333333	C
ETS1	JMJD6	0.3333333333333333	C
ETS1	KAT5	0.3333333333333333	C
ETS1	KATNA1	0.3333333333333333	C
ETS1	KCTD5	0.3333333333333333	C
ETS1	KHDRBS1	0.3333333333333333	C
ETS1	KIAA0232	0.3333333333333333	C
ETS1	MATCAP1	0.3333333333333333	C
ETS1	KIF4A	0.3333333333333333	C
ETS1	KIFC1	0.3333333333333333	C
KLF6	ETS1	0.3333333333333333	C
ETS1	KLHL21	0.3333333333333333	C
ETS1	KRT77	0.3333333333333333	C
ETS1	L1CAM	0.3333333333333333	C
ETS1	LDAH	0.3333333333333333	C
ETS1	LEFTY1	0.3333333333333333	C
ETS1	LEMD3	0.3333333333333333	C
ETS1	LENG1	0.3333333333333333	C
ETS1	LIG4	0.3333333333333333	C
ETS1	LMBRD1	0.3333333333333333	C
ETS1	LOXL2	0.3333333333333333	C
ETS1	LRFN4	0.3333333333333333	C
ETS1	LRRC20	0.3333333333333333	C
ETS1	LSM5	0.3333333333333333	C
ETS1	LTC4S	0.3333333333333333	C
ETS1	LTN1	0.3333333333333333	C
ETS1	LYRM1	0.3333333333333333	C
ETS1	LYRM2	0.3333333333333333	C
ETS1	MAD2L1BP	0.3333333333333333	C
ETS1	MADD	0.3333333333333333	C
ETS1	MAGED1	0.3333333333333333	C
ETS1	MAP3K7	0.3333333333333333	C
ETS1	MBTPS2	0.3333333333333333	C
ETS1	MCAM	0.3333333333333333	C
ETS1	MCRS1	0.3333333333333333	C
ETS1	MDS2	0.3333333333333333	C
ETS1	MECOM	0.3333333333333333	C
ETS1	MED17	0.3333333333333333	C
ETS1	MED18	0.3333333333333333	C
ETS1	METTL21A	0.3333333333333333	C
ETS1	METTL3	0.3333333333333333	C
ETS1	MICOS10	0.3333333333333333	C
ETS1	MIGA2	0.3333333333333333	C
ETS1	MINDY3	0.3333333333333333	C
ETS1	MIR9-1HG	0.3333333333333333	C
ETS1	MLEC	0.3333333333333333	C
ETS1	MON1B	0.3333333333333333	C
ETS1	MPZL3	0.3333333333333333	C
ETS1	MRM2	0.3333333333333333	C
ETS1	MRPL13	0.3333333333333333	C
ETS1	MRPL3	0.3333333333333333	C
ETS1	MRPL54	0.3333333333333333	C
ETS1	MRPS22	0.3333333333333333	C
ETS1	MSANTD2	0.3333333333333333	C
ETS1	MSL1	0.3333333333333333	C
ETS1	MTERF1	0.3333333333333333	C
ETS1	MTHFSD	0.3333333333333333	C
ETS1	MTMR14	0.3333333333333333	C
ETS1	MTMR4	0.3333333333333333	C
ETS1	MYO1A	0.3333333333333333	C
ETS1	MZF1	0.3333333333333333	C
ETS1	NAA40	0.3333333333333333	C
ETS1	NAV1	0.3333333333333333	C
ETS1	NDUFA13	0.3333333333333333	C
ETS1	NDUFC2	0.3333333333333333	C
ETS1	NEK8	0.3333333333333333	C
ETS1	NELFB	0.3333333333333333	C
ETS1	NF1	0.3333333333333333	C
ETS1	NGRN	0.3333333333333333	C
ETS1	NIP7	0.3333333333333333	C
ETS1	NIPBL	0.3333333333333333	C
ETS1	NKIRAS2	0.3333333333333333	C
ETS1	NOC2L	0.3333333333333333	C
ETS1	NOSIP	0.3333333333333333	C
ETS1	NSMCE1	0.3333333333333333	C
ETS1	NSUN3	0.3333333333333333	C
ETS1	NSUN5	0.3333333333333333	C
ETS1	NTHL1	0.3333333333333333	C
ETS1	NUDCD3	0.3333333333333333	C
ETS1	NUP54	0.3333333333333333	C
ETS1	NXN	0.3333333333333333	C
ETS1	NXT2	0.3333333333333333	C
ETS1	OGG1	0.3333333333333333	C
ETS1	OSTM1	0.3333333333333333	C
ETS1	OTUD5	0.3333333333333333	C
ETS1	OVCA2	0.3333333333333333	C
ETS1	PAFAH1B2	0.3333333333333333	C
ETS1	PATL1	0.3333333333333333	C
ETS1	PATZ1	0.3333333333333333	C
ETS1	PCDH9	0.3333333333333333	C
ETS1	PCGF1	0.3333333333333333	C
ETS1	PDE12	0.3333333333333333	C
ETS1	PDLIM2	0.3333333333333333	C
ETS1	PER2	0.3333333333333333	C
ETS1	PEX2	0.3333333333333333	C
ETS1	PHB2	0.3333333333333333	C
ETS1	PHF23	0.3333333333333333	C
ETS1	PHLDB2	0.3333333333333333	C
ETS1	PIGN	0.3333333333333333	C
ETS1	PIH1D1	0.3333333333333333	C
ETS1	PIK3R1	0.3333333333333333	C
ETS1	PIP4P2	0.3333333333333333	C
ETS1	PLEKHM3	0.3333333333333333	C
ETS1	PNKP	0.3333333333333333	C
ETS1	POLD4	0.3333333333333333	C
ETS1	PPIL3	0.3333333333333333	C
ETS1	PPM1M	0.3333333333333333	C
ETS1	PPME1	0.3333333333333333	C
ETS1	PPP1R11	0.3333333333333333	C
ETS1	PPP1R35	0.3333333333333333	C
ETS1	PRELID1	0.3333333333333333	C
ETS1	PREPL	0.3333333333333333	C
ETS1	PRKAB1	0.3333333333333333	C
ETS1	PRKACA	0.3333333333333333	C
ETS1	PRMT1	0.3333333333333333	C
ETS1	PRPF19	0.3333333333333333	C
ETS1	PRRG2	0.3333333333333333	C
ETS1	PRSS36	0.3333333333333333	C
ETS1	PSMC2	0.3333333333333333	C
ETS1	PTK2B	0.3333333333333333	C
ETS1	PTPN11	0.3333333333333333	C
ETS1	PTPRCAP	0.3333333333333333	C
ETS1	PTRH2	0.3333333333333333	C
ETS1	PTTG1IP	0.3333333333333333	C
ETS1	PURB	0.3333333333333333	C
ETS1	PUS7L	0.3333333333333333	C
ETS1	PYM1	0.3333333333333333	C
ETS1	PYROXD1	0.3333333333333333	C
ETS1	RABL2A	0.3333333333333333	C
ETS1	RAE1	0.3333333333333333	C
ETS1	RAP2C	0.3333333333333333	C
ETS1	RASGRP2	0.3333333333333333	C
ETS1	RBM8A	0.3333333333333333	C
ETS1	RELT	0.3333333333333333	C
ETS1	RETREG2	0.3333333333333333	C
ETS1	RFC4	0.3333333333333333	C
ETS1	RIN3	0.3333333333333333	C
ETS1	RNF185	0.3333333333333333	C
ETS1	RNF25	0.3333333333333333	C
ETS1	RPS25	0.3333333333333333	C
ETS1	RPS6KA1	0.3333333333333333	C
ETS1	METTL25B	0.3333333333333333	C
ETS1	RTF2	0.3333333333333333	C
ETS1	RUBCN	0.3333333333333333	C
RUNX2	ETS1	0.3333333333333333	C
ETS1	S100B	0.3333333333333333	C
ETS1	SART3	0.3333333333333333	C
ETS1	SBNO2	0.3333333333333333	C
ETS1	SCOC	0.3333333333333333	C
ETS1	SEC24C	0.3333333333333333	C
ETS1	SELENON	0.3333333333333333	C
ETS1	SERTAD3	0.3333333333333333	C
ETS1	SF3B3	0.3333333333333333	C
ETS1	SH2B3	0.3333333333333333	C
ETS1	SH2D6	0.3333333333333333	C
ETS1	SH3BP5L	0.3333333333333333	C
ETS1	SIAE	0.3333333333333333	C
ETS1	SIRPB1	0.3333333333333333	C
ETS1	SLC35C2	0.3333333333333333	C
ETS1	SLC35E2B	0.3333333333333333	C
ETS1	SLX4	0.3333333333333333	C
ETS1	SNRPB	0.3333333333333333	C
ETS1	SPG11	0.3333333333333333	C
ETS1	SPTY2D1	0.3333333333333333	C
ETS1	SRBD1	0.3333333333333333	C
ETS1	STMN3	0.3333333333333333	C
ETS1	SUB1	0.3333333333333333	C
ETS1	SULT1A1	0.3333333333333333	C
ETS1	SUPT4H1	0.3333333333333333	C
ETS1	SZRD1	0.3333333333333333	C
ETS1	TACC2	0.3333333333333333	C
ETS1	TAF13	0.3333333333333333	C
ETS1	TAF15	0.3333333333333333	C
ETS1	TAF1C	0.3333333333333333	C
ETS1	TAF5	0.3333333333333333	C
ETS1	TASP1	0.3333333333333333	C
ETS1	WWTR1	0.3333333333333333	C
ETS1	TBCC	0.3333333333333333	C
ETS1	TCF7	0.3333333333333333	C
ETS1	TDP1	0.3333333333333333	C
ETS1	TECPR1	0.3333333333333333	C
ETS1	TENT2	0.3333333333333333	C
ETS1	TERF2	0.3333333333333333	C
ETS1	TEX22	0.3333333333333333	C
ETS1	TFCP2	0.3333333333333333	C
ETS1	TFG	0.3333333333333333	C
ETS1	THOC5	0.3333333333333333	C
ETS1	TIGD4	0.3333333333333333	C
ETS1	TIGD7	0.3333333333333333	C
ETS1	TMBIM6	0.3333333333333333	C
ETS1	TMEM167A	0.3333333333333333	C
ETS1	TMEM203	0.3333333333333333	C
ETS1	TMEM41B	0.3333333333333333	C
ETS1	TMIGD2	0.3333333333333333	C
ETS1	TNIP1	0.3333333333333333	C
ETS1	TNRC6A	0.3333333333333333	C
ETS1	TOMM20	0.3333333333333333	C
ETS1	TOMM40	0.3333333333333333	C
ETS1	TOR1A	0.3333333333333333	C
ETS1	TRAPPC1	0.3333333333333333	C
ETS1	TRAPPC10	0.3333333333333333	C
ETS1	TRAPPC6B	0.3333333333333333	C
ETS1	TRIM35	0.3333333333333333	C
ETS1	TRIM46	0.3333333333333333	C
ETS1	TRIP11	0.3333333333333333	C
ETS1	TRIP13	0.3333333333333333	C
ETS1	TRMT1	0.3333333333333333	C
ETS1	TRMT11	0.3333333333333333	C
ETS1	TRMT13	0.3333333333333333	C
ETS1	TRPC4AP	0.3333333333333333	C
ETS1	TSC2	0.3333333333333333	C
ETS1	TSNAXIP1	0.3333333333333333	C
ETS1	TSPAN31	0.3333333333333333	C
ETS1	TSSC4	0.3333333333333333	C
ETS1	TTC16	0.3333333333333333	C
ETS1	TTPAL	0.3333333333333333	C
ETS1	TUT7	0.3333333333333333	C
ETS1	UBA5	0.3333333333333333	C
ETS1	UBA52	0.3333333333333333	C
ETS1	UBE2F	0.3333333333333333	C
ETS1	UBE2I	0.3333333333333333	C
ETS1	UBE2M	0.3333333333333333	C
ETS1	UBE4A	0.3333333333333333	C
ETS1	UBLCP1	0.3333333333333333	C
ETS1	UBXN2B	0.3333333333333333	C
ETS1	UPF2	0.3333333333333333	C
ETS1	USP30	0.3333333333333333	C
ETS1	USPL1	0.3333333333333333	C
ETS1	VAMP3	0.3333333333333333	C
ETS1	VANGL1	0.3333333333333333	C
ETS1	VAV2	0.3333333333333333	C
ETS1	VMA21	0.3333333333333333	C
ETS1	VPS53	0.3333333333333333	C
ETS1	VWA8	0.3333333333333333	C
ETS1	WARS1	0.3333333333333333	C
ETS1	WDR26	0.3333333333333333	C
ETS1	WDR35	0.3333333333333333	C
ETS1	WDR54	0.3333333333333333	C
ETS1	WDR5B	0.3333333333333333	C
ETS1	WDR81	0.3333333333333333	C
ETS1	XPO6	0.3333333333333333	C
ETS1	XRCC5	0.3333333333333333	C
ETS1	XRRA1	0.3333333333333333	C
ETS1	YIPF2	0.3333333333333333	C
ETS1	YWHAB	0.3333333333333333	C
ETS1	ZBTB11	0.3333333333333333	C
ETS1	ZBTB7A	0.3333333333333333	C
ETS1	ZDHHC13	0.3333333333333333	C
ETS1	ZDHHC17	0.3333333333333333	C
ETS1	ZDHHC5	0.3333333333333333	C
ETS1	ZFP3	0.3333333333333333	C
ETS1	ZFP41	0.3333333333333333	C
ETS1	ZFYVE16	0.3333333333333333	C
ETS1	ZMAT3	0.3333333333333333	C
ETS1	ZNF143	0.3333333333333333	C
ETS1	ZNF165	0.3333333333333333	C
ETS1	ZNF184	0.3333333333333333	C
ETS1	ZNF195	0.3333333333333333	C
ETS1	ZNF222	0.3333333333333333	C
ETS1	ZNF225	0.3333333333333333	C
ETS1	ZNF227	0.3333333333333333	C
ETS1	ZNF230	0.3333333333333333	C
ETS1	ZNF274	0.3333333333333333	C
ETS1	ZNF276	0.3333333333333333	C
ETS1	ZNF286A	0.3333333333333333	C
ETS1	ZNF333	0.3333333333333333	C
ETS1	ZNF397	0.3333333333333333	C
ETS1	ZNF461	0.3333333333333333	C
ETS1	ZNF506	0.3333333333333333	C
ETS1	ZNF557	0.3333333333333333	C
ETS1	ZNF558	0.3333333333333333	C
ETS1	ZNF585B	0.3333333333333333	C
ETS1	ZNF653	0.3333333333333333	C
ETS1	ZNF75D	0.3333333333333333	C
ETS1	ZNF780A	0.3333333333333333	C
ETS1	ZNF780B	0.3333333333333333	C
ETS1	ZNF79	0.3333333333333333	C
ETS1	ZNF81	0.3333333333333333	C
ETS1	ZNF837	0.3333333333333333	C
ETS1	ZNF846	0.3333333333333333	C
ETS1	ZNF852	0.3333333333333333	C
ETS1	ZNF875	0.3333333333333333	C
ETS1	ZNHIT2	0.3333333333333333	C
FOS	ETS2	0.3333333333333333	C
ETV1	ADAMTSL3	0.3333333333333333	C
ETV1	ANKRD44	0.3333333333333333	C
ETV1	BIRC6	0.3333333333333333	C
ETV1	CDK18	0.3333333333333333	C
ETV1	CGGBP1	0.3333333333333333	C
ETV1	COQ8A	0.3333333333333333	C
ETV1	CTTN	0.3333333333333333	C
ETV1	DUSP6	0.3333333333333333	C
ETV1	ERCC1	0.3333333333333333	C
ETV1	FMR1	0.3333333333333333	C
ETV1	IQGAP2	0.3333333333333333	C
ETV1	ISG20L2	0.3333333333333333	C
ETV1	JMJD6	0.3333333333333333	C
ETV1	KCNN3	0.3333333333333333	C
ETV1	KDM5A	0.3333333333333333	C
ETV1	LIMCH1	0.3333333333333333	C
ETV1	MATN2	0.3333333333333333	C
ETV1	MZF1	0.3333333333333333	C
ETV1	NAV1	0.3333333333333333	C
ETV1	NFIA	0.3333333333333333	C
ETV1	NSMCE1	0.3333333333333333	C
ETV1	PDE9A	0.3333333333333333	C
ETV1	RAP1GAP	0.3333333333333333	C
ETV1	SEC14L1	0.3333333333333333	C
ETV1	TANK	0.3333333333333333	C
ETV1	TCF4	0.3333333333333333	C
ETV1	TNIK	0.3333333333333333	C
ETV1	UTRN	0.3333333333333333	C
ETV1	WDR37	0.3333333333333333	C
ETV4	AP3D1	0.3333333333333333	C
ETV4	ARHGAP45	0.3333333333333333	C
ETV4	ARHGEF10L	0.3333333333333333	C
ETV4	BCAR3	0.3333333333333333	C
ETV4	CDK17	0.3333333333333333	C
ETV4	CTDSP1	0.3333333333333333	C
ETV4	ECE1	0.3333333333333333	C
ETV4	EPHA2	0.3333333333333333	C
ETV4	FN1	0.3333333333333333	C
ETV4	GJB2	0.3333333333333333	C
ETV4	GSDMD	0.3333333333333333	C
ETV4	GSE1	0.3333333333333333	C
ETV4	H6PD	0.3333333333333333	C
ETV4	HPCAL1	0.3333333333333333	C
ETV4	KIFC3	0.3333333333333333	C
ETV4	MARK2	0.3333333333333333	C
ETV4	MGAT5B	0.3333333333333333	C
ETV4	MIDN	0.3333333333333333	C
ETV4	MYADM	0.3333333333333333	C
ETV4	MYH9	0.3333333333333333	C
ETV4	PACSIN2	0.3333333333333333	C
ETV4	PIK3R1	0.3333333333333333	C
ETV4	PLCXD1	0.3333333333333333	C
ETV4	PNKD	0.3333333333333333	C
ETV4	PRKCH	0.3333333333333333	C
ETV4	PTPA	0.3333333333333333	C
ETV4	RAB17	0.3333333333333333	C
ETV4	RARA	0.3333333333333333	C
ETV4	RIPOR1	0.3333333333333333	C
ETV4	RTKN	0.3333333333333333	C
ETV4	SDC2	0.3333333333333333	C
ETV4	SHC1	0.3333333333333333	C
ETV4	SORBS1	0.3333333333333333	C
ETV4	SPRED2	0.3333333333333333	C
ETV4	SUB1	0.3333333333333333	C
ETV4	TLE3	0.3333333333333333	C
ETV4	TNS2	0.3333333333333333	C
ETV4	TNS3	0.3333333333333333	C
ETV4	TRIB3	0.3333333333333333	C
ETV4	TTLL4	0.3333333333333333	C
ETV4	TUBA1C	0.3333333333333333	C
ETV4	VEZF1	0.3333333333333333	C
ETV6	CAP1	0.3333333333333333	C
ETV6	HIVEP2	0.3333333333333333	C
ETV6	PCYT1A	0.3333333333333333	C
ETV6	PDE4B	0.3333333333333333	C
ETV6	SEPTIN9	0.3333333333333333	C
ETV6	USP32	0.3333333333333333	C
FLI1	ADAMTS7	0.3333333333333333	C
FLI1	ADCY7	0.3333333333333333	C
FLI1	ARHGAP25	0.3333333333333333	C
FLI1	ARHGEF3	0.3333333333333333	C
FLI1	ARRB1	0.3333333333333333	C
FLI1	ASAP1	0.3333333333333333	C
FLI1	ATP8B4	0.3333333333333333	C
FLI1	BCL11A	0.3333333333333333	C
FLI1	CBFA2T3	0.3333333333333333	C
FLI1	CCDC88C	0.3333333333333333	C
FLI1	CMIP	0.3333333333333333	C
FLI1	CMTM7	0.3333333333333333	C
FLI1	CPNE2	0.3333333333333333	C
FLI1	CRYBG1	0.3333333333333333	C
FLI1	CYTH3	0.3333333333333333	C
FLI1	CYTH4	0.3333333333333333	C
FLI1	DENND3	0.3333333333333333	C
FLI1	DNM2	0.3333333333333333	C
FLI1	DPYSL2	0.3333333333333333	C
FLI1	DYSF	0.3333333333333333	C
FLI1	ELF4	0.3333333333333333	C
FLI1	ELK3	0.3333333333333333	C
FLI1	ELMO1	0.3333333333333333	C
FLI1	EPAS1	0.3333333333333333	C
FLI1	FAM78A	0.3333333333333333	C
FLI1	FMNL3	0.3333333333333333	C
FLI1	FOXK1	0.3333333333333333	C
FLI1	FOXK2	0.3333333333333333	C
FLI1	GDPD5	0.3333333333333333	C
FLI1	GPR132	0.3333333333333333	C
FLI1	HDAC5	0.3333333333333333	C
FLI1	HDAC7	0.3333333333333333	C
FLI1	HIP1	0.3333333333333333	C
FLI1	IGF1R	0.3333333333333333	C
FLI1	IKZF1	0.3333333333333333	C
FLI1	ITPKB	0.3333333333333333	C
FLI1	LRRK1	0.3333333333333333	C
FLI1	LYN	0.3333333333333333	C
FLI1	MAGEF1	0.3333333333333333	C
FLI1	MAN1C1	0.3333333333333333	C
FLI1	MCF2L	0.3333333333333333	C
FLI1	MCTP1	0.3333333333333333	C
FLI1	MGLL	0.3333333333333333	C
FLI1	MYH9	0.3333333333333333	C
FLI1	MYO7A	0.3333333333333333	C
FLI1	NFATC2	0.3333333333333333	C
FLI1	NLRC5	0.3333333333333333	C
FLI1	NOL4L	0.3333333333333333	C
FLI1	NTMT1	0.3333333333333333	C
FLI1	NTNG2	0.3333333333333333	C
FLI1	PDE9A	0.3333333333333333	C
FLI1	PDIA5	0.3333333333333333	C
FLI1	PIK3C2B	0.3333333333333333	C
FLI1	PIK3CD	0.3333333333333333	C
FLI1	PIK3R5	0.3333333333333333	C
FLI1	PIP4K2A	0.3333333333333333	C
FLI1	PLCG2	0.3333333333333333	C
FLI1	PLXND1	0.3333333333333333	C
FLI1	PPM1F	0.3333333333333333	C
FLI1	PPP1R9B	0.3333333333333333	C
FLI1	PREX1	0.3333333333333333	C
FLI1	PRKCH	0.3333333333333333	C
FLI1	PRR5L	0.3333333333333333	C
FLI1	PSTPIP1	0.3333333333333333	C
FLI1	PTK2B	0.3333333333333333	C
FLI1	PTPRE	0.3333333333333333	C
FLI1	RASA3	0.3333333333333333	C
FLI1	RGS10	0.3333333333333333	C
FLI1	RGS12	0.3333333333333333	C
FLI1	RIN3	0.3333333333333333	C
FLI1	RIPOR1	0.3333333333333333	C
FLI1	SEC14L1	0.3333333333333333	C
FLI1	SH2B3	0.3333333333333333	C
FLI1	SLCO3A1	0.3333333333333333	C
FLI1	ST6GAL1	0.3333333333333333	C
FLI1	STIM2	0.3333333333333333	C
FLI1	STK10	0.3333333333333333	C
FLI1	SUSD1	0.3333333333333333	C
FLI1	TBC1D2B	0.3333333333333333	C
FLI1	TESC	0.3333333333333333	C
FLI1	TMC6	0.3333333333333333	C
FLI1	TPRG1	0.3333333333333333	C
FLI1	TSPAN14	0.3333333333333333	C
FLI1	UBTF	0.3333333333333333	C
FLI1	VAV1	0.3333333333333333	C
FLI1	VMP1	0.3333333333333333	C
FLI1	VPS13D	0.3333333333333333	C
FLI1	WIPF1	0.3333333333333333	C
FLI1	ZEB2	0.3333333333333333	C
FLI1	ZNF217	0.3333333333333333	C
FOS	ABCC11	0.3333333333333333	C
FOS	ABHD2	0.3333333333333333	C
FOS	ABT1	0.3333333333333333	C
FOS	ACACA	0.3333333333333333	C
FOS	ACAP3	0.3333333333333333	C
FOS	ACRBP	0.3333333333333333	C
FOS	ADAT1	0.3333333333333333	C
FOS	ADCY7	0.3333333333333333	C
FOS	ADGRE2	0.3333333333333333	C
FOS	ADGRE3	0.3333333333333333	C
FOS	ADGRF2P	0.3333333333333333	C
FOS	ADGRG1	0.3333333333333333	C
FOS	AFG3L2	0.3333333333333333	C
FOS	AGO1	0.3333333333333333	C
FOS	AGRN	0.3333333333333333	C
FOS	AIPL1	0.3333333333333333	C
FOS	AK8	0.3333333333333333	C
FOS	AKAP1	0.3333333333333333	C
FOS	AKAP13	0.3333333333333333	C
FOS	ALDH1L1	0.3333333333333333	C
FOS	ALK	0.3333333333333333	C
FOS	ANK2	0.3333333333333333	C
FOS	ANKRD17	0.3333333333333333	C
FOS	ANKRD28	0.3333333333333333	C
FOS	ANKS1A	0.3333333333333333	C
FOS	APLF	0.3333333333333333	C
FOS	ARF4	0.3333333333333333	C
FOS	ARFGEF1	0.3333333333333333	C
FOS	ARHGEF10	0.3333333333333333	C
FOS	ARHGEF19	0.3333333333333333	C
FOS	ARIH2	0.3333333333333333	C
FOS	ARSD	0.3333333333333333	C
FOS	ASB2	0.3333333333333333	C
FOS	ATP5PB	0.3333333333333333	C
FOS	ATP6V0A1	0.3333333333333333	C
FOS	AXL	0.3333333333333333	C
FOS	B3GALNT2	0.3333333333333333	C
FOS	BACH1	0.3333333333333333	C
FOS	BANF2	0.3333333333333333	C
FOS	BBC3	0.3333333333333333	C
FOS	BCKDHA	0.3333333333333333	C
FOS	BFSP1	0.3333333333333333	C
FOS	BICRA	0.3333333333333333	C
FOS	BMERB1	0.3333333333333333	C
FOS	BPIFC	0.3333333333333333	C
FOS	BRD2	0.3333333333333333	C
FOS	PHAF1	0.3333333333333333	C
FOS	C2	0.3333333333333333	C
FOS	ADISSP	0.3333333333333333	C
FOS	CHLSN	0.3333333333333333	C
FOS	CA13	0.3333333333333333	C
FOS	CACNA1I	0.3333333333333333	C
FOS	CACUL1	0.3333333333333333	C
FOS	CADM4	0.3333333333333333	C
FOS	CALD1	0.3333333333333333	C
FOS	CALHM3	0.3333333333333333	C
FOS	CAMKK2	0.3333333333333333	C
FOS	CARD8	0.3333333333333333	C
FOS	CCDC32	0.3333333333333333	C
FOS	CCDC66	0.3333333333333333	C
FOS	CCDC70	0.3333333333333333	C
FOS	CCDC82	0.3333333333333333	C
FOS	CCR3	0.3333333333333333	C
FOS	CCRL2	0.3333333333333333	C
FOS	CD34	0.3333333333333333	C
FOS	CD59	0.3333333333333333	C
FOS	CD7	0.3333333333333333	C
FOS	CDC14B	0.3333333333333333	C
FOS	CDCA2	0.3333333333333333	C
FOS	CDH11	0.3333333333333333	C
FOS	CELF1	0.3333333333333333	C
FOS	CELF6	0.3333333333333333	C
FOS	CENPM	0.3333333333333333	C
FOS	CES2	0.3333333333333333	C
FOS	CFB	0.3333333333333333	C
FOS	CFP	0.3333333333333333	C
FOS	CHCHD2	0.3333333333333333	C
FOS	CHRNA6	0.3333333333333333	C
FOS	CIDEC	0.3333333333333333	C
FOS	CLIC2	0.3333333333333333	C
FOS	CLIP4	0.3333333333333333	C
FOS	CLN6	0.3333333333333333	C
FOS	CNOT10	0.3333333333333333	C
FOS	CNTRL	0.3333333333333333	C
FOS	COL6A1	0.3333333333333333	C
FOS	COL7A1	0.3333333333333333	C
FOS	COTL1	0.3333333333333333	C
FOS	CP	0.3333333333333333	C
FOS	CRTAP	0.3333333333333333	C
FOS	CTSB	0.3333333333333333	C
FOS	CXCL14	0.3333333333333333	C
FOS	CXCR5	0.3333333333333333	C
FOS	CYFIP1	0.3333333333333333	C
FOS	DCLRE1C	0.3333333333333333	C
FOS	DDI2	0.3333333333333333	C
FOS	DEGS2	0.3333333333333333	C
FOS	DENND5B	0.3333333333333333	C
FOS	DHCR24	0.3333333333333333	C
FOS	DHX34	0.3333333333333333	C
FOS	DHX57	0.3333333333333333	C
FOS	DIP2C	0.3333333333333333	C
FOS	DISC1	0.3333333333333333	C
FOS	DIXDC1	0.3333333333333333	C
FOS	DLC1	0.3333333333333333	C
FOS	DNAH2	0.3333333333333333	C
FOS	DNAH8	0.3333333333333333	C
FOS	ECH1	0.3333333333333333	C
FOS	ECM2	0.3333333333333333	C
FOS	EFCAB14	0.3333333333333333	C
FOS	EFCAB5	0.3333333333333333	C
FOS	EFCAB6	0.3333333333333333	C
FOS	EFHB	0.3333333333333333	C
FOS	EIF3D	0.3333333333333333	C
FOS	EIF3E	0.3333333333333333	C
FOS	EIF3J	0.3333333333333333	C
FOS	EIF5	0.3333333333333333	C
FOS	ELAPOR1	0.3333333333333333	C
FOS	ELMO2	0.3333333333333333	C
FOS	ELOVL5	0.3333333333333333	C
FOS	EML2	0.3333333333333333	C
FOS	ENGASE	0.3333333333333333	C
FOS	ENO3	0.3333333333333333	C
FOS	ENOX1	0.3333333333333333	C
FOS	EPB41L1	0.3333333333333333	C
FOS	EPCAM	0.3333333333333333	C
FOS	EPHB1	0.3333333333333333	C
FOS	EPS8L2	0.3333333333333333	C
FOS	ERBB3	0.3333333333333333	C
FOS	ERC1	0.3333333333333333	C
FOS	ESYT2	0.3333333333333333	C
FOS	ESYT3	0.3333333333333333	C
FOS	EXOC3L1	0.3333333333333333	C
FOS	F2R	0.3333333333333333	C
FOS	FAH	0.3333333333333333	C
FOS	FAM178B	0.3333333333333333	C
FOS	FAM180A	0.3333333333333333	C
FOS	ATOSB	0.3333333333333333	C
FOS	FAM83A	0.3333333333333333	C
FOS	FAM86B1	0.3333333333333333	C
FOS	FBXO7	0.3333333333333333	C
FOS	FCRLB	0.3333333333333333	C
FOS	FECH	0.3333333333333333	C
FOS	FHOD3	0.3333333333333333	C
FOS	FILIP1	0.3333333333333333	C
FOS	FKBP2	0.3333333333333333	C
FOS	FKBP8	0.3333333333333333	C
FOS	FLNC	0.3333333333333333	C
FOS	FOXK1	0.3333333333333333	C
FOS	FOXL1	0.3333333333333333	C
