method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	n_thin_tail	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
cellchat	TNK	tertile	HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	HLA-DQA1	CD4	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.004504038055028602	0.023191465390547526	0.06968405600772254	0.04649259061717502	1.0	0.9375	242.0	3559.0	0.14385986328125	0.19181315104166666
cellchat	TNK	tertile	HLA-F_CD8B	MHC-I	HLA-F	CD8B	HLA-F	CD8B	inhibitory	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.00458172618349756	0.022589727147209346	0.0665305980454459	0.04394087089823654	1.0	1.0	208.0	2999.0	0.05767822265625	0.09317251352163461
cellchat	TNK	tertile	HLA-DRA_CD4	MHC-II	HLA-DRA	CD4	HLA-DRA	CD4	other	cellchatdb_v2	17	2	0	GSE123902,GSE189357	0.004815691117316792	0.03545943773100562	0.2581395872892831	0.22268014955827753	1.0	1.0	262.0	3392.0	0.10888671875	0.15572033898305085
cellchat	TNK	tertile	LPAR2_ADGRE5	ADGRE	LPAR2	ADGRE5	LPAR2	ADGRE5	other	cellchatdb_v2	8	2	1	GSE123902,GSE189357	0.004927278853845883	0.0052166678778139235	0.0052166678778139235	0.0	1.0	0.0	114.0	829.0	0.015625	0.03201219512195122
cellchat	TNK	tertile	COL6A2_CD44	COLLAGEN	COL6A2	CD44	COL6A2	CD44	other	cellchatdb_v2	10	2	1	GSE123902,GSE189357	0.004930023265202773	-0.010218735731995894	0.18497507626792012	0.19519381199991598	0.8	0.7	171.5	1947.0	0.5703125	0.6141826923076923
cellchat	TNK	tertile	HLA-DOB_CD4	MHC-II	HLA-DOB	CD4	HLA-DOB	CD4	other	cellchatdb_v2	5	2	0	GSE123902,GSE189357	0.005169012274072785	0.004804445114249012	0.007466657665730322	0.0026622125514813104	1.0	0.2	79.0	2558.0		
cellchat	TNK	tertile	MDK_LRP1	MK	MDK	LRP1	MDK	LRP1	other	cellchatdb_v2	4	1	0	GSE189357	0.005712824022476783	0.01069659051583647	0.013346279762174233	0.0026496892463377625	1.0	0.25	311.5	5244.0		
cellchat	TNK	tertile	HLA-A_CD8B	MHC-I	HLA-A	CD8B	HLA-A	CD8B	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.005739648759715513	0.013513790165224557	0.23655109845834385	0.2230373082931193	1.0	1.0	208.0	2999.0	0.17535400390625	0.2231778231534091
cellchat	TNK	tertile	TNC_SDC4	TENASCIN	TNC	SDC4	TNC	SDC4	other	cellchatdb_v2	7	2	0	GSE123902,GSE189357	0.005854942110047688	0.011066561378108028	0.013229007573393441	0.0021624461952854134	1.0	0.5714285714285714	262.0	2558.0	0.015625	0.03201219512195122
cellchat	TNK	tertile	CXCL13_CXCR3	CXCL	CXCL13	CXCR3	CXCL13	CXCR3	recruit	cellchatdb_v2	3	1	1	GSE123902	0.005906472389927985	0.009696284869038172	0.013302762867072595	0.0036064779980344228	0.6666666666666666	0.6666666666666666	79.0	344.0		
cellchat	TNK	tertile	HLA-E_CD8A	MHC-I	HLA-E	CD8A	HLA-E	CD8A	inhibitory	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.006366293691978178	-0.0002665196520044579	0.3035985779013682	0.3038650975533726	1.0	1.0	208.0	2582.0	0.6396942138671875	0.6716789245605469
cellchat	TNK	tertile	HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	HLA-DPB1	CD4	other	cellchatdb_v2	17	2	0	GSE123902,GSE189357	0.006771159250447474	0.02139077915877605	0.17187593504462428	0.15048515588584824	1.0	0.9411764705882353	262.0	3392.0	0.2068939208984375	0.2518708602241848
cellchat	TNK	tertile	HLA-DMB_CD4	MHC-II	HLA-DMB	CD4	HLA-DMB	CD4	other	cellchatdb_v2	15	2	0	GSE123902,GSE189357	0.006820469891026026	0.017448215468257592	0.0376405307347126	0.02019231526645501	0.9333333333333333	0.6	222.0	3726.0	0.00335693359375	0.011279296875
cellchat	TNK	tertile	PVR_TIGIT	PVR	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	cellchatdb_v2	10	2	0	GSE123902,GSE189357	0.007136684650669651	0.015872386870485526	0.015872386870485526	0.0	1.0	0.0	180.0	1947.0	0.001953125	0.007457386363636363
cellchat	TNK	tertile	HLA-C_CD8A	MHC-I	HLA-C	CD8A	HLA-C	CD8A	other	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.007742802272353841	0.0018261179644597472	0.4090841148936745	0.4072579969292149	1.0	1.0	208.0	2582.0	0.7337265014648438	0.7602896341463414
cellchat	TNK	tertile	NECTIN2_CD226	NECTIN	NECTIN2	CD226	NECTIN2	CD226	barrier|inhibitory	cellchatdb_v2	6	2	0	GSE123902,GSE189357	0.008021751143603442	0.01715347552109361	0.019131932344426745	0.001978456823333132	1.0	1.0	185.5	5125.5	0.03125	0.05357142857142857
cellchat	TNK	tertile	HLA-G_CD8B	MHC-I	HLA-G	CD8B	HLA-G	CD8B	inhibitory	cellchatdb_v2	8	1	0	GSE123902	0.008404633383171186	0.04271370993792051	0.07869321207583285	0.03597950213791234	1.0	0.625	68.5	980.5	0.1953125	0.24126838235294118
cellchat	TNK	tertile	LPAR1_ADGRE5	ADGRE	LPAR1	ADGRE5	LPAR1	ADGRE5	other	cellchatdb_v2	4	1	0	GSE123902	0.008564777467873784	0.009939043887708762	0.010636969741202693	0.0006979258534939316	0.75	0.25	140.0	218.0		
cellchat	TNK	tertile	THBS3_CD47	THBS	THBS3	CD47	THBS3	CD47	other	cellchatdb_v2	7	2	1	GSE123902,GSE189357	0.008734710558988728	0.014372926748039977	0.020024245673545122	0.005651318925505139	1.0	0.2857142857142857	149.0	1336.0	0.015625	0.03201219512195122
cellchat	TNK	tertile	PLAU_PLAUR	PLAU	PLAU	PLAUR	PLAU	PLAUR	other	cellchatdb_v2	6	2	0	GSE123902,GSE189357	0.009131616714683922	0.02056777241355742	0.03610432260502108	0.01553655019146366	1.0	0.5	228.0	840.0	0.3125	0.375
cellchat	TNK	tertile	HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	HLA-DPA1	CD4	other	cellchatdb_v2	17	2	0	GSE123902,GSE189357	0.009149323385111591	0.032372997937292716	0.18954401806386714	0.1571710201265744	1.0	0.9411764705882353	262.0	3392.0	0.0714111328125	0.11108398437499999
cellchat	TNK	tertile	CEACAM5_CEACAM6	CEACAM	CEACAM5	CEACAM6	CEACAM5	CEACAM6	barrier	cellchatdb_v2	3	1	0	GSE123902	0.009437581713554329	0.03336278786579141	0.07189471888932084	0.03853193102352943	1.0	0.3333333333333333	58.0	86.0		
cellchat	TNK	tertile	HC_C5AR1	COMPLEMENT	C5	C5AR1	C5	C5AR1	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	0.009940632167806426	0.0065401806454491	0.019140745045240427	0.012600564399791325	1.0	0.25	244.5	5244.0		
cellchat	TNK	tertile	HLA-B_CD8A	MHC-I	HLA-B	CD8A	HLA-B	CD8A	other	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.010013389065252024	0.003952196836895402	0.45573212003888397	0.45177992320198856	1.0	1.0	208.0	2582.0	0.49507904052734375	0.554488525390625
cellchat	TNK	tertile	C3_C3AR1	COMPLEMENT	C3	C3AR1	C3	C3AR1	other	cellchatdb_v2	7	2	0	GSE123902,GSE189357	0.01022222297694922	0.008298468173833633	0.014926187470621955	0.006627719296788325	1.0	0.7142857142857143	149.0	1336.0	0.078125	0.1171875
cellchat	TNK	tertile	HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	HLA-DOA	CD4	other	cellchatdb_v2	12	2	0	GSE123902,GSE189357	0.011530616511211386	0.013341430150135412	0.024122639434983568	0.010781209284848154	0.9166666666666666	0.4166666666666667	208.0	3559.0	0.02099609375	0.041015625
cellchat	TNK	tertile	SPP1_CD44	SPP1	SPP1	CD44	SPP1	CD44	other	cellchatdb_v2	10	2	1	GSE123902,GSE189357	0.015902868118325815	0.04568354369263815	0.15815622607895014	0.11247268238631203	0.9	0.9	82.5	840.0	0.322265625	0.3812720070422535
cellchat	TNK	tertile	COL9A2_CD44	COLLAGEN	COL9A2	CD44	COL9A2	CD44	other	cellchatdb_v2	7	2	1	GSE123902,GSE189357	0.016261067210025796	0.11979606897982824	0.11979606897982824	0.0	1.0	0.0	58.0	322.0	0.03125	0.05357142857142857
cellchat	TNK	tertile	MDK_SDC4	MK	MDK	SDC4	MDK	SDC4	other	cellchatdb_v2	12	2	0	GSE123902,GSE189357	0.01642604791089145	0.0260358487762091	0.042016946586565025	0.015981097810355928	1.0	0.75	272.5	1593.5	0.00048828125	0.0022786458333333335
cellchat	TNK	tertile	HLA-F_CD8A	MHC-I	HLA-F	CD8A	HLA-F	CD8A	inhibitory	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.01864564126655635	0.03757157216450716	0.12892770889236319	0.09135613672785607	1.0	0.9444444444444444	208.0	2582.0	0.030364990234375	0.05357142857142857
cellchat	TNK	tertile	HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	HLA-DMA	CD4	other	cellchatdb_v2	17	2	0	GSE123902,GSE189357	0.019367662521061674	0.04413820479548139	0.1279725898123076	0.08383438501682622	0.9411764705882353	0.9411764705882353	262.0	3392.0	0.00384521484375	0.011314655172413793
cellchat	TNK	tertile	HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	HLA-DRB5	CD4	other	cellchatdb_v2	15	2	0	GSE123902,GSE189357	0.021465575126429458	0.0469591274867097	0.09346035163650196	0.04650122414979227	1.0	0.9333333333333333	222.0	3392.0	0.01025390625	0.026100852272727272
cellchat	TNK	tertile	HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	HLA-DQB1	CD4	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.022404147189670917	0.04216303878088766	0.13352654562635255	0.09136350684546488	1.0	1.0	242.0	3559.0	0.002685546875	0.0093994140625
cellchat	TNK	tertile	LGALS9_P4HB	GALECTIN	LGALS9	P4HB	LGALS9	P4HB	inhibitory	cellchatdb_v2	16	2	1	GSE123902,GSE189357	0.023145063882310246	0.02992133851933032	0.05035018062918409	0.02042884210985376	0.875	0.5625	171.5	2204.5	0.014596605678345812	0.03201219512195122
cellchat	TNK	tertile	HLA-G_CD8A	MHC-I	HLA-G	CD8A	HLA-G	CD8A	inhibitory	cellchatdb_v2	9	1	0	GSE123902	0.023377431648482296	0.05131366495737801	0.11161425756256128	0.060300592605183244	1.0	0.5555555555555556	79.0	625.0	0.12890625	0.17729334677419353
cellchat	TNK	tertile	HLA-A_CD8A	MHC-I	HLA-A	CD8A	HLA-A	CD8A	other	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.024451733998566677	0.019856005150551772	0.4326756529584579	0.4128196478079062	1.0	1.0	208.0	2582.0	0.11870574951171875	0.16618804931640624
cellchat	TNK	tertile	HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4	HLA-DQA2	CD4	other	cellchatdb_v2	10	2	0	GSE123902,GSE189357	0.02456337486795291	0.032410847310983405	0.07566954814567907	0.043258700834695664	1.0	0.6	171.5	2975.0	0.083984375	0.12376644736842105
cellchat	TNK	tertile	PPIA_BSG	CypA	PPIA	BSG	PPIA	BSG	other	cellchatdb_v2	20	2	1	GSE123902,GSE189357	0.02747403183869411	0.04569857351730132	0.5582902988055388	0.5125917252882374	1.0	1.0	208.0	2582.0	0.0003223419189453125	0.0016922950744628906
cellchat	TNK	tertile	HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	HLA-DRB1	CD4	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.03257639783770122	0.056188122531284024	0.22466970293015984	0.1684815803988758	1.0	1.0	242.0	3559.0	0.010986328125	0.02714269301470588
cellchat	TNK	tertile	NECTIN2_TIGIT	NECTIN	NECTIN2	TIGIT	NECTIN2	TIGIT	barrier|inhibitory	cellchatdb_v2	17	2	0	GSE123902,GSE189357	0.03329705320954008	0.07410981473383961	0.09202696066340092	0.017917145929561302	1.0	0.7647058823529411	222.0	3392.0	1.52587890625e-05	0.00016021728515625
cellchat	TNK	tertile	APP_SORL1	APP	APP	SORL1	APP	SORL1	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.035322016037370264	0.055567099400251924	0.11465537552194804	0.05908827612169613	1.0	0.9375	242.0	3559.0	0.001007080078125	0.0040283203125
cellchat	TNK	tertile	CXCL16_CXCR6	CXCL	CXCL16	CXCR6	CXCL16	CXCR6	recruit	cellchatdb_v2	9	2	0	GSE123902,GSE189357	0.03533212326811057	0.07821649764420814	0.10957425858334462	0.031357760939136475	1.0	1.0	86.0	1336.0	0.00390625	0.011314655172413793
cellchat	TNK	tertile	FN1_CD44	FN1	FN1	CD44	FN1	CD44	other	cellchatdb_v2	18	2	1	GSE123902,GSE189357	0.040115482667253885	0.06454146605333728	0.2698748981789011	0.20533343212556388	1.0	0.7777777777777778	171.5	2582.0	0.05385589599609375	0.08870382869944854
cellchat	TNK	tertile	CDH1_KLRG1	CDH1	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	cellchatdb_v2	6	2	0	GSE123902,GSE189357	0.04198096322628286	0.03789657862087487	0.0412938849327563	0.003397306311881423	1.0	0.3333333333333333	208.0	4958.5	0.03125	0.05357142857142857
cellchat	TNK	tertile	COL6A1_CD44	COLLAGEN	COL6A1	CD44	COL6A1	CD44	other	cellchatdb_v2	14	2	1	GSE123902,GSE189357	0.04390445810172221	0.04270143818562744	0.1668189119191971	0.12411747373356964	1.0	0.5	180.0	2070.5	0.013427734375	0.03190104166666667
cellchat	TNK	tertile	ICAM1_ITGAL	ICAM	ICAM1	ITGAL	ICAM1	ITGAL	other	cellchatdb_v2	14	2	0	GSE123902,GSE189357	0.06735289712996675	0.07581610940945141	0.1289521954321961	0.0531360860227447	1.0	0.9285714285714286	311.5	4035.5	0.0001220703125	0.0009321732954545454
cellchat	TNK	tertile	ICAM1_SPN	ICAM	ICAM1	SPN	ICAM1	SPN	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.08278077787609717	0.09632187176792985	0.143169036127056	0.04684716435912617	1.0	0.9375	252.5	3559.0	3.0517578125e-05	0.0002848307291666667
cellchat	TNK	tertile	THBS1_CD47	THBS	THBS1	CD47	THBS1	CD47	other	cellchatdb_v2	16	2	0	GSE123902,GSE189357	0.0836625404305589	0.09382775741652155	0.12915805740437086	0.03533029998784931	1.0	0.5625	252.5	2999.0	0.000213623046875	0.001380333533653846
cellchat	TNK	tertile	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	IGFBP3	TMEM219	other	cellchatdb_v2	7	2	1	GSE123902,GSE189357	0.08380972443732171	0.11531617467065036	0.12602144295275983	0.010705268282109468	0.8571428571428571	0.42857142857142855	86.0	1336.0	0.078125	0.1171875
cellchat	TNK	tertile	GDF15_TGFBR2	GDF	GDF15	TGFBR2	GDF15	TGFBR2	other	cellchatdb_v2	18	2	0	GSE123902,GSE189357	0.08634133769710142	0.12658584948906584	0.1360159326688923	0.009430083179826465	1.0	0.5	242.0	2999.0	7.62939453125e-06	0.0001068115234375
cellchat	TNK	tertile	LAMA3_CD44	LAMININ	LAMA3	CD44	LAMA3	CD44	other	cellchatdb_v2	13	2	0	GSE123902,GSE189357	0.09097315277599798	0.13090843150947432	0.1652117279818322	0.03430329647235786	0.9230769230769231	0.46153846153846156	166.0	2558.0	0.00048828125	0.0022786458333333335
cellchat	TNK	tertile	SCGB3A2_MARCO	UGRP1	SCGB3A2	MARCO	SCGB3A2	MARCO	other	cellchatdb_v2	6	2	0	GSE123902,GSE189357	0.09431309515035262	0.10796012957590284	0.2737325406384899	0.16577241106258703	1.0	0.8333333333333334	311.5	5244.0	0.03125	0.05357142857142857
cellchat	TNK	tertile	CEACAM6_CEACAM6	CEACAM	CEACAM6	CEACAM6	CEACAM6	CEACAM6	barrier	cellchatdb_v2	3	1	0	GSE123902	0.09565447498531829	0.0774217250871884	0.23051816343887052	0.1530964383516821	1.0	1.0	58.0	86.0		
cellchat	TNK	tertile	COL4A4_CD44	COLLAGEN	COL4A4	CD44	COL4A4	CD44	other	cellchatdb_v2	13	2	0	GSE123902,GSE189357	0.10098996765644222	0.15504674324978682	0.16972285643327795	0.01467611318349113	1.0	0.23076923076923078	194.0	3392.0	0.000244140625	0.00146484375
cellchat	TNK	tertile	LGALS9_CD44	GALECTIN	LGALS9	CD44	LGALS9	CD44	inhibitory	cellchatdb_v2	17	2	1	GSE123902,GSE189357	0.10639942882924072	0.09761291853705553	0.14918725899954327	0.05157434046248774	0.8823529411764706	0.5882352941176471	166.0	1851.0	0.004455352355471741	0.012072567672891167
cellchat	TNK	tertile	LAMB2_CD44	LAMININ	LAMB2	CD44	LAMB2	CD44	other	cellchatdb_v2	19	2	0	GSE123902,GSE189357	0.10796984609517386	0.14103728089407408	0.202103480782244	0.061066199888169914	1.0	0.3684210526315789	222.0	2606.0	3.814697265625e-05	0.0003204345703125
cellchat	TNK	tertile	COL1A1_CD44	COLLAGEN	COL1A1	CD44	COL1A1	CD44	other	cellchatdb_v2	18	2	1	GSE123902,GSE189357	0.11731339569315363	0.1323664470948617	0.2689428447889036	0.1365763976940419	1.0	0.3888888888888889	171.5	2582.0	0.0023345947265625	0.008526345957880434
cellchat	TNK	tertile	LAMC1_CD44	LAMININ	LAMC1	CD44	LAMC1	CD44	other	cellchatdb_v2	17	2	1	GSE123902,GSE189357	0.1228927749612907	0.11275173255795694	0.14265178353634123	0.02990005097838429	1.0	0.4117647058823529	166.0	2558.0	1.52587890625e-05	0.00016021728515625
cellchat	TNK	tertile	LGALS9_CD45	GALECTIN	LGALS9	PTPRC	LGALS9	PTPRC	inhibitory	cellchatdb_v2	17	2	1	GSE123902,GSE189357	0.13527044511270422	0.12059305536227762	0.18255708856301467	0.06196403320073705	0.8823529411764706	0.5882352941176471	166.0	1851.0	0.004455352355471741	0.012072567672891167
cellchat	TNK	tertile	CD55_ADGRE5	ADGRE	CD55	ADGRE5	CD55	ADGRE5	other	cellchatdb_v2	20	2	1	GSE123902,GSE189357	0.1478949698108317	0.16158359234499156	0.5328401116420758	0.37125651929708414	1.0	1.0	208.0	2582.0	1.9073486328125e-06	4.00543212890625e-05
cellchat	TNK	tertile	LAMC2_CD44	LAMININ	LAMC2	CD44	LAMC2	CD44	other	cellchatdb_v2	16	2	1	GSE123902,GSE189357	0.15066992811850022	0.16244146153557482	0.16482185285141737	0.002380391315842542	1.0	0.125	157.5	2582.0	0.0006549583433856954	0.00281982421875
cellchat	TNK	tertile	COL4A5_CD44	COLLAGEN	COL4A5	CD44	COL4A5	CD44	other	cellchatdb_v2	4	2	0	GSE123902,GSE189357	0.1557684213490082	0.1224906506353338	0.1361243253476623	0.013633674712328491	1.0	0.25	185.5	3305.5		
cellchat	TNK	tertile	LAMA5_CD44	LAMININ	LAMA5	CD44	LAMA5	CD44	other	cellchatdb_v2	20	2	1	GSE123902,GSE189357	0.19570467275579578	0.19209503284741286	0.2155178493623658	0.023422816514952965	1.0	0.35	208.0	2582.0	1.9073486328125e-06	4.00543212890625e-05
cellchat	TNK	tertile	PTN_NCL	PTN	PTN	NCL	PTN	NCL	other	cellchatdb_v2	3	2	0	GSE123902,GSE189357	0.20361092992915952	0.11915214539777656	0.14392633047495948	0.024774185077182927	0.6666666666666666	0.3333333333333333	194.0	2606.0		
cellchat	TNK	tertile	APP_CD74	APP	APP	CD74	APP	CD74	other	cellchatdb_v2	21	2	1	GSE123902,GSE189357	0.22342615855667	0.2921908678609358	0.6339426424440877	0.34175177458315187	1.0	0.9523809523809523	194.0	2558.0	1.9073486328125e-06	4.00543212890625e-05
cellchat	TNK	tertile	COL4A3_CD44	COLLAGEN	COL4A3	CD44	COL4A3	CD44	other	cellchatdb_v2	9	2	0	GSE123902,GSE189357	0.24054958765419668	0.21234024020921943	0.2483024232942404	0.03596218308502094	1.0	0.4444444444444444	149.0	3392.0	0.00390625	0.011314655172413793
cellchat	TNK	tertile	MDK_NCL	MK	MDK	NCL	MDK	NCL	other	cellchatdb_v2	21	2	1	GSE123902,GSE189357	0.24493547564554494	0.25701389563443755	0.4942053391035408	0.23719144346910323	1.0	0.8571428571428571	194.0	2558.0	9.5367431640625e-07	4.00543212890625e-05
cellchat	TNK	tertile	LAMB3_CD44	LAMININ	LAMB3	CD44	LAMB3	CD44	other	cellchatdb_v2	19	2	1	GSE123902,GSE189357	0.2645200046679783	0.27400196371072805	0.30224163843258994	0.028239674721861858	1.0	0.21052631578947367	194.0	2606.0	3.814697265625e-06	6.40869140625e-05
cellchat	TNK	tertile	SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellchatdb_v2	15	2	0	GSE123902,GSE189357	0.3467827664684336	0.3053503772473029	0.401918596044018	0.096568218796715	1.0	0.6666666666666666	222.0	3726.0	0.00030517578125	0.0016922950744628906
liana_cpdb	TNK	median	TNF_TNFRSF1B	other	TNF	TNFRSF1B	TNF	TNFRSF1B	attack	cellphonedb_v5_interactors	4	2	0	GSE123902,GSE189357	-0.33223356679081917	-0.28518166206777096	0.083735141903162	0.36891680397093296	0.25	1.0	386.5	2999.0		
liana_cpdb	TNK	median	CLEC2B_KLRF1	other	CLEC2B	KLRF1	CLEC2B	KLRF1	other	cellphonedb_v5_interactors	4	1	0	GSE189357	-0.33215702325105667	-0.30667401757091284	0.03582881111651659	0.34250282868742943	0.25	1.0	390.5	6810.5		
liana_cpdb	TNK	median	LCK_CD8A+CD8B	MHC_I_partial	LCK	CD8A+CD8B	LCK	CD8A|CD8B	other	cellphonedb_v5_interactors	3	1	0	GSE123902	-0.26927197724580765	-0.26179877171913785	0.0	0.26179877171913785	0.0	1.0	62.0	2606.0		
liana_cpdb	TNK	median	TGM2_ADGRG1	other	TGM2	ADGRG1	TGM2	ADGRG1	other	cellphonedb_v5_interactors	3	2	0	GSE123902,GSE189357	-0.18499182164669037	-0.21406433482964835	0.03646508355935415	0.2505294183890025	0.3333333333333333	1.0	149.0	6525.0		
liana_cpdb	TNK	median	KLRB1_CLEC2D	other	KLRB1	CLEC2D	KLRB1	CLEC2D	other	cellphonedb_v5_interactors	6	2	1	GSE123902,GSE189357	-0.12624401971697807	-0.1840883536885182	0.15848676674067974	0.34257512042919797	0.5	0.8333333333333334	105.5	3166.0	0.21875	0.26647727272727273
liana_cpdb	TNK	median	ANXA1_FPR1	other	ANXA1	FPR1	ANXA1	FPR1	other	cellphonedb_v5_interactors	4	2	0	GSE123902,GSE189357	-0.12482190132141113	-0.1885867863893509	1.003148142248392	1.191734928637743	1.0	1.0	352.0	4473.5		
liana_cpdb	TNK	median	CD99_PILRA	other	CD99	PILRA	CD99	PILRA	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	-0.08652898669242859	-0.09731111228466034	0.28015977814793586	0.3774708904325962	1.0	1.0	311.0	3392.0		
liana_cpdb	TNK	median	TGFB1_TGFBR3	other	TGFB1	TGFBR3	TGFB1	TGFBR3	inhibitory	cellphonedb_v5_interactors	5	1	0	GSE189357	-0.07559902966022491	-0.11899730563163757	0.18487178534269333	0.3038690909743309	0.8	1.0	430.0	7096.0		
liana_cpdb	TNK	median	PLAUR_ITGA4+ITGB1	other	PLAUR	ITGA4+ITGB1	PLAUR	ITGA4|ITGB1	other	cellphonedb_v5_interactors	17	2	1	GSE123902,GSE189357	-0.06563378870487213	-0.0610179906601415	0.2805833230342935	0.341601313694435	0.8823529411764706	1.0	319.0	3392.0	0.0983734130859375	0.14075648531000665
liana_cpdb	TNK	median	CD44_TYROBP	other	CD44	TYROBP	CD44	TYROBP	other	cellphonedb_v5_interactors	19	2	1	GSE123902,GSE189357	-0.053969234228134155	-0.07315907803805251	0.7006294497925984	0.7737885278306509	0.9473684210526315	0.9473684210526315	311.0	2558.0	0.040130615234375	0.06894233899238782
liana_cpdb	TNK	median	ICAM2_ITGAL+ITGB2	other	ICAM2	ITGAL+ITGB2	ICAM2	ITGAL|ITGB2	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	-0.049244241788983345	-0.09691373370587826	0.13070840276777745	0.2276221364736557	0.8	1.0	129.0	3726.0		
liana_cpdb	TNK	median	APOE_TREM2+TYROBP	other	APOE	TREM2+TYROBP	APOE	TREM2|TYROBP	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	-0.039741337299346924	-0.06259348317980766	0.34035535529255867	0.40294883847236634	1.0	1.0	194.0	177.0		
liana_cpdb	TNK	median	HLA-E_VSIR	MHC_I_partial	HLA-E	VSIR	HLA-E	VSIR	inhibitory	cellphonedb_v5_interactors	9	1	0	GSE189357	-0.03499859571456909	-0.10023255480660333	0.7866406093041102	0.8868731641107135	1.0	1.0	462.0	7096.0	0.203125	0.2567806603773585
liana_cpdb	TNK	median	TNFSF12_TNFRSF25	other	TNFSF12	TNFRSF25	TNFSF12	TNFRSF25	other	cellphonedb_v5_interactors	12	2	0	GSE123902,GSE189357	-0.029524417594075203	-0.03857755055651069	0.12847485967601338	0.16705241023252407	0.8333333333333334	0.9166666666666666	256.5	3559.0	0.02685546875	0.05292107077205882
liana_cpdb	TNK	median	ICAM3_ITGAL+ITGB2	other	ICAM3	ITGAL+ITGB2	ICAM3	ITGAL|ITGB2	other	cellphonedb_v5_interactors	14	2	0	GSE123902,GSE189357	-0.029194699600338936	-0.0363721303375704	0.17336438157196557	0.20973651190953596	0.9285714285714286	0.9285714285714286	374.5	4035.5	0.0166015625	0.034759521484375
liana_cpdb	TNK	median	SPP1_ITGA4+ITGB1	other	SPP1	ITGA4+ITGB1	SPP1	ITGA4|ITGB1	other	cellphonedb_v5_interactors	8	2	1	GSE123902,GSE189357	-0.028573992662131786	-0.0392944966442883	0.19948229705914855	0.23877679370343685	0.875	0.875	161.5	840.0	0.546875	0.6106770833333333
liana_cpdb	TNK	median	FN1_ITGA4+ITGB1	other	FN1	ITGA4+ITGB1	FN1	ITGA4|ITGB1	other	cellphonedb_v5_interactors	14	2	1	GSE123902,GSE189357	-0.010698840022087097	0.018833836008395468	0.34911157935857773	0.3302777433501823	1.0	0.8571428571428571	315.0	3559.0	0.855224609375	0.8681825580018939
liana_cpdb	TNK	median	TNFSF12_TNFRSF12A	other	TNFSF12	TNFRSF12A	TNFSF12	TNFRSF12A	other	cellphonedb_v5_interactors	8	2	0	GSE123902,GSE189357	-0.008423460647463799	0.003345948178321123	0.12846866948530078	0.12512272130697966	1.0	0.875	198.5	1014.0	0.1953125	0.2516526442307692
liana_cpdb	TNK	median	FN1_ITGA4+ITGB7	other	FN1	ITGA4+ITGB7	FN1	ITGA4|ITGB7	other	cellphonedb_v5_interactors	9	2	1	GSE123902,GSE189357	-0.0038647055625915527	-0.02310638626416524	0.29720840147799915	0.3203147877421644	1.0	0.8888888888888888	149.0	3726.0	0.65234375	0.7165087090163935
liana_cpdb	TNK	median	FN1_ITGA5+ITGB1	other	FN1	ITGA5+ITGB1	FN1	ITGA5|ITGB1	other	cellphonedb_v5_interactors	3	1	0	GSE189357	-0.0038647055625915527	-0.005980875343084335	0.23092040295402208	0.23690127829710642	1.0	1.0	319.0	6525.0		
liana_cpdb	TNK	median	FN1_ITGAV+ITGB1	other	FN1	ITGAV+ITGB1	FN1	ITGAV|ITGB1	other	cellphonedb_v5_interactors	5	2	0	GSE123902,GSE189357	-0.0038647055625915527	0.0002973206341266632	0.22903632521629333	0.22873900458216667	1.0	1.0	149.0	3392.0		
