interaction_name	prob_high_207422	prob_low_207422	delta_prob_207422	pval_high_207422	pval_low_207422	sig_high_207422	sig_low_207422	sig_207422	detected_207422	prob_high_131907	prob_low_131907	delta_prob_131907	pval_high_131907	pval_low_131907	sig_high_131907	sig_low_131907	sig_131907	detected_131907	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	arm_207422	arm_131907	concordance	sig_either	mean_delta	abs_mean_delta	key_pair	n_mal_high_207422	n_mal_low_207422	n_tnk_207422	n_patients_207422	n_mal_high_131907	n_mal_low_131907	n_tnk_131907	n_patients_131907	n_patients_pair
HLA-DOA_CD4	0.0185064912159165	0.0	0.0185064912159165	0.0099009900990099	1.0	True	False	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	MHC-II	Cell-Cell Contact	HLA-DOA	CD4	HLA-DOA	CD4	other	high	ns	only_207422_undetected_131907	True	0.00925324560795825	0.00925324560795825	False	4203	4204	33760	12	10379	10379	34741	32	44
LAMB2_CD44	0.0	0.0027172208134183	-0.0027172208134183	1.0	0.0396039603960396	False	True	True	True	0.0833186161574963	0.0965180175729651	-0.0131994014154687	0.99009900990099	0.0198019801980198	False	True	True	True	LAMININ	ECM-Receptor	LAMB2	CD44	LAMB2	CD44	other	low	low	both_sig_same	True	-0.0079583111144435	0.0079583111144435	False	4203	4204	33760	12	10379	10379	34741	32	44
THBS1_CD47	0.0277401611489062	0.0122129156366208	0.0155272455122853	0.0099009900990099	1.0	True	False	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	THBS	ECM-Receptor	THBS1	CD47	THBS1	CD47	other	high	ns	only_207422_undetected_131907	True	0.00776362275614265	0.00776362275614265	False	4203	4204	33760	12	10379	10379	34741	32	44
LAMB3_ITGA1_ITGB1	0.1190334912638237	0.1331634100125727	-0.014129918748749	0.9603960396039604	0.0495049504950495	False	True	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	LAMININ	ECM-Receptor	LAMB3	ITGA1_ITGB1	LAMB3	ITGB1|ITGA1	other	low	ns	only_207422_undetected_131907	True	-0.0070649593743745	0.0070649593743745	False	4203	4204	33760	12	10379	10379	34741	32	44
SFTPD_ADGRE5	0.0199887468593532	0.0111212292505917	0.0088675176087614	0.0891089108910891	0.9306930693069309	False	False	False	True	0.0993929199031243	0.1216427775977861	-0.0222498576946617	1.0	0.0099009900990099	False	True	True	True	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	other	ns	low	only_131907	True	-0.00669117004295015	0.00669117004295015	False	4203	4204	33760	12	10379	10379	34741	32	44
LPAR1_ADGRE5	0.0316394839074369	0.0431954073520595	-0.0115559234446225	0.99009900990099	0.0198019801980198	False	True	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADGRE	Cell-Cell Contact	LPAR1	ADGRE5	LPAR1	ADGRE5	other	low	ns	only_207422_undetected_131907	True	-0.00577796172231125	0.00577796172231125	False	4203	4204	33760	12	10379	10379	34741	32	44
CLEC2B_KLRB1	0.0028623640794373	0.0045641388020369	-0.0017017747225995	0.9504950495049505	0.0594059405940594	False	False	False	True	0.0771893037258475	0.0862994138898025	-0.009110110163955	0.9702970297029704	0.0396039603960396	False	True	True	True	CLEC	Cell-Cell Contact	CLEC2B	KLRB1	CLEC2B	KLRB1	other	ns	low	only_131907	True	-0.00540594244327725	0.00540594244327725	False	4203	4204	33760	12	10379	10379	34741	32	44
LPAR2_ADGRE5	0.0388416719899666	0.0533387220702711	-0.0144970500803044	1.0	0.0099009900990099	False	True	True	True	0.0063037591214134	0.0022023394260417	0.0041014196953716	0.0099009900990099	1.0	True	False	True	True	ADGRE	Cell-Cell Contact	LPAR2	ADGRE5	LPAR2	ADGRE5	other	low	high	both_sig_discordant	True	-0.0051978151924664	0.0051978151924664	False	4203	4204	33760	12	10379	10379	34741	32	44
HLA-DRB3_CD4	0.0038040269165987	0.0087506495344905	-0.0049466226178918	0.9801980198019802	0.0396039603960396	False	True	True	True										MHC-II	Cell-Cell Contact	HLA-DRB3	CD4	HLA-DRB3	CD4	other	low	ns	only_207422_undetected_131907	True	-0.0049466226178918	0.0049466226178918	False	4203	4204	33760	12	10379	10379	34741	32	44
FN1_ITGA4_ITGB1	0.0011028356814378	0.0	0.0011028356814378	0.0099009900990099	1.0	True	False	True	True	0.0243897647395548	0.0200794935283113	0.0043102712112435	0.0099009900990099	1.0	True	False	True	True	FN1	ECM-Receptor	FN1	ITGA4_ITGB1	FN1	ITGA4|ITGB1	other	high	high	both_sig_same	True	0.00270655344634065	0.00270655344634065	False	4203	4204	33760	12	10379	10379	34741	32	44
PPIA_BSG	0.5306440173045823	0.5466570149614048	-0.0160129976568225	1.0	0.0099009900990099	False	True	True	True	0.6581906146632787	0.646486356074425	0.0117042585888537	0.0099009900990099	1.0	True	False	True	True	CypA	Secreted Signaling	PPIA	BSG	PPIA	BSG	other	low	high	both_sig_discordant	True	-0.0021543695339844	0.0021543695339844	False	4203	4204	33760	12	10379	10379	34741	32	44
FN1_ITGA4_ITGB7	0.0005132521804363	0.0	0.0005132521804363	0.0099009900990099	1.0	True	False	True	True	0.0143410426409834	0.0117851757504305	0.0025558668905529	0.0099009900990099	1.0	True	False	True	True	FN1	ECM-Receptor	FN1	ITGA4_ITGB7	FN1	ITGA4|ITGB7	other	high	high	both_sig_same	True	0.0015345595354946	0.0015345595354946	False	4203	4204	33760	12	10379	10379	34741	32	44
THBS3_CD47	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0018622488539091	0.0	0.0018622488539091	0.0099009900990099	1.0	True	False	True	True	THBS	ECM-Receptor	THBS3	CD47	THBS3	CD47	other	ns	high	only_131907_undetected_207422	True	0.00093112442695455	0.00093112442695455	False	4203	4204	33760	12	10379	10379	34741	32	44
PVR_CD226	0.0020793526266817	0.0038174056630845	-0.0017380530364027	0.99009900990099	0.0198019801980198	False	True	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	PVR	Cell-Cell Contact	PVR	CD226	PVR	CD226	barrier|inhibitory	low	ns	only_207422_undetected_131907	True	-0.00086902651820135	0.00086902651820135	False	4203	4204	33760	12	10379	10379	34741	32	44
CLEC2D_KLRB1	0.0	0.0015451174345123	-0.0015451174345123	1.0	0.0099009900990099	False	True	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CLEC	Cell-Cell Contact	CLEC2D	KLRB1	CLEC2D	KLRB1	other	low	ns	only_207422_undetected_131907	True	-0.00077255871725615	0.00077255871725615	False	4203	4204	33760	12	10379	10379	34741	32	44
TNFSF9_TNFRSF9	0.0016313803039411	0.0001922469094732	0.0014391333944678	0.0099009900990099	1.0	True	False	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CD137	Secreted Signaling	TNFSF9	TNFRSF9	TNFSF9	TNFRSF9	other	high	ns	only_207422_undetected_131907	True	0.0007195666972339	0.0007195666972339	False	4203	4204	33760	12	10379	10379	34741	32	44
LAMB2_ITGA1_ITGB1	0.0	0.0010899515346906	-0.0010899515346906	1.0	0.0396039603960396	False	True	True	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	LAMININ	ECM-Receptor	LAMB2	ITGA1_ITGB1	LAMB2	ITGB1|ITGA1	other	low	ns	only_207422_undetected_131907	True	-0.0005449757673453	0.0005449757673453	False	4203	4204	33760	12	10379	10379	34741	32	44
ITGAV_ITGB1_ADGRE5	0.3107417042581072	0.3199150342827129	-0.0091733300246057	0.9702970297029704	0.0396039603960396	False	True	True	True	0.1228711267504957	0.114565991392762	0.0083051353577337	0.0099009900990099	1.0	True	False	True	True	ADGRE	Cell-Cell Contact	ITGAV_ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	low	high	both_sig_discordant	True	-0.0004340973334359998	0.0004340973334359998	False	4203	4204	33760	12	10379	10379	34741	32	44
HLA-DQA2_CD4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	9.237135710809474e-05	0.0	9.237135710809474e-05	0.0099009900990099	1.0	True	False	True	True	MHC-II	Cell-Cell Contact	HLA-DQA2	CD4	HLA-DQA2	CD4	other	ns	high	only_131907_undetected_207422	True	4.618567855404737e-05	4.618567855404737e-05	False	4203	4204	33760	12	10379	10379	34741	32	44
CCL5_CCR5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CCL	Secreted Signaling	CCL5	CCR5	CCL5	CCR5	recruit	ns	ns	not_differential	False	0.0	0.0	True	4203	4204	33760	12	10379	10379	34741	32	44
CXCL10_CXCR3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CXCL	Secreted Signaling	CXCL10	CXCR3	CXCL10	CXCR3	recruit	ns	ns	not_differential	False	0.0	0.0	True	4203	4204	33760	12	10379	10379	34741	32	44
CXCL9_CXCR3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CXCL	Secreted Signaling	CXCL9	CXCR3	CXCL9	CXCR3	recruit	ns	ns	not_differential	False	0.0	0.0	True	4203	4204	33760	12	10379	10379	34741	32	44
LPAR3_ADGRE5	0.053670110133671	0.0444251786383874	0.0092449314952835	0.0693069306930693	0.9405940594059404	False	False	False	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADGRE	Cell-Cell Contact	LPAR3	ADGRE5	LPAR3	ADGRE5	other	ns	ns	not_differential	False	0.00462246574764175	0.00462246574764175	False	4203	4204	33760	12	10379	10379	34741	32	44
LGALS9_HAVCR2	0.0703130082615633	0.0661434410522573	0.0041695672093059	0.1089108910891089	0.900990099009901	False	False	False	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	GALECTIN	Secreted Signaling	LGALS9	HAVCR2	LGALS9	HAVCR2	inhibitory	ns	ns	not_differential	False	0.00208478360465295	0.00208478360465295	False	4203	4204	33760	12	10379	10379	34741	32	44
COL1A1_ITGA1_ITGB1	0.0271143398590048	0.0252193182940973	0.0018950215649074	0.396039603960396	0.6039603960396039	False	False	False	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL1A1	ITGA1_ITGB1	COL1A1	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0009475107824537	0.0009475107824537	False	4203	4204	33760	12	10379	10379	34741	32	44
TGM2_ADGRG1	0.0005644200255116	0.0002153123327379	0.0003491076927737	0.1089108910891089	0.9108910891089108	False	False	False	True	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADGRG	Cell-Cell Contact	TGM2	ADGRG1	TGM2	ADGRG1	other	ns	ns	not_differential	False	0.00017455384638685	0.00017455384638685	False	4203	4204	33760	12	10379	10379	34741	32	44
ADCYAP1_ADCYAP1R1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	PACAP	Secreted Signaling	ADCYAP1	ADCYAP1R1	ADCYAP1	ADCYAP1R1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADIPOQ_ADIPOR1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADIPONECTIN	Secreted Signaling	ADIPOQ	ADIPOR1	ADIPOQ	ADIPOR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADIPOQ_ADIPOR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADIPONECTIN	Secreted Signaling	ADIPOQ	ADIPOR2	ADIPOQ	ADIPOR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCR	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CALCR	Secreted Signaling	ADM	CALCR	ADM	CALCR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCRL	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	CALCR	Secreted Signaling	ADM	CALCRL	ADM	CALCRL	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCRL_RAMP1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADM	Secreted Signaling	ADM	CALCRL_RAMP1	ADM	CALCR|RAMP1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCRL_RAMP2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADM	Secreted Signaling	ADM	CALCRL_RAMP2	ADM	RAMP2|CALCR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCRL_RAMP3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADM	Secreted Signaling	ADM	CALCRL_RAMP3	ADM	RAMP3|CALCR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCR_RAMP1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADM	Secreted Signaling	ADM	CALCR_RAMP1	ADM	CALCR|RAMP1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCR_RAMP2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADM	Secreted Signaling	ADM	CALCR_RAMP2	ADM	RAMP2|CALCR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ADM_CALCR_RAMP3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADM	Secreted Signaling	ADM	CALCR_RAMP3	ADM	RAMP3|CALCR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
AGRN_DAG1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	AGRN	ECM-Receptor	AGRN	DAG1	AGRN	DAG1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
AGT_AGTR1B										0.0	0.0	0.0	1.0	1.0	False	False	False	False	AGT	Secreted Signaling	AGT	AGTR1	AGT	AGTR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
AGT_AGTR2										0.0	0.0	0.0	1.0	1.0	False	False	False	False	AGT	Secreted Signaling	AGT	AGTR2	AGT	AGTR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
AGT_MAS1										0.0	0.0	0.0	1.0	1.0	False	False	False	False	AGT	Secreted Signaling	AGT	MAS1	AGT	MAS1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
AMH_AMHR2_ACVR1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	AMH	Secreted Signaling	AMH	AMHR2_ACVR1	AMH	ACVR1|AMHR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
AMH_AMHR2_BMPR1A	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	AMH	Secreted Signaling	AMH	AMHR2_BMPR1A	AMH	AMHR2|BMPR1A	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
AMH_AMHR2_BMPR1B	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	AMH	Secreted Signaling	AMH	AMHR2_BMPR1B	AMH	BMPR1B|AMHR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPT1_TEK										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPT	Secreted Signaling	ANGPT1	TEK	ANGPT1	TEK	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPT2_ITGA5_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPT	Secreted Signaling	ANGPT2	ITGA5_ITGB1	ANGPT2	ITGA5|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPT2_TEK										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPT	Secreted Signaling	ANGPT2	TEK	ANGPT2	TEK	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL1_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL1	ITGA1_ITGB1	ANGPTL1	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL1_PIRB	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL1	LILRB3	ANGPTL1	LILRB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL2_ITGA5_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL2	ITGA5_ITGB1	ANGPTL2	ITGA5|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL2_PIRB	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL2	LILRB3	ANGPTL2	LILRB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL2_TLR4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL2	TLR4	ANGPTL2	TLR4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL3_ITGAV_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL3	ITGAV_ITGB3	ANGPTL3	ITGAV|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_CDH11	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	CDH11	ANGPTL4	CDH11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_CDH5	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	CDH5	ANGPTL4	CDH5	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_ITGA5_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	ITGA5_ITGB1	ANGPTL4	ITGA5|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_ITGAV_ITGB3										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	ITGAV_ITGB3	ANGPTL4	ITGAV|ITGB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	SDC1	ANGPTL4	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_SDC2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	SDC2	ANGPTL4	SDC2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_SDC3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	SDC3	ANGPTL4	SDC3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL4_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL4	SDC4	ANGPTL4	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANGPTL7_PIRB										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANGPTL	Secreted Signaling	ANGPTL7	LILRB3	ANGPTL7	LILRB3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANXA1_FPR1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANNEXIN	Secreted Signaling	ANXA1	FPR1	ANXA1	FPR1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANXA1_FPR2	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANNEXIN	Secreted Signaling	ANXA1	FPR2	ANXA1	FPR2	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANXA1_FPR2_LXA4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANNEXIN	Secreted Signaling	ANXA1	FPR2_LXA4	ANXA1	FPR2|FPR3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
ANXA1_FPR3	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ANNEXIN	Secreted Signaling	ANXA1	FPR3	ANXA1	FPR3	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
APELA_APLNR										0.0	0.0	0.0	1.0	1.0	False	False	False	False	APJ	Secreted Signaling	APELA	APLNR	APELA	APLNR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
APLN_APLNR	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	APELIN	Secreted Signaling	APLN	APLNR	APLN	APLNR	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
APOA1_ABCA1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ApoA	Cell-Cell Contact	APOA1	ABCA1	APOA1	ABCA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
APOA1_CUBN_AMN	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ApoA	Cell-Cell Contact	APOA1	CUBN_AMN	APOA1	AMN|CUBN	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
APOA1_TREM2_TYROBP	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ApoA	Cell-Cell Contact	APOA1	TREM2_TYROBP	APOA1	TREM2|TYROBP	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
APOA2_TREM2_TYROBP										0.0	0.0	0.0	1.0	1.0	False	False	False	False	ApoA	Cell-Cell Contact	APOA2	TREM2_TYROBP	APOA2	TREM2|TYROBP	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
