gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm,pct_expressed,spearman_q,pearson_q,pearson_rank
IL17RE,161,0.21948097269775513,5.479823378038062e-06,0.24623835769539118,3.1149480633873124e-07,3.013112149150595,100.0,7.298252329854672e-05,6.5146218481936215e-06,101
ITGB2,162,0.21849901176712763,6.04862961931301e-06,0.2022936671372661,2.893497369662688e-05,4.575262036290764,100.0,7.946998032740947e-05,0.0002956447503277487,185
PSCA,163,0.2183707133080522,6.126978867911356e-06,0.22160339460568626,4.419691858907406e-06,1.7735078466284526,99.5249406175772,7.96744996409443e-05,5.857185696185706e-05,150
TNFRSF10A,164,0.21836401297986455,6.1310970960158845e-06,0.23185485073879245,1.5183716966281158e-06,2.670305279930263,100.0,7.96744996409443e-05,2.3192372404286297e-05,134
SUSD3,165,0.21802443484176212,6.343303672662903e-06,0.20120921566979316,3.199207191925577e-05,6.212097264031951,100.0,8.203393203728789e-05,0.0003171954686216581,190
ITGA2,166,0.21787544478019452,6.438603268433406e-06,0.2042566609212493,2.4092094102446846e-05,1.816704569813096,100.0,8.286606225767417e-05,0.0002536114567759298,180
HLA-F,167,0.21702221071472796,7.011202802359003e-06,0.21384115318138758,9.60377196421696e-06,3.972050719048618,100.0,8.980377943500023e-05,0.00011739405273154706,162
NCR3,168,0.21664215361389105,7.281592433883774e-06,0.1963393523692607,4.989555013462978e-05,0.795580170248699,97.38717339667458,9.282296640717554e-05,0.00045743283462467094,205
TNFSF15,169,0.21626596797232836,7.55899389086936e-06,0.21128365677539776,1.2326077373176014e-05,1.467824030918724,100.0,9.545012568800603e-05,0.00014409130623577377,167
ADAM9,170,0.21621788308368406,7.595169306324133e-06,0.19283233856742493,6.826256722733667e-05,3.397945329029321,100.0,9.545665837103147e-05,0.0005971859230966675,213
CXCR2,171,0.2159687748408761,7.785235372275553e-06,0.1700965852620046,0.00045610951438404687,0.5281306837023164,97.62470308788599,9.73882013625311e-05,0.0028461658974501015,275
TMEM154,172,0.21454034254620774,8.965652557446979e-06,0.1976731141916089,4.422433087856318e-05,0.8341555126040198,100.0,0.00011163279951760726,0.0004125036019578872,201
LILRA2,173,0.21416738592984802,9.300833062446531e-06,0.18217733557363014,0.00017103758108699593,0.9249605422840603,100.0,0.00011527004679708038,0.0013044661098857212,237
SLC11A1,174,0.21399698094431238,9.457917439564139e-06,0.21195474775189097,1.1548147116681735e-05,2.4142640717897446,100.0,0.00011626318648392849,0.0001367893355369779,165
TNFSF8,175,0.21398632089176076,9.467827662867542e-06,0.171638707820167,0.00040386126456582946,1.4343254252340998,99.5249406175772,0.00011626318648392849,0.0025438508358652362,273
ACE2,176,0.21358330898057173,9.849826605649919e-06,0.1694499779455906,0.0004798332139666586,0.1377014592971539,96.67458432304038,0.0001193121530467187,0.002955413233077916,278
TMEM87A,177,0.21292889278231766,1.0501543457715485e-05,0.1785892694686422,0.0002304130507447828,4.451684715769666,100.0,0.0001260656136157146,0.001644841964916756,251
CXCR1,178,0.2119299126772736,1.1576084393801774e-05,0.14365571245953726,0.0031353963966121224,0.29994838995725864,89.54869358669833,0.0001383445442955685,0.013155887388292558,371
ABCA7,179,0.21167288768238887,1.1869015293042402e-05,0.18443398280611958,0.00014139519840614768,2.082932124476784,100.0,0.0001412149063976645,0.0011213871602624489,230
SLC37A2,180,0.21153410086890517,1.2030107604932412e-05,0.19417603221262392,6.057769019898174e-05,2.2292708304129762,100.0,0.00014249822149736314,0.0005369750882870004,210
OR1M1,181,0.21142718338935657,1.215562420921995e-05,0.14643962555584566,0.002595243749970334,0.16497422113270344,84.79809976247031,0.0001427219561757974,0.011352071108938863,358
GPR183,182,0.21059380053109694,1.3177557378938969e-05,0.1965730418004529,4.8854648477807555e-05,3.6239800273773164,100.0,0.0001533753091453027,0.0004494291889178379,204
MR1,183,0.2096862903394407,1.4383098446955036e-05,0.16249352666645497,0.0008185564427130732,2.8854062307690547,100.0,0.00016668205429653087,0.004591982863748462,302
LY75,184,0.20955941255865537,1.4559769124126684e-05,0.2486705036482033,2.3594148954104122e-07,2.4970141117126605,100.0,0.0001680021635572721,5.093672318559414e-06,99
IL1R2,185,0.2094148362546714,1.4763597292195886e-05,0.21825150071957375,6.200646118043963e-06,1.8200971794830496,100.0,0.0001696229611639845,7.829778140567778e-05,158
NPTN,186,0.20915044136779792,1.5143381306115426e-05,0.17920509435458207,0.00021901313231279473,6.083523446934377,100.0,0.00017324287075414955,0.0015932015086993249,247
PLAUR,187,0.20864418309566962,1.589663291821153e-05,0.21286980510501843,1.0562365372458295e-05,4.5320875337280455,100.0,0.0001810863247746905,0.00012736690136067952,164
SLC52A2,188,0.20847805704893885,1.615146881173704e-05,0.1910871974968873,7.962035241781085e-05,5.8582220606060105,100.0,0.000183209669529746,0.000678801539562037,218
SLC15A2,189,0.20837143403927522,1.631706669571692e-05,0.23055847239459487,1.7428264107910796e-06,3.087101586605344,100.0,0.00018353272077493358,2.5919701676042892e-05,138
TGFBR2,190,0.20827253871607493,1.6472102914636656e-05,0.173683267029684,0.0003431538673121172,4.735824881618718,100.0,0.00018450133683046998,0.0022460217672238087,267
NRP2,191,0.20801965079837215,1.68749376055202e-05,0.16242156422886103,0.0008230021809243743,3.695552944759859,100.0,0.0001882258665415732,0.004591982863748462,303
GJB4,192,0.2077704543097238,1.728103070593016e-05,0.23378679671223088,1.2345228094811664e-06,0.4085850137699792,87.17339667458432,0.00019195568132686735,1.9810072144936643e-05,128
SVOPL,193,0.20685926943612654,1.8846314698523553e-05,0.17799303140000625,0.00024197706418440442,1.3099864606481737,100.0,0.00020676878872109651,0.001709162535149474,253
RNF13,194,0.20676372630532777,1.901802378555499e-05,0.16943912940030795,0.00048024085035072603,4.958133651557627,100.0,0.0002078010190772682,0.002955413233077916,280
F2RL1,195,0.20577613670903175,2.088209668906431e-05,0.21040115704659587,1.3425144300310846e-05,4.372440666377024,100.0,0.00022724135299441122,0.00015358594569201767,169
CRIM1,196,0.20530268551679995,2.183600119467227e-05,0.16455181015815842,0.0007004193081933512,4.615083566835366,100.0,0.00023381990079255065,0.004076135843551307,294
IFNGR1,197,0.20498796269642033,2.2492813266110415e-05,0.18310568862114115,0.0001581998471452486,5.818770805678267,100.0,0.00023965364779833317,0.0012247873800517973,235
TPCN1,198,0.20421394075748975,2.4188775294104604e-05,0.2010163362101652,3.2566876154977596e-05,4.560287054348994,100.0,0.00025594210064157325,0.00032170305338330267,191
TREM2,199,0.20381607450423517,2.510703360120439e-05,0.1792636402439093,0.00021795727105455097,4.87474062445827,100.0,0.0002646123187024573,0.0015898409117521336,246
MFSD5,200,0.2036267905187539,2.555540120928276e-05,0.1559017268372206,0.0013321232228843017,5.44961400330664,100.0,0.0002682816040676469,0.006665596014320142,330
SLC6A12,201,0.20350883795026678,2.583862871122968e-05,0.23972786376567828,6.459839526966832e-07,2.8158663713332133,100.0,0.00027019534789047596,1.1881164502195242e-05,111
LPAR5,202,0.2029841577184284,2.7134926268416228e-05,0.18410443754373534,0.00014540063810620176,3.130892589658227,100.0,0.00028245538250864995,0.0011414589683586573,232
F11R,203,0.2029497424483409,2.7222072725899025e-05,0.2776658253700997,6.8476101133700546e-09,5.505838180080261,100.0,0.00028245538250864995,2.618721753355948e-07,61
KLRF2,204,0.20281619783866756,2.7562752161556564e-05,0.17871943065655152,0.00022795827579134392,0.21839236298137377,59.38242280285036,0.0002848860522644283,0.001640015359866592,250
DAGLA,205,0.20226667179679372,2.9007595646304577e-05,0.1599328331019753,0.0009912030897384241,2.4973921006690274,100.0,0.00029752235074772935,0.005306901342459523,317
ABCA4,206,0.20183398820850798,3.0195407058040203e-05,0.19734026264604876,4.557964757297273e-05,1.4033883082202219,100.0,0.0003085233003602047,0.0004207472984580966,203
SYPL1,207,0.20158020768168128,3.0913368440409916e-05,0.21135829481137913,1.2237155094562957e-05,7.032896454812535,100.0,0.00031465812667291765,0.00014367922889537294,166
JAG2,208,0.20056704786134827,3.394394989904362e-05,0.22023904137799638,5.075995213752105e-06,3.6086383370915915,100.0,0.00034289793916882934,6.660999601575678e-05,152
IL12RB1,209,0.20044629695468794,3.432334320599703e-05,0.16369974351341698,0.0007472666937394841,1.3861214949932992,100.0,0.00034542702918215814,0.004287911425471367,299
SIGLEC8,210,0.20028213349324198,3.484557685140784e-05,0.1616357485035778,0.0008730228540868909,1.0301021720878203,98.33729216152018,0.00034806570608663723,0.004808811070762566,310
TMEM140,211,0.19984610423348462,3.626941443318549e-05,0.1989567996265233,3.934577597509549e-05,4.41679130483265,100.0,0.0003609413473518125,0.0003761737224476094,198
SIDT2,212,0.19972081818284157,3.6688603391057095e-05,0.18595973936777474,0.00012416352918197463,4.157440691763441,100.0,0.00036319598527021917,0.0010102910869913256,226
PLA2R1,213,0.1996974431019241,3.676731864334307e-05,0.17325944473155314,0.0003549918359110148,1.3369449086555594,100.0,0.00036319598527021917,0.0023065853027519094,269
AMN,214,0.199391782469762,3.781144176767869e-05,0.2108068457750632,1.2908805835762267e-05,2.854929286545287,100.0,0.0003705619865392122,0.00014831276061088235,168
SIGLEC14,215,0.19938619314531728,3.7830793252938144e-05,0.1764724796250797,0.0002739707326611153,1.9337627306911842,98.57482185273159,0.0003705619865392122,0.0018757535839739276,258
ITGAV,216,0.199119676689444,3.8764482461458476e-05,0.18046884587348577,0.0001972517527155271,5.12395464185783,100.0,0.000375987389671465,0.001470871704789599,240
CSF1R,217,0.1987111963809288,4.0237920835950935e-05,0.18066062762117455,0.00019413194352225601,4.777834335327727,100.0,0.0003888697259127821,0.0014557176829385976,239
ITGA3,218,0.19789085856449729,4.335841676169266e-05,0.23834876712965522,7.519238229544198e-07,6.066799237547881,100.0,0.00041602323179588263,1.2986129005335484e-05,115
LY6E,219,0.1973585476112747,4.550418662509164e-05,0.1750361114970589,0.00030778314814264827,10.234843110189443,100.0,0.0004344846060932173,0.0020512667951153953,264
GPR87,220,0.19672662824031575,4.818174931285545e-05,0.15214071785613614,0.0017443253609229989,0.10554095074448334,61.04513064133017,0.000457384903937993,0.008250104224718849,341
ANO1,221,0.19578219958605184,5.2462358822319236e-05,0.1776865932290175,0.0002481293601425002,3.302190088209434,100.0,0.0004945131498850303,0.0017434181026285383,255
ITGB7,222,0.1953313748790063,5.4630053989118796e-05,0.20653666056326198,1.9432080658571063e-05,1.6972648049047194,100.0,0.0005124121724473332,0.0002114621135081087,174
KIR2DS4,223,0.1953081322269323,5.474407221514281e-05,0.20139239738536563,3.1455071084379075e-05,0.23091493768935012,72.92161520190024,0.0005124121724473332,0.00031537537562877446,188
UPK3B,224,0.19513715450043984,5.558974418167481e-05,0.23143607036227065,1.5876636541245502e-06,6.638116226477903,100.0,0.0005185147915482351,2.387739102298551e-05,137
HLA-A,225,0.19496266586471583,5.6465485014003415e-05,0.20597254677714927,2.0498089428139043e-05,9.08390817464987,100.0,0.000523038420008606,0.00022215945505719926,175
SLC30A1,226,0.19484494634273428,5.706364562606419e-05,0.20687523223890888,1.881777036207342e-05,4.637851405234358,100.0,0.0005267564804861167,0.0002064556199150432,173
HLA-DPA1,227,0.19470020922554385,5.780728648944939e-05,0.19364078544929222,6.353554902691046e-05,6.778672979254703,100.0,0.0005317873056091272,0.0005594890287665766,211
SUSD2,228,0.19453472645488945,5.866871937816045e-05,0.19626137497034413,5.024751378066507e-05,4.811445774665069,100.0,0.0005378635677237518,0.00045908735286976244,206
SLC15A3,229,0.19447804556959883,5.896655070541272e-05,0.17387708347148403,0.0003378638314787428,4.29097754198443,100.0,0.0005387489974006479,0.0022222640709302077,266
HLA-DMA,230,0.194343512641179,5.967917956526051e-05,0.20022692525264915,3.502288736618829e-05,6.482756921115102,100.0,0.0005415632667667877,0.00034184276926352346,193
LAMP3,231,0.19429841852976248,5.991985859763175e-05,0.22224387925106776,4.1403188299360625e-06,3.8655512511315613,100.0,0.0005419103427900682,5.5696650792657486e-05,148
ECE1,232,0.1940065967961635,6.149966576513289e-05,0.18567730847038702,0.0001271966072872995,5.561903466647137,100.0,0.0005524651182995326,0.0010289716778485115,227
PROM1,233,0.19371015029866046,6.314468697233116e-05,0.20124838881294305,3.187651062521068e-05,2.142310697825312,99.5249406175772,0.0005653455753342158,0.0003171954686216581,189
CLEC7A,234,0.19365745870569637,6.34413895649282e-05,0.19955001259472005,3.726748237867684e-05,2.4461289852701817,100.0,0.0005661086662177093,0.0003588670875097766,196
SIGLEC1,235,0.19351120158789503,6.42718585473596e-05,0.16761074554421476,0.0005537308560429281,3.0518957309762285,100.0,0.0005716138383099058,0.0033286359913674746,285
EREG,236,0.19334400052292094,6.523380812556675e-05,0.14260477225277043,0.0033645500128507764,0.38142772990409063,97.8622327790974,0.0005763396183239017,0.013942570254491532,376
SLC45A4,237,0.1931906010932477,6.61282815415585e-05,0.17995096932055532,0.00020591243016830727,4.30228968081155,100.0,0.0005823204266011583,0.0015209003934516644,242
LILRA1,238,0.1931293678705687,6.648855246180611e-05,0.18670464813843674,0.00011648645792631049,0.7680835399521847,99.5249406175772,0.0005835732948860818,0.0009536215531153919,225
TSPAN1,239,0.1929860393009519,6.733908783877853e-05,0.23989574664441599,6.341117567356935e-07,5.349768351597404,100.0,0.0005891069874000331,1.1881164502195242e-05,109
CD86,240,0.19293940178541275,6.761804748722996e-05,0.18075319597276576,0.00019264267660089126,3.0046047666248348,100.0,0.0005896205639195915,0.0014486079923050166,238
HAVCR2,241,0.1927874278123628,6.853465029876001e-05,0.17940370036843878,0.00021545061194866086,3.4717960654945057,100.0,0.0005956729183434433,0.001575850514170943,245
APLP2,242,0.1926833779070048,6.916894991754099e-05,0.20463363717042185,2.3254684561235787e-05,7.6643382237720195,100.0,0.0005992403848843275,0.0002470348832159849,178
HLA-DRB1,243,0.1923829679793251,7.103147995016081e-05,0.205457603771912,2.1519414753044204e-05,9.283523139818993,100.0,0.0006133911994405822,0.00023042989317559735,177
GPR84,244,0.19162711858955286,7.592899448961644e-05,0.18871521375295477,9.79322267848002e-05,2.027068811247743,100.0,0.0006514805072073821,0.0008192642846965942,224
ITGAX,245,0.19066454401634836,8.262723622972015e-05,0.19081738199433665,8.152776577466778e-05,2.639967629191591,100.0,0.0007022003536093994,0.0006906640157556508,220
SIGLEC5,246,0.19021945970230061,8.590911512908344e-05,0.1618135972973865,0.0008614621348611438,0.13743846466872126,85.2731591448931,0.0007254848618314081,0.004754915742316046,309
MSLN,247,0.18914085655425952,9.437859575684269e-05,0.23846733138607804,7.421975003225221e-07,9.55920009474461,100.0,0.000789535940128337,1.2986129005335484e-05,113
ADRB1,248,0.1890385592438771,9.522141229442309e-05,0.15157338444769738,0.0018157834401702107,0.5709993387586693,99.04988123515439,0.0007941050489475719,0.008497993477859534,343
IL4R,249,0.1887150077916815,9.793397640003049e-05,0.18444441392588398,0.00014127012080918322,3.587362968168158,100.0,0.0008091643667372889,0.0011213871602624489,229
AREG,250,0.18865328362738534,9.845964240027525e-05,0.19959945399679435,3.709903755165499e-05,2.0968346387262615,99.2874109263658,0.0008110045006324211,0.00035853474197032636,195
ADCY3,251,0.1882188811177565,0.00010223493745202621,0.13521702088913673,0.005453564068265126,3.822941631992615,100.0,0.0008395181826965466,0.020654129720244073,405
PTPRK,252,0.188115635307494,0.0001031520348192337,0.18343374290626388,0.00015388359107185946,3.9264214239246567,100.0,0.000843686205642894,0.0012010098346920343,233
PKHD1L1,253,0.18809090698930028,0.0001033728335640154,0.190921019092863,8.079008678440889e-05,1.4858327811598302,100.0,0.000843686205642894,0.0006865874994344844,219
MSR1,254,0.18779045925087284,0.00010609127561944857,0.16220070347317506,0.0008367864042608496,3.348959393873731,100.0,0.0008580252109766279,0.004637841002497504,307
BST2,255,0.18760439164577358,0.00010780836334211896,0.20412141628232425,2.4399432431842743e-05,9.736477015177666,100.0,0.0008692861104423267,0.0002536114567759298,182
SLC11A2,256,0.18738712515096886,0.0001098464243560047,0.1788565329319144,0.0002253990587395147,4.7093980520273035,100.0,0.0008804158023982772,0.001626396981794288,249
BDKRB2,257,0.18705383525433683,0.00011304335911038994,0.19457491786652562,5.845839320557331e-05,1.2763741373077069,100.0,0.0009033345442940713,0.0005251446933265762,208
SLCO1B3,258,0.18694583678528398,0.00011409790683753904,0.10449562435443939,0.03206753889305611,0.28239480491954316,74.82185273159145,0.0009090479065597976,0.08432084009757634,543
SLC10A3,259,0.18656582242042272,0.00011788250784430541,0.1540920137183889,0.0015177704767112285,6.244218041486364,100.0,0.0009336434127195431,0.0073606368952100695,335
IL2RB,260,0.18649620278122103,0.00011858851638715329,0.17286168753286146,0.0003664469212888214,2.7735193902096453,100.0,0.0009364644789628594,0.002353513719099115,270
SIGLEC9,261,0.18630707210912034,0.00012052658788708215,0.15944473605230994,0.0010277019651052052,2.0581016097965343,100.0,0.000948969634628585,0.005447837941755712,320
P2RY12,262,0.186102799235835,0.00012265323020965737,0.1661068424593181,0.0006218620990692304,0.677040256024912,93.34916864608076,0.000962881810179627,0.0036792474154900487,291
ITGAM,263,0.18534827653057764,0.00013081786538356367,0.16973854479232692,0.00046910757591217523,2.379868496237256,100.0,0.001023974928747953,0.0029069467146224377,277
F3,264,0.18527653634429422,0.0001316201731483679,0.2096766982418252,1.4396383438394004e-05,3.4655810762389563,100.0,0.0010272513222104398,0.00016192906917891073,170
SLC12A9,265,0.18521703330722705,0.00013228912924475382,0.1923892529828522,7.099203359213015e-05,4.105088628396615,100.0,0.0010293189041700125,0.0006150345434502668,215
SPINT2,266,0.1851678226873823,0.0001328447843195716,0.2737719555724396,1.1292093595130973e-08,7.009224914016971,100.0,0.0010293189041700125,3.826447411919698e-07,66
TSPAN17,267,0.18515070290578683,0.0001330386032285485,0.1725451900379305,0.0003758068166329233,4.939599106687302,100.0,0.0010293189041700125,0.0024067819333165926,271
SIRPB2,268,0.184722062073259,0.00013797881041466723,0.16213681061390348,0.0008408136571322003,1.1703821037455269,100.0,0.0010644647708359198,0.004650533388725,308
