ligand	vs	k	n_patients_total	method	pooled_z	pooled_rho	se_z	ci95_rho	p	Q	df	tau2	I2	fixed_z	fixed_rho
PVR	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.18606573649146826	0.18394783374568072	0.24774956508138554	[-0.29087640777631735, 0.5860674093889637]	0.45263853493070916	2.704205392824384	1	0.07762069096872194	63.02056039628119	0.1617380723768128	0.16034236175167213
NAMPT	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11132693758121057	0.11086928915376354	0.14907119849998599	[-0.17890631537174337, 0.3829452440439364]	0.45518200119533325	0.06053632242538382	1	0.0	0.0	0.11132693758121057	0.11086928915376354
DUSP18	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11124320890472893	0.11078658890260461	0.14907119849998599	[-0.17898736289090325, 0.3828737916408461]	0.4555211615934216	0.2359077044800146	1	0.0	0.0	0.11124320890472893	0.11078658890260461
ICAM1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11025809918702978	0.10981346420573047	0.14907119849998599	[-0.17994074475392163, 0.3820327745255042]	0.45952221791096926	0.05753571451599694	1	0.0	0.0	0.11025809918702978	0.10981346420573047
EDIL3	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11010209062091778	0.10965933430715835	0.14907119849998599	[-0.18009169773107964, 0.38189952731947086]	0.4601576521389018	0.06657411815025299	1	0.0	0.0	0.11010209062091778	0.10965933430715835
TIMP3	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.11570119936043877	-0.11518766068135661	0.1647389924087895	[-0.412474702708867, 0.2042726499256308]	0.482473150660957	1.2116711946937495	1	0.009640894495160656	17.469359313047754	-0.11118713567104466	-0.11073120354918524
ICAM3	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1004870863394732	0.10015021894175942	0.14907119849998599	[-0.1893784913604536, 0.3736568320741431]	0.5002554522677571	0.008581797405962148	1	0.0	0.0	0.1004870863394732	0.10015021894175942
GPI	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1409798272893932	0.14005318749098866	0.21173733359996075	[-0.26736643755902223, 0.5049923966254047]	0.5055235154552772	1.9808692151705227	1	0.04467521729015539	49.517111359928165	0.12461989446861174	0.123978756394818
B2M	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12175820786679566	0.12116006366592394	0.1892657342840358	[-0.24416897776647442, 0.45637183884864985]	0.5200172502574449	1.5881985000693344	1	0.0267904175132794	37.035578364017844	0.11080175852826292	0.11035053544397636
OCLN	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09345846789401023	-0.09318731135088057	0.14907119849998599	[-0.36759372166450194, 0.19614591458876016]	0.5306995742377103	0.910846223017681	1	0.0	0.0	-0.09345846789401023	-0.09318731135088057
SPP1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.13972360956226398	0.13882139427267234	0.22356062232223695	[-0.28989828285060704, 0.5211392005708274]	0.5319762819826094	2.2056197259711956	1	0.05491182962419413	54.66126874796279	0.12066710077172402	0.12008483204483592
HLA-G	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.09282754482163365	0.09256183044405096	0.14907119849998599	[-0.19675248887322783, 0.3670479256528394]	0.533477672618085	0.4833522034604647	1	0.0	0.0	0.09282754482163365	0.09256183044405096
FGB	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.11809245102357702	0.11754653051642548	0.1974134705557737	[-0.2625432160017271, 0.4660581880076912]	0.5497074615873362	1.7253321168575324	1	0.03303638184067708	42.04014460581829	0.10512964961720517	0.1047440480796206
HLA-DRB1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08745661125073802	-0.08723431606872621	0.14907119849998599	[-0.3623914517503401, 0.20191000555389804]	0.5574208030789922	0.12657883388648786	1	0.0	0.0	-0.08745661125073802	-0.08723431606872621
CD59	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.186545298171206	-0.18441112768543536	0.32455478524260484	[-0.6765219380516879, 0.42155541467779895]	0.5654448906502949	4.630637925050972	1	0.16536306338794912	78.40470327878221	-0.1469393111567725	-0.1458908352355649
SECTM1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1443597661619941	0.14336524876962498	0.2518818222064785	[-0.33577998258712116, 0.5635690869626152]	0.5665600697383522	2.794575148059389	1	0.08173672233064018	64.21638542465315	0.11915967766704465	0.11859887867462929
TNFSF12	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1068411984778456	0.10643651392883244	0.19055441842512794	[-0.2605006798996637, 0.44650614283794354]	0.5750115990785853	1.6094900418432108	1	0.027760173970591582	37.86851897171194	0.09556349217719576	0.09527364352656524
HLA-DQA2	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08135849270306002	0.08117945722123725	0.14907119849998599	[-0.20775225232851063, 0.3570825178209305]	0.5852244869951673	0.3158248549766433	1	0.0	0.0	0.08135849270306002	0.08117945722123725
S100A9	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.15476426167883225	0.15354034972418146	0.28806944095999176	[-0.3883468741633774, 0.6165253406323762]	0.5910974444701875	3.6505482329642445	1	0.1207233506916913	72.6068541987733	0.12219896949126759	0.12159433179586318
CXCL14	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.07973694675268668	-0.07956838676459325	0.14907119849998599	[-0.3556669133986031, 0.2093032868651229]	0.5927247481838309	0.6006118165274608	1	0.0	0.0	-0.07973694675268668	-0.07956838676459325
VSIG10	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.07968891210235311	-0.07952065604539567	0.14907119849998599	[-0.3556249543644483, 0.20934921675813067]	0.5929475971190632	0.0020288648278498547	1	0.0	0.0	-0.07968891210235311	-0.07952065604539567
F11R	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.1364877374414211	0.1356464667491869	0.2743641354358534	[-0.3810316522331794, 0.5877629758261191]	0.6188581390453148	3.3127430753158773	1	0.10533748824819279	69.81353587450643	0.10665920924479981	0.10625658291961214
CD9	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07315573173301099	0.07302550650022081	0.14907119849998599	[-0.2155874459325668, 0.3499048109091441]	0.6236078281100597	0.11966977815466817	1	0.0	0.0	0.07315573173301099	0.07302550650022081
SDC2	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08896217838499687	-0.08872822876425618	0.18140627481339797	[-0.41738278742695434, 0.26045282193097447]	0.6238487659356062	1.461592820825023	1	0.02102396451126117	31.58149207140115	-0.07999936904566265	-0.07982914217770322
LAMA5	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10368047349913745	0.10331055473997199	0.21485425520398158	[-0.3071847702188054, 0.4813921771854127]	0.629406850666666	2.0389080104869945	1	0.04731868468817283	50.954138447808184	0.08660091689925359	0.08638507021682568
CXADR	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06869199946385418	0.06858415985433025	0.14907119849998599	[-0.21983959290362148, 0.34598148674460516]	0.644942144120952	0.04380014225112023	1	0.0	0.0	0.06869199946385418	0.06858415985433025
CALR	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.07542194328451379	-0.075279256135595	0.16570799135041747	[-0.3801282952774649, 0.24432233700453837]	0.6490015414882283	1.2255062044438043	1	0.010271031578918212	18.401065912689543	-0.08020382744353602	-0.08003229430656549
LRPAP1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06699881136777659	-0.06689874204438037	0.14907119849998599	[-0.34449010642060335, 0.22145034904532085]	0.6531130628261892	0.10795577470859097	1	0.0	0.0	-0.06699881136777659	-0.06689874204438037
SEMA6D	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08084933713387724	-0.08067363617696958	0.1806373922831758	[-0.4094070172182282, 0.2665998769347809]	0.6544577260900604	1.44950736092922	1	0.020473513402646658	31.0110436859775	-0.08961379198909576	-0.08937467494409677
LAMB3	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.13029963284989637	0.12956719775079242	0.2978772063904655	[-0.42480428530183567, 0.6132657062402851]	0.6618014630074915	3.9024699071453277	1	0.1321975160137042	74.3752027871112	0.09580938960572298	0.09551730321436244
C3	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07600237096150815	0.07585636926715891	0.1822323697944417	[-0.27399043920181526, 0.4079736306162823]	0.6766323590411998	1.4746372725861168	1	0.021618094399165236	32.18671339791451	0.06682712850524863	0.06672782557713315
CFH	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.061949843628353846	-0.06187071507592061	0.14907119849998599	[-0.34003260187071244, 0.2262463110115138]	0.6777230840117736	0.12391388898050296	1	0.0	0.0	-0.061949843628353846	-0.06187071507592061
CCN1	tnk_cyto	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.09343868666490768	0.09316770186335405	0.22941573387056174	[-0.34187677405648403, 0.4953260770182608]	0.6837951588555163	0.0	0	0.0	0.0	0.09343868666490768	0.09316770186335405
EDN1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06051112078814109	0.060437373046011315	0.14907119849998599	[-0.2276109442424271, 0.33875960540012734]	0.6848006927410154	0.6646048845788423	1	0.0	0.0	0.06051112078814109	0.060437373046011315
TIMP1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.055462951706923766	-0.055406151013475465	0.14907119849998599	[-0.3342831372081968, 0.2323920499378978]	0.7098505665866547	0.15920775241926793	1	0.0	0.0	-0.055462951706923766	-0.055406151013475465
TNC	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05487808032572988	0.05482305626578748	0.14907119849998599	[-0.23294525946231676, 0.33376352087341005]	0.7127738014711225	0.21200559144791933	1	0.0	0.0	0.05487808032572988	0.05482305626578748
HSPG2	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05160378315716743	0.051558025790767494	0.14907119849998599	[-0.2360395106841557, 0.3308508014185321]	0.729215935155026	0.21430603732407255	1	0.0	0.0	0.05160378315716743	0.051558025790767494
LGALS3BP	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05146650025845422	0.051421106853320436	0.14907119849998599	[-0.236169140712763, 0.33072854026283]	0.729908101644416	0.5713505249220461	1	0.0	0.0	0.05146650025845422	0.051421106853320436
PAEP	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0509923772321587	0.050948225976681825	0.14907119849998599	[-0.23661676896216577, 0.33030621126935855]	0.7323002714734927	0.8818177393551585	1	0.0	0.0	0.0509923772321587	0.050948225976681825
COL9A3	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06739858707830591	0.06729671791716511	0.19971466563839574	[-0.3131572754327097, 0.42913776273259946]	0.7357593068067091	1.7651448044929665	1	0.034849712755246454	43.3474241062479	0.08091781149359614	0.08074166451352466
NPNT	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.0985131227934136	-0.0981956705193909	0.3312024771453693	[-0.6337568366399235, 0.5010025199808212]	0.7661300145129549	4.8218511915679585	1	0.17407216965643535	79.26107712015845	-0.13937000143264291	-0.13847458364959975
MELTF	tnk_cyto	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0661607355609047	0.06606437041219651	0.22941573387056174	[-0.3657380446454931, 0.47446401129324883]	0.7730497826981457	0.0	0	0.0	0.0	0.0661607355609047	0.06606437041219651
IFITM1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.042047429939742545	0.042022667690390376	0.14907119849998599	[-0.24504285231922224, 0.322313776285463]	0.7778954067844728	0.6559235660879623	1	0.0	0.0	0.042047429939742545	0.042022667690390376
MICA	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.040451084082687196	0.04042903527633841	0.14907119849998599	[-0.24654275599767375, 0.3208825334927184]	0.7861186845200328	0.03604370748369996	1	0.0	0.0	0.040451084082687196	0.04042903527633841
APOE	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.04053543012130629	-0.04051324316342493	0.15143550675129216	[-0.32510866189550464, 0.2508110911043386]	0.7889498464148789	1.0304826409246477	1	0.0013883793943412412	2.958093587806171	-0.04124033507595071	-0.041216970927838784
CCL20	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08867973537114121	-0.08844800232390425	0.3623306443762811	[-0.6633921330509771, 0.5521634383173839]	0.8066514850083479	5.768998580996932	1	0.21721147383083192	82.66596904194087	-0.13528932617117687	-0.13446991550588291
FGG	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07256526510550698	0.07243816341116596	0.29857285140985196	[-0.47199768068044856, 0.5768761449431614]	0.8079741012031663	3.920660627292225	1	0.13302604071675114	74.49409436157593	0.03793946772001636	0.03792127479750659
WBP1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03491467638248915	-0.03490049589721769	0.14907119849998599	[-0.31590739765653214, 0.25173550144695445]	0.8148182495435637	0.8059308385334201	1	0.0	0.0	-0.03491467638248915	-0.03490049589721769
COL9A2	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.034705877856156066	0.03469195018012711	0.14907119849998599	[-0.2519310579697413, 0.3157194243015893]	0.8159057586284	0.051046126957246585	1	0.0	0.0	0.034705877856156066	0.03469195018012711
HLA-DMB	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03309043585942815	-0.03307836339223714	0.14907119849998599	[-0.3142642666486526, 0.2534433522725704]	0.8243314829060608	0.15004318037328562	1	0.0	0.0	-0.03309043585942815	-0.03307836339223714
TCN1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04662117540656605	0.04658742717753392	0.2111642515572372	[-0.3515934053793047, 0.4304941699261098]	0.8252625129535621	1.9702926105196301	1	0.04419348934552971	49.246117319788986	0.03039427118929643	0.03038491511858706
TGOLN2	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0325320987407002	0.032520626950960675	0.14907119849998599	[-0.25396575144832667, 0.3137609837803648]	0.8272483903457668	0.19436764778910615	1	0.0	0.0	0.0325320987407002	0.032520626950960675
VCAN	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06141460698071586	-0.06133750969991518	0.3029592992999646	[-0.5751700917369452, 0.48720255806574003]	0.8393572497057453	4.036347129974481	1	0.13829516280248141	75.2251239103332	-0.09689230879859753	-0.0965902309337934
TNFSF15	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.056334437262236574	-0.05627491907722386	0.2785244888466064	[-0.5386433121468237, 0.4538779077595026]	0.8397132609366198	3.4135322715156367	1	0.1099280892896798	70.70483240060327	-0.08699989252566599	-0.08678105486652593
CCN2	tnk_cyto	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04124301862262326	0.04121964991530209	0.22941573387056174	[-0.3871233425251981, 0.45492875981256153]	0.8573298780341307	0.0	0	0.0	0.0	0.04124301862262326	0.04121964991530209
ALCAM	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.039546694339663235	-0.039526090995864835	0.23043276530177945	[-0.4551643062602918, 0.3902556043036038]	0.8637368863880353	2.3419795606836247	1	0.06112255084085335	57.30107910471688	-0.06013177931055795	-0.060059408532725345
CX3CL1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.022588689078198766	0.022584847911119525	0.14907119849998599	[-0.2632440888431228, 0.3047687043362891]	0.8795580159168652	0.021241161413338157	1	0.0	0.0	0.022588689078198766	0.022584847911119525
FN1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.022528682820329948	-0.022524872179754945	0.14907119849998599	[-0.30471427070204593, 0.2632999359380745]	0.8798755352214183	0.03637239296938484	1	0.0	0.0	-0.022528682820329948	-0.022524872179754945
FGL1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.044403596303222576	0.04437443608266615	0.2945313356081008	[-0.4875778377380656, 0.5523001433033479]	0.8801649012410157	3.8155739207152126	1	0.12823970286658357	73.7916229437758	0.010567105875178385	0.010566712571938404
BACE1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.022293436870650614	-0.02228974434520378	0.15415619750223078	[-0.3135156826042412, 0.2727687550449593]	0.8850141447274986	1.0662045128860673	1	0.00301538773266501	6.2093634087948955	-0.020788335853347304	-0.02078534177712185
HLA-DQA1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.021507078298422227	0.021503762847164095	0.14907119849998599	[-0.2642504598195497, 0.3037872347023053]	0.8852842133318303	0.24754757203717281	1	0.0	0.0	0.021507078298422227	0.021503762847164095
HLA-DQB1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.021301138589467996	-0.021297917458492924	0.14907119849998599	[-0.3036002887931478, 0.2644420086808571]	0.8863751753904415	0.15019778105735196	1	0.0	0.0	-0.021301138589467996	-0.021297917458492924
COPA	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03151089133678084	-0.031500466041756776	0.2281262250985116	[-0.4451524017601474, 0.39323116443765543]	0.8901383143701735	2.2957435353013	1	0.0590166589965167	56.44112747686526	-0.0515858971043721	-0.051540187266766464
HLA-DRB5	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.029986698371545575	0.029977713569351257	0.22270993420908416	[-0.38551792589104517, 0.43536556419122585]	0.892892847267653	2.18903257138987	1	0.05415634181431595	54.317719477098706	0.04885209553772197	0.04881327031473003
HMGB1	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.031232625490243915	0.031222473883110016	0.23928891337102537	[-0.4117973221354862, 0.4623050154969775]	0.896152927377262	2.523901744076259	1	0.06940848024638831	60.37880625317301	0.05375006772131897	0.05369836490427255
MMP7	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.03831868248972277	-0.038299938784165356	0.301274298234549	[-0.5572366125713865, 0.5021515019532504]	0.8987910589423859	3.9917067662723835	1	0.1362619478565357	74.94805960073464	-0.07346970976073194	-0.07333780299886686
IGF2	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.0174748376145453	-0.017473059068363283	0.1595215065271405	[-0.31864386351064333, 0.2869021973537571]	0.9127699622793164	1.1386617708657423	1	0.006315566486800002	12.177608348115136	-0.014424431341881632	-0.014423431022450686
CXCL16	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.022165733900053695	-0.0221621044589901	0.20767288007531937	[-0.40465634934669736, 0.3669319878453082]	0.9150000975096573	1.9064916805211198	1	0.041287576541953835	47.547633686675184	-0.03757722565984382	-0.03755954869668382
FAM200A	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.015825149325598774	-0.015823828398978373	0.14907119849998599	[-0.2986208099581853, 0.26952764908193105]	0.9154567327484586	0.11575872348399059	1	0.0	0.0	-0.015825149325598774	-0.015823828398978373
CEACAM6	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.015263073648147192	-0.015261888522826549	0.14907119849998599	[-0.2981087711448499, 0.2700488136767677]	0.9184488585015467	0.705249983405785	1	0.0	0.0	-0.015263073648147192	-0.015261888522826549
LYZ	tnk_cyto	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.014612026881065748	-0.014610987025444996	0.14907119849998599	[-0.2975154670821171, 0.27065227578918993]	0.9219160498993737	0.321941772058532	1	0.0	0.0	-0.014612026881065748	-0.014610987025444996
