symbol	chrom	start
ATXN7L3	17	44191804
UBTF	17	44205040
MIR6782	17	44207770
SLC4A1	17	44248389
RUNDC3A-AS1	17	44299573
RUNDC3A	17	44308600
SLC25A39	17	44319624
GRN	17	44345301
FAM171A2	17	44353214
ITGA2B	17	44372180
GPATCH8	17	44395280
FZD2	17	44557483
LINC01180	17	44646363
MEIOC	17	44656467
CCDC43	17	44677436
DBF4B	17	44708664
ADAM11	17	44758987
GJC1	17	44798447
HIGD1B	17	44846328
EFTUD2	17	44849947
CCDC103	17	44899728
GFAP	17	44903158
FAM187A	17	44903829
KIF18B	17	44924710
MIR6783	17	44934617
C1QL1	17	44959692
DCAKD	17	45023337
NMT1	17	45061316
PLCD3	17	45108958
MIR6784	17	45114366
ACBD4	17	45132618
HEXIM1	17	45148474
HEXIM2	17	45160173
LOC105371795	17	45168804
LOC339192	17	45190930
FMNL1	17	45221884
MAP3K14-AS1	17	45247924
SPATA32	17	45254392
MAP3K14	17	45263118
ARHGAP27	17	45393907
PLEKHM1	17	45435899
MIR4315-1	17	45475362
MIR4315-2	17	45475362
LRRC37A4P	17	45505882
MAPK8IP1P2	17	45600102
LINC02210	17	45620328
LINC02210-CRHR1	17	45620345
CRHR1	17	45784279
MAPT-AS1	17	45843355
SPPL2C	17	45844880
MAPT	17	45894381
MAPT-IT1	17	45895782
STH	17	45999249
KANSL1	17	46029915
KANSL1-AS1	17	46193572
ARL17B	17	46274183
LRRC37A	17	46295130
NSFP1	17	46372812
ARL17A	17	46508680
LRRC37A2	17	46512709
NSF	17	46590668
WNT3	17	46762505
WNT9B	17	46851582
GOSR2	17	46923159
MIR5089	17	46973016
RPRML	17	46978155
CDC27	17	47117702
MYL4	17	47209061
ITGB3	17	47253826
THCAT158	17	47303445
EFCAB13	17	47323954
MRPL45P2	17	47450226
NPEPPS	17	47522932
KPNB1	17	47649918
TBKBP1	17	47695263
TBX21	17	47733235
OSBPL7	17	47807371
MRPL10	17	47823271
LRRC46	17	47831669
SCRN2	17	47837691
SP6	17	47844907
LOC102724532	17	47891229
SP2	17	47896235
SP2-AS1	17	47898385
PNPO	17	47941570
PRR15L	17	47951967
CDK5RAP3	17	47970527
COPZ2	17	48026166
MIR10226	17	48032881
MIR152	17	48037160
NFE2L1	17	48048358
CBX1	17	48070058
SNX11	17	48107532
SKAP1	17	48133441
MIR1203	17	48156426
THRA1/BTR	17	48294346
LOC101927166	17	48444832
HOXB1	17	48528525
HOXB2	17	48542655
HOXB-AS1	17	48544350
HOXB3	17	48548869
HOXB4	17	48575506
MIR10A	17	48579837
HOXB-AS3	17	48590419
HOXB5	17	48591256
HOXB6	17	48595750
HOXB7	17	48607232
HOXB8	17	48612345
HOXB9	17	48621156
MIR196A1	17	48632489
PRAC1	17	48721719
PRAC2	17	48723184
MIR3185	17	48724407
HOXB13	17	48724764
TTLL6	17	48762233
CALCOCO2	17	48831034
LOC105371814	17	48874859
ATP5MC1	17	48892786
UBE2Z	17	48908406
SNF8	17	48929315
GIP	17	48958553
IGF2BP1	17	48997384
B4GALNT2	17	49132768
GNGT2	17	49206236
ABI3	17	49210226
PHOSPHO1	17	49223365
FLJ40194	17	49248242
MIR6129	17	49288345
ZNF652	17	49289205
LOC102724596	17	49361369
PHB	17	49404047
LINC02075	17	49457860
NGFR	17	49495292
LOC100288866	17	49505656
MIR6165	17	49510816
NXPH3	17	49575870
SPOP	17	49598883
SLC35B1	17	49700942
FAM117A	17	49710331
KAT7	17	49788680
TAC4	17	49838308
FLJ45513	17	49845885
DLX4	17	49969189
DLX3	17	49990004
PICART1	17	50050348
ITGA3	17	50056109
PDK2	17	50095350
SAMD14	17	50110039
PPP1R9B	17	50133736
SGCA	17	50166004
H1-9P	17	50171427
COL1A1	17	50184100
LINC01969	17	50214693
TMEM92	17	50271405
TMEM92-AS1	17	50281580
XYLT2	17	50346125
MRPL27	17	50367866
EME1	17	50373228
LRRC59	17	50381237
ACSF2	17	50426157
CHAD	17	50464495
RSAD1	17	50478799
MYCBPAP	17	50508438
EPN3	17	50532734
LOC105371824	17	50537293
SPATA20	17	50547088
CACNA1G-AS1	17	50556206
CACNA1G	17	50560714
ABCC3	17	50634880
ANKRD40	17	50693197
LUC7L3	17	50719602
ANKRD40CL	17	50761029
MIR8059	17	50768649
WFIKKN2	17	50834583
TOB1	17	50862225
TOB1-AS1	17	50866678
SPAG9	17	50962173
NME1	17	51153558
NME1-NME2	17	51153558
NME2	17	51165535
MBTD1	17	51177424
UTP18	17	51260545
LINC02071	17	51312608
LINC02072	17	51336714
LINC02073	17	51435426
CA10	17	51630312
LINC01982	17	52390521
LINC02089	17	52862120
LINC02876	17	52985504
KIF2B	17	53822926
TOM1L1	17	54900690
COX11	17	54951903
STXBP4	17	54968764
HLF	17	55264959
MMD	17	55392621
TMEM100	17	55719626
PCTP	17	55751050
ANKFN1	17	56153474
NOG	17	56593698
C17ORF67	17	56791912
DGKE	17	56834150
MTVR2	17	56884101
TRIM25	17	56887908
MIR3614	17	56891269
COIL	17	56938199
SCPEP1	17	56978130
RNF126P1	17	57045477
AKAP1	17	57085245
MSI2	17	57255850
LOC101927557	17	57522247
LOC101927539	17	57600864
CCDC182	17	57744494
MRPS23	17	57834780
CUEDC1	17	57861242
VEZF1	17	57971552
SRSF1	17	58000918
LOC101927666	17	58076890
DYNLL2	17	58083418
OR4D1	17	58155153
MSX2P1	17	58156958
OR4D2	17	58169655
EPX	17	58192725
MKS1	17	58205435
LPO	17	58238425
MPO	17	58269854
TSPOAP1	17	58301230
TSPOAP1-AS1	17	58325449
MIR142	17	58331231
MIR4736	17	58335975
SUPT4H1	17	58345177
RNF43	17	58352499
HSF5	17	58420166
MTMR4	17	58489536
SEPTIN4-AS1	17	58519836
SEPTIN4	17	58520249
TEX14	17	58556677
RAD51C	17	58692601
PPM1E	17	58755853
TRIM37	17	58982648
SKA2	17	59109856
MIR454	17	59137757
MIR301A	17	59151135
PRR11	17	59155745
SMG8	17	59210009
GDPD1	17	59220510
YPEL2	17	59331654
MIR4729	17	59366082
LINC01476	17	59430868
DHX40	17	59565609
CLTC	17	59619688
PTRH2	17	59697305
VMP1	17	59707653
MIR21	17	59841265
TUBD1	17	59859479
RPS6KB1	17	59893120
RNFT1	17	59952240
TBC1D3P1-DHX40P1	17	59962362
RNFT1-DT	17	59965095
HEATR6	17	60041007
MIR4737	17	60043024
LOC105371849	17	60079308
WFDC21P	17	60083565
LOC653653	17	60101759
CA4	17	60149972
USP32	17	60177327
SCARNA20	17	60231515
C17ORF64	17	60422488
APPBP2	17	60443148
LINC01999	17	60564545
PPM1D	17	60600192
BCAS3	17	60677850
LOC101927855	17	61361667
TBX2-AS1	17	61393455
TBX2	17	61399842
LINC02875	17	61411750
TBX4	17	61452421
NACA2	17	61590422
BRIP1	17	61679138
INTS2	17	61865366
MED13	17	61942604
TBC1D3P2	17	62264705
EFCAB3	17	62370217
METTL2A	17	62423896
TLK2	17	62477810
MRC2	17	62627669
MARCHF10	17	62701313
LOC105371855	17	62706205
MARCHF10-DT	17	62808501
MIR633	17	62944214
TANC2	17	62966234
CYB561	17	63432303
ACE	17	63477060
KCNH6	17	63523357
DCAF7	17	63550476
TACO1	17	63600894
MAP3K3	17	63622416
LIMD2	17	63695887
LOC729683	17	63700337
STRADA	17	63702831
CCDC47	17	63745255
DDX42	17	63774169
FTSJ3	17	63819432
PSMC5	17	63827430
SMARCD2	17	63832080
TCAM1P	17	63857015
CSH2	17	63872011
GH2	17	63880214
CSH1	17	63894917
CSHL1	17	63909607
GH1	17	63917202
CD79B	17	63928739
SCN4A	17	63938553
PRR29-AS1	17	63996070
PRR29	17	63998350
ICAM2	17	64002594
ERN1	17	64039141
SNHG25	17	64145969
SNORD104	17	64146077
SNORA50C	17	64146338
TEX2	17	64147227
PECAM1	17	64319415
MILR1	17	64449114
POLG2	17	64477784
DDX5	17	64498253
MIR3064	17	64500773
MIR5047	17	64501213
CEP95	17	64506976
SMURF2	17	64542281
ARHGAP27P1-BPTFP1-KPNA2P3	17	64749661
ARHGAP27P1	17	64778138
MIR6080	17	64780758
PLEKHM1P1	17	64784840
LRRC37A3	17	64854133
AMZ2P1	17	64966549
GNA13	17	65009288
LOC100507002	17	65100811
RGS9	17	65137369
LINC02563	17	65457540
AXIN2	17	65528564
CEP112	17	65635536
APOH	17	66212032
PRKCA	17	66302612
PRKCA-AS1	17	66398068
MIR634	17	66787071
CACNG5	17	66835116
CACNG4	17	66964706
CACNG1	17	67044553
HELZ	17	67070443
LOC101928021	17	67244775
PSMD12	17	67337915
PITPNC1	17	67377280
MIR548AA2	17	67471488
MIR548D2	17	67471490
NOL11	17	67717935
SNORA38B	17	67740669
BPTF	17	67825502
C17ORF58	17	67991098
KPNA2	17	68035734
LINC00674	17	68101554
ARHGAP27P2	17	68198659
AMZ2	17	68206128
ARSG	17	68259181
SLC16A6	17	68267025
PRKAR1A	17	68413622
WIPI1	17	68421280
MIR635	17	68424450
FAM20A	17	68535115
LINC01482	17	68628153
ABCA8	17	68867286
ABCA9	17	68974487
ABCA9-AS1	17	69004713
ABCA6	17	69078701
MIR4524B	17	69099541
MIR4524A	17	69099563
ABCA10	17	69148006
PRO1804	17	69232974
ABCA5	17	69244310
MAP2K6	17	69414696
LOC105371880	17	69475253
LINC01483	17	69593986
LINC01497	17	69961706
LINC01028	17	70051270
KCNJ16	17	70075224
KCNJ2-AS1	17	70166960
KCNJ2	17	70169531
CASC17	17	71097773
ROCR	17	72021850
LINC01152	17	72030653
LOC102723517	17	72034106
SOX9-AS1	17	72071041
LINC02097	17	72072332
SOX9	17	72121019
LINC02003	17	72342810
LINC00673	17	72403321
LINC00511	17	72598040
SLC39A11	17	72645948
SSTR2	17	73165009
COG1	17	73193054
FAM104A	17	73207352
C17ORF80	17	73232432
CPSF4L	17	73248448
CDC42EP4	17	73283623
SDK2	17	73334383
LOC101928251	17	73513682
LOC100134391	17	73737853
LINC00469	17	73749269
LINC02092	17	73786821
RPL38	17	74203677
MGC16275	17	74209995
TTYH2	17	74213570
DNAI2	17	74274233
KIF19	17	74326225
BTBD17	17	74356415
GPR142	17	74367505
GPRC5C	17	74432087
CD300A	17	74466372
CD300LB	17	74521173
CD300C	17	74541072
CD300H	17	74560700
LOC100130520	17	74560700
CD300LD	17	74579364
C17ORF77	17	74584678
LOC101928343	17	74599839
CD300E	17	74609884
RAB37	17	74671130
CD300LF	17	74694316
MIR3615	17	74748612
SLC9A3R1	17	74748627
NAT9	17	74770528
TMEM104	17	74776498
GRIN2C	17	74842022
FDXR	17	74862496
FADS6	17	74877310
USH1G	17	74916082
OTOP2	17	74924272
OTOP3	17	74935801
HID1	17	74950741
HID1-AS1	17	74970688
CDR2L	17	74987631
MRPL58	17	75012669
KCTD2	17	75032570
ATP5PD	17	75038862
SLC16A5	17	75087764
ARMC7	17	75109968
NT5C	17	75130224
JPT1	17	75135248
SUMO2	17	75165585
NUP85	17	75205435
GGA3	17	75236598
MRPS7	17	75261878
MIF4GD	17	75266229
LOC100287042	17	75271298
SLC25A19	17	75272979
GRB2	17	75318075
MIR3678	17	75406068
TMEM94	17	75456634
MIR6785	17	75498547
CASKIN2	17	75500260
TSEN54	17	75516527
LLGL2	17	75525696
MYO15B	17	75588057
RECQL5	17	75626853
SMIM5	17	75633433
SMIM6	17	75646250
SAP30BP	17	75667115
ITGB4	17	75721458
GALK1	17	75751468
H3-3B	17	75776433
MIR4738	17	75784520
UNK	17	75784805
UNC13D	17	75827225
WBP2	17	75845698
TRIM47	17	75874163
TRIM65	17	75888962
MRPL38	17	75898643
FBF1	17	75909573
ACOX1	17	75941510
TEN1-CDK3	17	75979216
TEN1	17	75979239
CDK3	17	76000905
EVPL	17	76006844
SRP68	17	76038774
GALR2	17	76074780
ZACN	17	76079181
EXOC7	17	76081015
MIR6868	17	76098018
FOXJ1	17	76136333
RNF157-AS1	17	76140555
RNF157	17	76142473
UBALD2	17	76265347
QRICH2	17	76274048
PRPSAP1	17	76309477
SPHK1	17	76383203
UBE2O	17	76389455
AANAT	17	76453350
RHBDF2	17	76470892
CYGB	17	76527355
PRCD	17	76527585
SNHG16	17	76557763
SNORD1C	17	76558789
SNORD1B	17	76561107
SNORD1A	17	76561632
ST6GALNAC2	17	76565376
ST6GALNAC1	17	76624762
LOC105274304	17	76671927
MXRA7	17	76672550
JMJD6	17	76712835
METTL23	17	76726040
SRSF2	17	76734114
MIR636	17	76736449
MFSD11	17	76736564
LINC02080	17	76799043
LINC00868	17	76856165
MGAT5B	17	76868403
LOC105371899	17	76950473
SNHG20	17	77088642
SEC14L1	17	77088684
SCARNA16	17	77089306
MIR6516	17	77089416
SEPTIN9-DT	17	77273783
SEPTIN9	17	77281498
MIR4316	17	77396983
LOC400622	17	77527000
LOC100507351	17	77546940
LINC01987	17	77722871
LINC01973	17	77879000
TNRC6C	17	78004236
TMC6	17	78107396
TMC8	17	78130770
C17ORF99	17	78146384
SYNGR2	17	78168544
TK1	17	78174078
AFMID	17	78187316
BIRC5	17	78214252
TMEM235	17	78231292
LOC105371910	17	78248315
LINC01993	17	78261348
SOCS3	17	78356780
LOC101928674	17	78360447
PGS1	17	78378648
DNAH17	17	78423696
DNAH17-AS1	17	78484909
SCAT1	17	78617383
CYTH1	17	78674046
USP36	17	78787380
TIMP2	17	78852976
CEP295NL	17	78890578
LGALS3BP	17	78971254
CANT1	17	78991715
C1QTNF1-AS1	17	79019208
C1QTNF1	17	79022933
ENGASE	17	79074823
RBFOX3	17	79089344
MIR4739	17	79707175
LINC02078	17	79707265
ENPP7	17	79730942
CBX2	17	79778147
CBX8	17	79792131
LINC01977	17	79823451
CBX4	17	79833155
LINC01979	17	79915251
LINC01978	17	79919356
TBC1D16	17	79932342
CCDC40	17	80036641
MIR1268B	17	80098827
GAA	17	80101580
EIF4A3	17	80134369
CARD14	17	80170029
SGSH	17	80209275
SLC26A11	17	80220426
RNF213	17	80260851
RNF213-AS1	17	80351830
ENDOV	17	80415166
MIR4730	17	80419417
NPTX1	17	80466833
RPTOR	17	80544837
LOC101928855	17	80801639
LOC400627	17	80966238
CHMP6	17	80991840
BAIAP2-DT	17	81029132
BAIAP2	17	81035150
AATK	17	81117295
MIR657	17	81125275
MIR3065	17	81125876
MIR338	17	81125882
MIR1250	17	81133195
PVALEF	17	81165506
CEP131	17	81189595
TEPSIN	17	81228276
LOC105371925	17	81228706
NDUFAF8	17	81239317
SLC38A10	17	81244810
LINC00482	17	81302823
TMEM105	17	81311264
LOC100130370	17	81375437
BAHCC1	17	81395456
MIR4740	17	81400715
MIR3186	17	81451103
ACTG1	17	81509970
FSCN2	17	81528376
FAAP100	17	81539890
NPLOC4	17	81556886
TSPAN10	17	81637195
PDE6G	17	81650458
OXLD1	17	81665035
CCDC137	17	81666736
ARL16	17	81681164
HGS	17	81684010
MIR6786	17	81693756
MRPL12	17	81703366
SLC25A10	17	81712235
GCGR	17	81804149
MCRIP1	17	81822360
PPP1R27	17	81833491
P4HB	17	81843165
ARHGDIA	17	81867720
ALYREF	17	81887834
ANAPC11	17	81890789
PCYT2	17	81900957
NPB	17	81902237
SIRT7	17	81911938
MAFG	17	81918269
MAFG-DT	17	81927828
PYCR1	17	81932385
MYADML2	17	81939644
NOTUM	17	81952506
ASPSCR1	17	81977628
CENPX	17	82018702
LRRC45	17	82023304
RAC3	17	82031677
DCXR	17	82035857
DCXR-DT	17	82037917
RFNG	17	82047901
GPS1	17	82051897
DUS1L	17	82057505
FASN	17	82078337
SNORD134	17	82089959
CCDC57	17	82101469
SLC16A3	17	82228405
MIR6787	17	82236667
CSNK1D	17	82239018
LINC01970	17	82290045
CD7	17	82314872
SECTM1	17	82321023
TEX19	17	82359246
UTS2R	17	82371764
OGFOD3	17	82389209
HEXD	17	82418346
CYBC1	17	82442585
NARF	17	82458197
FOXK2	17	82519731
WDR45B	17	82614561
RAB40B	17	82654972
MIR4525	17	82668232
LOC101929552	17	82713907
FN3KRP	17	82716705
FN3K	17	82735614
TBCD	17	82752064
ZNF750	17	82829433
B3GNTL1	17	82942148
METRNL	17	83079608
RPL23AP87	17	83226896
LINC02564	18	11559
TUBB8B	18	47220
ROCK1P1	18	109064
MIR8078	18	112255
USP14	18	158556
THOC1	18	214519
COLEC12	18	316736
LINC01925	18	508567
CETN1	18	580379
CLUL1	18	596987
TYMSOS	18	649619
TYMS	18	657652
ENOSF1	18	670319
YES1	18	721587
ADCYAP1	18	904870
LINC01904	18	926082
LINC00470	18	1268310
METTL4	18	2537529
NDC80	18	2571556
CBX3P2	18	2652169
SMCHD1	18	2655725
EMILIN2	18	2847005
LPIN2	18	2916999
CHORDC1P4	18	2943214
MYOM1	18	3066806
MYL12A	18	3247481
LOC104968399	18	3255435
MYL12B	18	3262132
LINC01895	18	3347702
TGIF1	18	3412008
GAPLINC	18	3466249
DLGAP1	18	3496031
DLGAP1-AS1	18	3594113
DLGAP1-AS2	18	3603736
DLGAP1-AS3	18	3878179
MIR6718	18	3885352
DLGAP1-AS4	18	3962352
DLGAP1-AS5	18	4264601
LINC01892	18	5081181
AKAIN1	18	5142910
LINC00526	18	5236723
LINC00667	18	5238099
ZBTB14	18	5289018
EPB41L3	18	5392385
MIR3976HG	18	5748818
MIR3976	18	5840694
TMEM200C	18	5889412
L3MBTL4	18	5954705
L3MBTL4-AS1	18	6256743
MIR4317	18	6374360
LINC01387	18	6511415
LOC101927168	18	6728926
ARHGAP28	18	6729715
LINC00668	18	6925473
LAMA1	18	6941741
LOC101927188	18	6954676
LRRC30	18	7231103
LOC112577592	18	7455998
PTPRM	18	7567315
LOC100192426	18	8360819
RAB12	18	8609444
GACAT2	18	8695855
MTCL1	18	8705555
NDUFV2	18	9102698
NDUFV2-AS1	18	9121264
ANKRD12	18	9136780
TWSG1	18	9334772
RALBP1	18	9475512
PPP4R1	18	9546793
PPP4R1-AS1	18	9614806
RAB31	18	9708300
TXNDC2	18	9885972
VAPA	18	9914015
LINC01254	18	10405132
APCDD1	18	10454634
NAPG	18	10526026
LINC01887	18	10610998
LOC101927410	18	10661932
PIEZO2	18	10670246
MIR6788	18	10759583
LINC01928	18	11454477
LINC01255	18	11488569
SLC35G4	18	11609557
MIR7153	18	11654884
GNAL	18	11689263
CHMP1B	18	11851412
MPPE1	18	11882621
IMPA2	18	11981506
ANKRD62	18	12093842
C18ORF61	18	12200778
CIDEA	18	12254360
TUBB6	18	12308058
AFG3L2	18	12328943
PRELID3A	18	12407928
LOC105371998	18	12432773
SPIRE1	18	12446511
PSMG2	18	12658738
CEP76	18	12661955
LINC01882	18	12739485
PTPN2	18	12785477
SEH1L	18	12947983
CEP192	18	12991361
LDLRAD4	18	13217681
C18ORF15	18	13239542
LDLRAD4-AS1	18	13419498
MIR5190	18	13459946
MIR4526	18	13611113
FAM210A	18	13663346
RNMT	18	13726672
MC5R	18	13824148
MC2R	18	13882043
ZNF519	18	14071120
ANKRD20A5P	18	14179096
CYP4F35P	18	14337422
CXADRP3	18	14477954
POTEC	18	14507349
ANKRD30B	18	14748171
MIR3156-2	18	14830165
LINC01443	18	14946266
LINC01444	18	14969606
LOC644669	18	15313555
ROCK1	18	20946905
GREB1L	18	21242241
ESCO1	18	21529283
SNRPD1	18	21612313
ABHD3	18	21650900
MIR320C1	18	21683517
MIB1	18	21740791
MIR133A1HG	18	21825478
MIR133A1	18	21825697
MIR1-2	18	21829003
GATA6-AS1	18	22166897
GATA6	18	22169588
CTAGE1	18	22413598
LOC101927571	18	22723490
RBBP8	18	22933327
MIR4741	18	22933348
CABLES1	18	23134563
TMEM241	18	23296014
RIOK3	18	23453286
RMC1	18	23503469
NPC1	18	23531441
ANKRD29	18	23598925
LAMA3	18	23689452
TTC39C	18	23992886
TTC39C-AS1	18	23994214
CABYR	18	24139061
OSBPL1A	18	24162051
MIR320C2	18	24321674
IMPACT	18	24426669
HRH4	18	24460636
LINC01915	18	24628181
LOC105372028	18	24725780
LINC01894	18	24932773
ZNF521	18	25061923
SS18	18	26016252
PSMA8	18	26133868
TAF4B	18	26226444
LINC01543	18	26422994
KCTD1	18	26454910
MIR8057	18	26591466
PCAT18	18	26687620
AQP4	18	26852037
AQP4-AS1	18	26865307
CHST9	18	26906480
LOC105372038	18	27336990
CDH2	18	27950965
MIR302F	18	30298909
DSC3	18	30989364
DSC2	18	31058840
DSCAS	18	31101587
DSC1	18	31129250
DSG1	18	31318159
DSG1-AS1	18	31343367
DSG4	18	31376776
DSG3	18	31447740
DSG2	18	31498176
DSG2-AS1	18	31542145
TTR	18	31591876
B4GALT6	18	31622245
SLC25A52	18	31759585
TRAPPC8	18	31829198
RNF125	18	32018824
RNF138	18	32091873
MEP1B	18	32190038
GAREM1	18	32263521
WBP11P1	18	32511662
KLHL14	18	32672672
CCDC178	18	32937405
ASXL3	18	33578218
NOL4	18	33851099
DTNA	18	34493289
MAPRE2	18	34976927
ZNF397	18	35241033
ZSCAN30	18	35251057
ZNF271P	18	35290271
ZNF24	18	35332226
ZNF396	18	35366694
INO80C	18	35468332
GALNT1	18	35580921
MIR3975	18	35591736
MIR187	18	35904817
MIR3929	18	35934087
C18ORF21	18	35972624
RPRD1A	18	35989823
SLC39A6	18	36108530
ELP2	18	36129898
COSMOC	18	36180000
MOCOS	18	36187496
FHOD3	18	36297712
LOC105372071	18	36660388
TPGS2	18	36780024
KIAA1328	18	36829126
LOC105372069	18	36901944
CELF4	18	37243044
LOC105372068	18	37274459
SNORA111	18	37466338
MIR4318	18	37657134
MIR924HG	18	39206923
MIR924	18	39622122
MIR5583-2	18	39676718
MIR5583-1	18	39676720
LINC01902	18	39841708
LINC01477	18	40066285
KC6	18	41480270
PIK3C3	18	41955233
LINC00907	18	42186667
RIT2	18	42743217
SYT4	18	43267891
LINC01478	18	44323434
LINC01601	18	44531778
SETBP1	18	44680072
MIR4319	18	44970081
SLC14A2	18	45167962
SLC14A2-AS1	18	45438183
SLC14A1	18	45724180
SIGLEC15	18	45825674
EPG5	18	45847608
PSTPIP2	18	45983535
ATP5F1A	18	46084143
HAUS1	18	46104384
C18ORF25	18	46174021
RNF165	18	46334017
LOXHD1	18	46477272
ST8SIA5	18	46667820
PIAS2	18	46803217
KATNAL2	18	46917593
ELOA2	18	47032571
HDHD2	18	47107409
IER3IP1	18	47152834
SKOR2	18	47206168
MIR4527HG	18	47285723
MIR4527	18	47380495
SMAD2	18	47808956
ZBTB7C	18	48026671
C18ORF12	18	48252300
CTIF	18	48539030
MIR4743	18	48670599
SMAD7	18	48919852
LOC100129878	18	49023702
DYM	18	49036386
MIR4744	18	49049686
C18ORF32	18	49477242
RPL17-C18ORF32	18	49481177
MIR1539	18	49487372
RPL17	18	49488480
SNORD58C	18	49489234
SNORD58A	18	49491282
SNORD58B	18	49491663
LIPG	18	49562056
ACAA2	18	49782163
SCARNA17	18	49814022
SNHG22	18	49814022
MYO5B	18	49822789
MIR4320	18	50126498
CFAP53	18	50227193
MBD1	18	50266881
CXXC1	18	50282342
SKA1	18	50375045
MAPK4	18	50560086
MRO	18	50795129
ME2	18	50879117
ELAC1	18	50968039
SMAD4	18	51030212
MEX3C	18	51174549
LINC01630	18	51392041
DCC	18	52340196
MIR4528	18	53237100
LINC01919	18	53568446
LINC01917	18	53579622
MBD2	18	54151605
SNORA37	18	54222283
POLI	18	54269478
STARD6	18	54324491
C18ORF54	18	54357905
DYNAP	18	54587758
RAB27B	18	54717856
CCDC68	18	54901508
LINC01929	18	55105903
TCF4	18	55222184
TCF4-AS1	18	55452532
MIR4529	18	55479220
LINC01415	18	55774600
LINC01416	18	55881687
LOC642484	18	56003612
LINC01905	18	56042277
LINC01539	18	56083355
TXNL1	18	56597208
WDR7	18	56651358
LINC-ROR	18	57054558
BOD1L2	18	57147086
LINC02565	18	57169614
ST8SIA3	18	57352556
ONECUT2	18	57435373
FECH	18	57544376
NARS1	18	57600655
LOC100505549	18	57630330
ATP8B1	18	57646425
NEDD4L	18	58044225
MIR122	18	58451073
MIR3591	18	58451079
ALPK2	18	58481249
SNORA108	18	58600619
LOC101927322	18	58670008
MALT1	18	58671464
LINC01926	18	58813879
ZNF532	18	58862923
OACYLP	18	59035678
SEC11C	18	59139883
GRP	18	59220157
RAX	18	59267037
CPLX4	18	59295403
LMAN1	18	59327823
CCBE1	18	59430938
PMAIP1	18	59899995
MC4R	18	60371061
CDH20	18	61333429
LINC01544	18	61748175
RNF152	18	61808067
PIGN	18	62041163
RELCH	18	62187254
TNFRSF11A	18	62325309
ZCCHC2	18	62523024
PHLPP1	18	62715540
BCL2	18	63123345
KDSR	18	63327725
VPS4B	18	63389191
SERPINB5	18	63476957
SERPINB12	18	63542368
SERPINB13	18	63587299
SERPINB4	18	63637258
SERPINB3	18	63655196
SERPINB11	18	63702306
SERPINB7	18	63753046
SERPINB2	18	63887704
SERPINB10	18	63907957
HMSD	18	63949300
SERPINB8	18	63970080
LINC00305	18	64080008
LINC01924	18	64104090
LINC01538	18	64213082
CDH7	18	65751011
CDH19	18	66501084
MIR5011	18	67081583
DSEL	18	67506586
LOC643542	18	67516545
LINC01903	18	67808506
TMX3	18	68673687
CCDC102B	18	68715215
DOK6	18	69400887
LOC105372179	18	69469930
CD226	18	69853273
RTTN	18	70003052
SOCS6	18	70289044
LINC01909	18	70335438
LIVAR	18	70335507
LINC01910	18	70380139
GTSCR1	18	70630518
LINC01541	18	71519963
LINC01899	18	71732615
CBLN2	18	72536680
NETO1	18	72742313
MIR548AV	18	72853320
LOC100505797	18	72868387
LINC02864	18	73154057
LINC02582	18	73324940
FBXO15	18	74073367
TIMM21	18	74148522
CYB5A	18	74250845
C18ORF63	18	74315838
LINC01922	18	74409447
DIPK1C	18	74434774
CNDP2	18	74496362
CNDP1	18	74534499
LINC00909	18	74591773
ZNF407	18	74597869
ZADH2	18	75195112
TSHZ1	18	75210796
SMIM21	18	75409475
LINC01898	18	75696082
LOC339298	18	76122997
LINC01893	18	76209509
ZNF516	18	76357681
LOC101927989	18	76491651
ZNF516-DT	18	76495338
LINC00908	18	76528654
LINC00683	18	76619776
LINC01927	18	76622780
LINC01879	18	76690028
ZNF236-DT	18	76794731
ZNF236	18	76822556
MBP	18	76978832
GALR1	18	77249847
LINC01029	18	77971295
SALL3	18	78980274
ATP9B	18	79069393
NFATC1	18	79395929
LOC284240	18	79579281
LOC284241	18	79638927
CTDP1	18	79679802
KCNG2	18	79863667
SLC66A2	18	79902419
HSBP1L1	18	79964642
TXNL4A	18	79970812
RBFA	18	80034433
RBFADN	18	80067255
ADNP2	18	80109261
PARD6G-AS1	18	80147923
PARD6G	18	80157233
WASH5P	19	60950
OR4F17	19	107145
LINC01002	19	197015
PLPP2	19	281043
MIER2	19	305574
THEG	19	361746
C2CD4C	19	405444
SHC2	19	416582
ODF3L2	19	463360
MADCAM1	19	496485
TPGS1	19	507496
CDC34	19	531759
GZMM	19	544052
BSG	19	571282
HCN2	19	589880
POLRMT	19	617220
FGF22	19	639878
RNF126	19	647525
FSTL3	19	676391
PRSS57	19	685545
PALM	19	708934
MISP	19	751111
PTBP1	19	797451
MIR4745	19	804939
PLPPR3	19	812487
MIR3187	19	813583
AZU1	19	827836
PRTN3	19	840998
ELANE	19	852302
CFD	19	859663
MED16	19	867962
R3HDM4	19	896502
KISS1R	19	917332
ARID3A	19	926034
WDR18	19	982927
GRIN3B	19	1000418
TMEM259	19	1009652
CNN2	19	1026607
ABCA7	19	1040106
ARHGAP45	19	1065958
POLR2E	19	1086578
GPX4	19	1103993
SBNO2	19	1107637
STK11	19	1205777
CBARP	19	1228286
ATP5F1D	19	1241750
MIDN	19	1248552
CIRBP-AS1	19	1267470
CIRBP	19	1269331
FAM174C	19	1275529
EFNA2	19	1285872
PWWP3A	19	1354958
NDUFS7	19	1383906
