gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm1,spearman_q,pearson_q,pearson_rank
RHBDL2,783,0.19870275683100044,6.822133311298674e-06,0.16997343985515745,0.00012395130657390121,1.4336692244961122,1.667494010458195e-05,0.0002653689301670231,854
OR11H7,784,0.19834372912862785,7.093325260837307e-06,0.16288260478281813,0.00023707098906219104,0.3444283059300342,1.732196506619083e-05,0.0004911498040775671,880
FCGR2C,785,0.19808955882238916,7.29149492460106e-06,0.28032947166125616,1.426466881485484e-10,1.207997821006926,1.7773434301169765e-05,4.865270970780847e-10,563
UTS2R,786,0.19781054199333664,7.515111698253208e-06,0.12914148561981925,0.0036481451741109897,1.2970686893311272,1.8296557577241328e-05,0.00669995892553076,970
LY9,787,0.19780479037713977,7.519789370751017e-06,0.13182866296476045,0.002996437560109408,0.5967785097425644,1.8296557577241328e-05,0.0055488047338868125,964
SLAMF6,788,0.19723539583543911,7.996860275729359e-06,0.21789339146282463,7.656075385872851e-07,1.7263335355835687,1.9404359689020243e-05,2.0149946438803153e-06,706
CD46,789,0.197199103385473,8.028226312390044e-06,0.20845535238457827,2.302901797758362e-06,6.239467436676145,1.946280794136988e-05,5.82588401817016e-06,734
SLC12A8,790,0.1964558257067943,8.696998300759219e-06,0.17889073518296345,5.28248099771072e-05,5.367744714875128,2.1065012188614266e-05,0.0001172228563309416,823
ADAM19,791,0.19624566951056144,8.89551106709763e-06,0.2565298079489018,4.955563440580672e-09,1.8595246761677093,2.1526331758750283e-05,1.5319279352731465e-08,611
CHRNA3,792,0.1961569956070944,8.980560643482518e-06,0.09893266411452797,0.02620351395573138,0.15635284089615534,2.1712494720318495e-05,0.04206283881280151,1068
FCGR3A,793,0.19608814918758957,9.047126762245064e-06,0.3229034290382249,1.0179495649822297e-13,4.762051455437192,2.1853673859298377e-05,4.2201505996317553e-13,472
DRD5,794,0.1959727473565863,9.159761799938008e-06,0.1785230853441553,5.4760847384010967e-05,0.027210080648934775,2.2105778928731258e-05,0.00012131773480103175,825
RNF130,795,0.1956785521259528,9.452978455510438e-06,0.2578650800431464,4.098465487791372e-09,3.9976282843990423,2.2792844355306503e-05,1.2728567612490276e-08,609
LPAR6,796,0.1954715968491259,9.664578765733868e-06,0.27785047722490946,2.0982017268247622e-10,4.850444354410909,2.3261101367751903e-05,7.075146806468366e-10,566
ABCA6,797,0.19506477459469576,1.0093752623558619e-05,0.231638872720768,1.4072232370632025e-07,0.5789820295201166,2.4228630624233164e-05,3.923790339840462e-07,672
KREMEN1,798,0.1946496823595403,1.0550321176218175e-05,0.18216394571265307,3.821977126377245e-05,4.09865424612834,2.5279174574558602e-05,8.631728746564824e-05,811
DSG3,799,0.19378224383863227,1.1568706497552567e-05,0.1323836889787679,0.0028758062204478295,0.13336655142099668,2.7644969771631425e-05,0.0053365064770836195,962
SIGLEC14,800,0.19321954500353394,1.2278630995494597e-05,0.24100703532672543,4.168227400521864e-08,1.217662592922768,2.9315231501743353e-05,1.2248175899995015e-07,637
INSRR,801,0.1928545892371019,1.2761029585753652e-05,0.09771359649904536,0.02811664139110623,0.0753485884964927,3.0439779761200058e-05,0.04491272346464639,1071
TNFSF8,802,0.19273534363921233,1.2922518464304508e-05,0.21708331745575413,8.431546274725761e-07,1.1609489048021233,3.079751726697884e-05,2.210387719472224e-06,710
PROCR,803,0.1921476930301726,1.374715008921029e-05,0.23507201618044932,9.063266253648303e-08,3.983005095994908,3.2733641441271877e-05,2.5782099959846344e-07,660
ACKR4,804,0.19176059419763763,1.4317435390567648e-05,0.20662612719391588,2.8344943820746646e-06,0.5998059527558475,3.4000730225912865e-05,7.096852039014656e-06,741
GPR85,805,0.1912532118428851,1.5099051223529979e-05,0.1274377987925842,0.004125336898243718,0.5239936288703105,3.5761614678227777e-05,0.007504184262519526,976
IL17RA,806,0.19121713413577382,1.5156146235802707e-05,0.23929743320825625,5.224392966600718e-08,3.5465958062789285,3.586507525180216e-05,1.5217894109684443e-07,643
PCDHGB1,807,0.19118541730869204,1.5206509371893606e-05,0.16292484421215908,0.00023617525557561607,0.7253672717275806,3.595243683505173e-05,0.0004899399793709833,879
IL23R,808,0.19110902591430903,1.532846504543335e-05,0.18498829423535146,2.8775196831798207e-05,0.04993570084601277,3.6208759303435316e-05,6.570869028883723e-05,801
P2RX1,809,0.1906572401313237,1.606894786901259e-05,0.1628800248162834,0.00023712580294096448,0.6793505485992479,3.7924418889443665e-05,0.0004911498040775671,881
GRM7,810,0.19026397819167498,1.6741067129122967e-05,0.18102623391754016,4.2797807552339503e-05,0.04415067349940569,3.947584965015416e-05,9.570308943205279e-05,817
ABCA2,811,0.19006369581057483,1.7093550527716317e-05,0.1544111211884412,0.0004971895590617396,5.664905173397483,4.02715014194832e-05,0.000999023177160628,902
PTPRT,812,0.18980401268897074,1.756108170034167e-05,0.12181551700025135,0.006127231862935792,0.14588939377934554,4.1336560269994385e-05,0.010814665347518354,997
GRIN3B,813,0.18937983824744664,1.8350987244720265e-05,0.14561290901518087,0.0010320481176684293,0.7346975859037088,4.312241238545345e-05,0.0020070521211966396,924
GRPR,814,0.18937929435290787,1.835202142656919e-05,0.12966165642567734,0.00351275951156085,0.22937327741681124,4.312241238545345e-05,0.006455751844614235,969
OSTM1,815,0.1891304945880808,1.8830947809628777e-05,0.19818097216002462,7.219622207647636e-06,4.379197983238864,4.420891522646826e-05,1.745503597038859e-05,764
ABCB9,816,0.18880779794895308,1.94698200228523e-05,0.1817118144237625,3.9980643252632014e-05,1.6183664794978303,4.5668683106234254e-05,8.991441552358117e-05,815
XPNPEP2,817,0.18783996774792683,2.151163862328892e-05,0.22526951530468145,3.126512040718984e-07,0.38653104246643005,5.023766085473762e-05,8.504876090419697e-07,684
GRM2,818,0.18779107068080095,2.1620009783142873e-05,0.17011042675290028,0.00012237655252259112,0.24350735175466576,5.044668949400004e-05,0.000262520583391849,852
TMX4,819,0.1876611263610833,2.191053069347288e-05,0.20701550103312244,2.7123318934034886e-06,5.736564602980152,5.107999919297862e-05,6.803729346117194e-06,740
GPR137B,820,0.18727360313671118,2.2799088000213046e-05,0.14241062443635863,0.0013332769473131266,5.231454851918377,5.310519278098405e-05,0.002557519768375395,935
PCDHA13,821,0.18698716880194438,2.3477719212086397e-05,0.11693217660055745,0.008532443577770141,0.3639868988912869,5.463831259627417e-05,0.014757926343439429,1010
LGR4,822,0.18696323048453914,2.3535294251724035e-05,0.21754586167675236,7.979980312345492e-07,4.511071606840153,5.4724675503573975e-05,2.0981777143767797e-06,707
TMEM211,823,0.18661253138699815,2.4394282562881764e-05,0.15188818042991464,0.0006154926097652688,0.3612037186710803,5.667272942931871e-05,0.001221846502236324,908
GPR75,824,0.18570907645309936,2.674623357654673e-05,0.203648857442944,3.95883137359101e-06,1.9104124340171165,6.20289927005082e-05,9.79270591395223e-06,750
MFSD6,825,0.18544369964946805,2.747694623069825e-05,0.1655211009346842,0.00018681549287166547,6.047509631624206,6.366841786905296e-05,0.0003924152615387537,868
IGFLR1,826,0.18542964380324917,2.75161718593862e-05,0.20868547442206262,2.24321484253058e-06,0.8579193260102375,6.370410697142744e-05,5.68564596106803e-06,733
PCDHA12,827,0.18435292932207706,3.068389671785148e-05,0.1382216124491907,0.0018494270785240749,0.7419797552397384,7.073167226166799e-05,0.003499906587383847,947
CLEC1B,828,0.18410984098606137,3.144540237447686e-05,0.21790527969278975,7.645221767409106e-07,0.07405187051676748,7.230009110004395e-05,2.0141204932070886e-06,705
GSG1L,829,0.18403751700481752,3.167540023374436e-05,0.039684093289418514,0.3735036055598346,0.2764851119957363,7.276634039951238e-05,0.4606774175585783,1317
PCDHB9,830,0.18378143496664515,3.250264458239986e-05,0.1408698371553395,0.0015053478057889557,0.6711933661983464,7.460263657797187e-05,0.0028752143090569056,940
UPK1B,831,0.18377062737944672,3.253800341709255e-05,0.1278598663601743,0.0040021285799738395,0.09817028375408404,7.46197436855107e-05,0.007304909094095594,974
TMCO3,832,0.18324346836648273,3.4307608759700176e-05,0.20834543196354074,2.3319456527618977e-06,2.8212594101906814,7.854327553376564e-05,5.893783247150581e-06,735
SLC12A7,833,0.18199773393488416,3.8858391849636295e-05,0.12776610431994914,0.0040292077892138,5.159125105581225,8.865813976614971e-05,0.007349318982508664,975
SLC37A4,834,0.18192263325711452,3.9150244675496806e-05,0.1979665179142393,7.389312155684716e-06,3.5200240614588236,8.917185201216223e-05,1.7833051177166902e-05,766
IL21R,835,0.18137375700962338,4.134710355768873e-05,0.20777227649412597,2.489158632527128e-06,1.2139791567264844,9.401543785141128e-05,6.273336647858191e-06,737
RYK,836,0.1810798471151463,4.257090617083668e-05,0.22482732250668386,3.3018344049640826e-07,5.03024054966414,9.66337887103712e-05,8.963558577537012e-07,685
OPN5,837,0.1794472171332752,5.00169785977208e-05,0.17232789330970466,9.936119045198364e-05,0.05917317064907362,0.00011277015242015634,0.00021478724597300263,847
PILRA,838,0.17903261240019844,5.209512609782035e-05,0.3143989456119544,4.762238345815538e-13,3.0068173327840872,0.00011735666991202327,1.9091792109011614e-12,487
HEG1,839,0.17845216198638497,5.5141958774528757e-05,0.18442112566191365,3.047342170764177e-05,6.586976084168391,0.00012401143630201,6.946797071290205e-05,803
FAT2,840,0.17828018212569316,5.607653312788428e-05,0.12219997799076748,0.00596663113805423,0.854573523424408,0.00012600726855795173,0.010580087309785817,994
FCRL5,841,0.17768985114859417,5.93995962075778e-05,0.12403169276927453,0.005252216712299558,0.5497380965402157,0.00013313874288270163,0.009394265878721752,989
TRGC2,842,0.17745940631455348,6.074657305738119e-05,0.21052641834889257,1.8162507103226787e-06,1.634272111829027,0.00013604383279349858,4.643073039582067e-06,727
SLC35A5,843,0.17731391151537515,6.161180168329245e-05,0.19519953171469007,9.949620553465892e-06,5.151572787054799,0.00013775080075344818,2.3733528421023902e-05,772
BTN3A3,844,0.17699794824202916,6.353099778852857e-05,0.2864238348681013,5.434115208987246e-11,3.6606589136991627,0.00014168631199877013,1.8945011823770398e-10,553
PIK3IP1,845,0.1763771097606655,6.746754327771682e-05,0.18822005712887055,2.06866492392979e-05,6.623024330295776,0.00015021499644014553,4.812853277095484e-05,791
MAS1L,846,0.17625901081833611,6.824196130281471e-05,0.15216040221295268,0.0006015731279503478,0.03379410876961734,0.0001518128157435329,0.001196879869151213,907
ITGAL,847,0.17596658410949256,7.01957551596515e-05,0.21720238282383533,8.313016476214914e-07,1.9537168132540255,0.00015589987483131902,2.181452998763364e-06,709
GPR78,848,0.17561511787043455,7.261382978507959e-05,0.02575669368395584,0.5636212025618866,0.04008730798819309,0.0001610028033543141,0.6454733834004274,1422
SCARA5,849,0.1752371068255207,7.530210043672189e-05,0.16079282536892447,0.0002855715253131,0.9280197595561058,0.00016682503443893483,0.0005883037432105003,883
OMG,850,0.1750634402019846,7.656836087322884e-05,0.19246843830119748,1.3291050023072827e-05,0.3331536931532636,0.00016948989815812412,3.131301124378568e-05,783
MMP25,851,0.17473217893828394,7.903955264954844e-05,0.2140283743573754,1.2091561501102455e-06,0.8254983417199685,0.00017481535466078787,3.126966678331525e-06,720
ACVR2B,852,0.1746747859578034,7.947526890686899e-05,0.16002918856553014,0.0003054986400387997,2.145953718574691,0.00017548874406025407,0.0006269404170865313,886
MUC15,853,0.17447741668576797,8.099099933002927e-05,0.2361748538270794,7.857335758280909e-08,6.939209790500727,0.0001786880628782989,2.2506181687841637e-07,654
PTPRA,854,0.1742371172110329,8.287319909736729e-05,0.1607227761333576,0.00028734758542811866,6.630488756169973,0.00018268997064003307,0.0005910518795652225,884
PCDHB14,855,0.17387633173255213,8.577668793705681e-05,0.17010622965438868,0.00012242452037757506,1.9593225597582025,0.00018846907439908783,0.000262520583391849,853
PCDHB12,856,0.17368231486410973,8.737743464578375e-05,0.13122276589182885,0.0031333655129984488,0.8799676818914466,0.00019182862088901949,0.005790338204393817,966
CEACAM21,857,0.1732496473132862,9.104909710847557e-05,0.23265980059263716,1.235521368834049e-07,1.2254394573579854,0.00019956170956398662,3.459459832735337e-07,669
FCRL6,858,0.1731923819579837,9.154580487195456e-05,0.20278366936021783,4.358448861141873e-06,0.9981721699382631,0.00020048606243047216,1.075137661872082e-05,753
PKD2,859,0.17304258376148174,9.285721841519238e-05,0.19341617765193622,1.2025965846194716e-05,4.367109216177686,0.00020319165469903798,2.843274330037548e-05,779
LAMP3,860,0.17283257081139364,9.47255936625067e-05,0.2382041345149508,6.030769141130634e-08,3.5392397008390595,0.00020694137046858082,1.7433812630684665e-07,650
GABRA3,861,0.17224586323886396,0.00010013453859370958,-0.005402411187103938,0.9036085597814416,0.02799815439657318,0.00021840110619867817,0.9230958283719745,1620
GPR156,862,0.17215463507880818,0.00010100125486989157,0.0430522046151787,0.33428031512360196,0.16921770295216346,0.00022011194419078244,0.41828056277047804,1304
TMIGD2,863,0.17213496938577308,0.00010118901216431861,0.15276726100917853,0.0005715875714368985,0.5457582397332867,0.0002203415460320749,0.0011414676370591983,903
GABRA1,864,0.1715360360123399,0.0001070671658929781,0.11925225920018274,0.007300866354483462,0.04881421172282036,0.0002327622777218077,0.01273484450873371,1005
BMPR2,865,0.17145317415561068,0.00010790525462691168,0.17683946873657094,6.451473405798231e-05,4.898539088835194,0.0002342034503834106,0.00014140360563200384,834
CD79A,866,0.17131257002981135,0.00010934150173025306,0.1648843066570313,0.00019793734507149463,2.7712519914256752,0.00023712828517980268,0.00041447491050992686,871
GJA4,867,0.17117196191668857,0.00011079575804016956,0.19304325187573626,1.2509447629848603e-05,6.574188456925706,0.00024008740437553758,2.9549702263440956e-05,780
MICA,868,0.17077745041584905,0.00011497377059398895,0.22116545377084182,5.165614619891257e-07,4.331440117527241,0.0002487377528869955,1.374413282944201e-06,697
KLRF2,869,0.17016792272896797,0.00012172121781077617,0.14771967101737665,0.0008695686861900273,0.1374835577706382,0.0002626977695125226,0.0017059623381306917,917
LILRA5,870,0.1701342345664847,0.00012210479161278142,0.21024059554834226,1.8770073685026035e-06,0.9512241057379384,0.00026331307481659475,4.793808694723936e-06,728
S1PR1,871,0.16981390685652417,0.00012580924418838075,0.18432943941046986,3.075671222617947e-05,4.759258073544241,0.0002710829322802015,7.005404471278015e-05,804
PCDHA6,872,0.16977676714958656,0.00012624551678111197,0.10476819107276321,0.018521596281072913,0.23595819482125277,0.0002718039548089319,0.0305909502505182,1049
NTSR1,873,0.16960573060777565,0.00012827306080376877,0.119994958913345,0.006941669796908217,0.058339027872816945,0.0002759470350678018,0.012139977133376436,1003
NPSR1,874,0.16924532597322736,0.00013264604599473741,0.14201097685320696,0.0013760796887612252,0.022123938719512577,0.0002844390753728371,0.0026377326793889004,936
SLC7A5,875,0.16921273266797338,0.00013304834848472424,0.20345609325843633,4.044713381082707e-06,3.1368483809668013,0.0002850731441090966,9.995899797611054e-06,751
LILRB2,876,0.16887883674449,0.00013723620454752673,0.2274548466197502,2.383668508945592e-07,1.7400827608082772,0.0002933410159553049,6.557540733457317e-07,679
CHRNA9,877,0.16809890995155433,0.00014750565033070623,0.041541601589294264,0.35153282655856954,0.39074148284422855,0.00031478859456050156,0.4368024062349512,1310
SPNS3,878,0.16808165328132474,0.00014774082668321268,0.21615527925858244,9.41266897110285e-07,0.7109518096868901,0.00031503905147600535,2.462766812987184e-06,712
LMBR1L,879,0.16783361565970262,0.0001511602449963789,0.24166924883211616,3.817322833489781e-08,4.207671833022574,0.0003220737012910894,1.1241763498625192e-07,636
PTCRA,880,0.16767685629569637,0.000153359471286653,0.2064728812878567,2.8840028673442932e-06,0.5287055405882387,0.0003264993839335272,7.214053945068887e-06,742
SIGLEC10,881,0.16708812967932307,0.00016188994354289518,0.22301142656903192,4.12623626817434e-07,1.5033742023641454,0.0003443864033681,1.1100156721426747e-06,692
TMEM106B,882,0.1668874030260169,0.00016489877456845047,0.1354914464226443,0.002278312076921293,4.534650556496229,0.00035050820603818486,0.004278234897252484,953
LGR6,883,0.16671470330374744,0.00016752939077336847,0.19878023035073775,6.76492494099331e-06,2.9290362370098952,0.0003558169904114275,1.638533450381894e-05,762
TYR,884,0.16658209394581627,0.0001695759983053147,0.05280222105409,0.2362277341215751,0.03903506485385283,0.00035987795195905676,0.3102519455015186,1254
CDH23,885,0.16655040499177054,0.0001700685243898528,0.20773607354310208,2.4994222003799474e-06,0.5627935052063621,0.00036063698193375605,6.293272093988681e-06,738
KCNJ12,886,0.16646819961499257,0.00017135246412765595,0.1579465416726098,0.0003666398068041577,1.8481774048600117,0.00036304405182761943,0.00074839301022467,890
ACP2,887,0.16646037274534906,0.00017147518229554352,0.22313429908734483,4.064713163554626e-07,5.427619117106454,0.00036304405182761943,1.0945662637809739e-06,691
P2RX7,888,0.1661460050920783,0.0001764728670812521,0.23346077527588194,1.1151414210181369e-07,1.0636293477139493,0.000373034345118789,3.1355290849658234e-07,667
GIPR,889,0.16591478630186876,0.00018023549589878213,0.17495791788066076,7.73475345820322e-05,1.1122869571997231,0.0003806869794892128,0.00016842073403915554,841
S1PR4,890,0.16519317682341714,0.0001924675363317617,0.22783764926826594,2.2724082486707564e-07,2.420277180000079,0.00040588185500877827,6.277293034034714e-07,676
DSCAML1,891,0.164955858780524,0.00019665741451075557,0.11040928780282355,0.013043263059898991,1.1874208113843678,0.0004143908009470137,0.02196327797365863,1033
