gene	direction	mt_ribo	min_patient_delta	max_patient_delta	GSE123902__n_units	GSE123902__n_high	GSE123902__n_low	GSE123902__patient_delta	GSE123902__sign_up	GSE123902__sign_down	GSE123902__cell_delta	GSE123902__auc	GSE123902__pct_high	GSE123902__pct_low	GSE123902__stat_up	GSE123902__cut_up	GSE123902__stat_down	GSE123902__cut_down	GSE131907__n_units	GSE131907__n_high	GSE131907__n_low	GSE131907__patient_delta	GSE131907__sign_up	GSE131907__sign_down	GSE131907__cell_delta	GSE131907__auc	GSE131907__pct_high	GSE131907__pct_low	GSE131907__stat_up	GSE131907__cut_up	GSE131907__stat_down	GSE131907__cut_down	GSE205335__n_units	GSE205335__n_high	GSE205335__n_low	GSE205335__patient_delta	GSE205335__sign_up	GSE205335__sign_down	GSE205335__cell_delta	GSE205335__auc	GSE205335__pct_high	GSE205335__pct_low	GSE205335__stat_up	GSE205335__cut_up	GSE205335__stat_down	GSE205335__cut_down	GSE189357__n_units	GSE189357__n_high	GSE189357__n_low	GSE189357__patient_delta	GSE189357__sign_up	GSE189357__sign_down	GSE189357__cell_delta	GSE189357__auc	GSE189357__pct_high	GSE189357__pct_low	GSE189357__stat_up	GSE189357__cut_up	GSE189357__stat_down	GSE189357__cut_down	GSE123902__wilcoxon_p	GSE131907__wilcoxon_p	GSE205335__wilcoxon_p	GSE189357__wilcoxon_p
YIF1A	up	False	0.1777055	0.23595488	12	1167	1167	0.20850088	0.8333333333333334	0.1666666666666666	0.2671481874343597	0.6696518585582232	0.6392459297343616	0.260497000856898	3.4505666582582697e-78	1048	0.0001312021250336	17	19	6076	6076	0.20385504	0.8947368421052632	0.1052631578947368	0.1039505986476452	0.5519348456960138	0.5836076366030283	0.4832126398946675	4.236968305878363e-34	5705	7.122976824186177e-05	450	21	7112	7112	0.23595488	0.9523809523809524	0.0476190476190476	0.1855962981210545	0.6180835757717433	0.5496344206974129	0.3041338582677165	8.708667239230599e-195	6072	2.4543690924212982e-09	225	9	3559	3559	0.1777055	1.0	0.0	0.1650086501549342	0.5959485906148677	0.3436358527676313	0.1337454341107052	2.002539767335934e-98	1699	0.0002351175885085	62	0.006103515625	1.33514404296875e-05	9.5367431640625e-07	0.001953125
CLTC	up	False	0.17729573	0.24346703	12	1167	1167	0.2112515	0.9166666666666666	0.0833333333333333	0.2294932780674795	0.6648078514475115	0.5912596401028277	0.2373607540702656	1.4428886640400062e-69	962	0.0151277660644769	18	19	6076	6076	0.17729573	0.9473684210526316	0.0526315789473684	0.0855386519944061	0.5469784393296064	0.5607307439104674	0.4601711652402896	4.5737492852523726e-30	6137	0.0016555699053905	171	21	7112	7112	0.18740545	0.9523809523809524	0.0476190476190476	0.1507887494386082	0.6033067378634758	0.59251968503937	0.3626265466816648	2.0350956899972917e-167	6793	5.5351399060172064e-15	247	9	3559	3559	0.24346703	0.8888888888888888	0.1111111111111111	0.1939637371646161	0.5991171107429127	0.3914020792357404	0.170272548468671	1.0391336997010002e-97	1999	0.0011061180159385	195	0.008056640625	5.7220458984375e-06	1.430511474609375e-06	0.00390625
TRAF4	up	False	0.17598389	0.33072314	12	1167	1167	0.1987971	0.8333333333333334	0.1666666666666666	0.2544765401164764	0.6863856011760137	0.5484147386461011	0.1593830334190231	1.7981023344704126e-89	826	0.0193506924996467	9	19	6076	6076	0.17791685	0.8421052631578947	0.1578947368421052	0.1151961034066157	0.5623668933903277	0.5291310072416063	0.401579986833443	8.462622040855084e-47	5463	0.0083528364082458	194	21	7112	7112	0.33072314	0.9523809523809524	0.0476190476190476	0.2631706624599909	0.6469641568109666	0.6349831271091113	0.3505343082114736	7.459043897219399e-256	7009	6.719528447714476e-09	114	9	3559	3559	0.17598389	1.0	0.0	0.178977170872744	0.6037052832590204	0.3312728294464737	0.107614498454622	2.1934534734609545e-119	1562	0.000246511407546	35	0.001220703125	4.76837158203125e-05	2.384185791015625e-06	0.001953125
OCLN	up	False	0.173104	0.39085996	12	1167	1167	0.23925066	0.9166666666666666	0.0833333333333333	0.2670792866175522	0.6817934501269928	0.4395886889460154	0.0651242502142245	7.041169436841947e-105	589	0.2262104344197391	7	19	6076	6076	0.173104	1.0	0.0	0.169075449349951	0.5859897140066076	0.4210006583278473	0.2636603028308097	6.794343132529399e-80	3480	0.5	7	21	7112	7112	0.22442232	1.0	0.0	0.1573717709503001	0.627610845782916	0.3655793025871766	0.1051743532058492	1.2337146271484233e-306	3348	7.352213819167805e-05	65	9	3559	3559	0.39085996	1.0	0.0	0.3313141103755124	0.6502390048190969	0.3840966563641472	0.0761449845462208	4.552547030179159e-224	1638	0.0872006750732454	35	0.001220703125	1.9073486328125e-06	4.76837158203125e-07	0.001953125
EHF	up	False	0.17225143	0.30548435	12	1167	1167	0.3032234	0.9166666666666666	0.0833333333333333	0.288946875964975	0.7049777918758431	0.5304198800342759	0.1131105398457583	1.7083625639269162e-109	751	0.1127280045993436	11	19	6076	6076	0.17225143	1.0	0.0	0.1154772445853744	0.5569312734331558	0.4219881500987492	0.3164911125740619	4.2510680974374696e-35	4309	0.4501953041263979	64	21	7112	7112	0.23764563	0.9523809523809524	0.0476190476190476	0.1425177473277622	0.6025338023252577	0.3419572553430821	0.1302024746906636	7.97615840291512e-200	3358	0.0060590493971965	93	9	3559	3559	0.30548435	1.0	0.0	0.2558044847580255	0.6279600466775263	0.3166619837032874	0.0550716493397021	5.47678565861642e-192	1323	0.1249473092595194	3	0.00048828125	1.9073486328125e-06	9.5367431640625e-07	0.001953125
LAMP1	up	False	0.17143616	0.25482136	12	1167	1167	0.25482136	1.0	0.0	0.267593330991822	0.6585933214821472	0.7052270779777207	0.3204798628963153	1.90872302848337e-79	1196	0.0028251312980383	27	19	6076	6076	0.17143616	0.8947368421052632	0.1052631578947368	0.1220863480690546	0.5555853770823032	0.630348913759052	0.5083936800526663	2.1923386295096896e-42	6918	0.1363569287478599	691	21	7112	7112	0.22557919	0.9047619047619048	0.0952380952380952	0.186671695550426	0.6138179336307652	0.6168447694038245	0.3804836895388076	8.898835795634563e-177	7088	1.46041175593623e-08	227	9	3559	3559	0.22599906	1.0	0.0	0.2083308713884825	0.5994583657449927	0.4756954200618151	0.2363023321157628	3.081545700934257e-100	2534	0.0016677263528965	130	0.000244140625	4.76837158203125e-05	9.059906005859375e-06	0.001953125
MVP	up	False	0.17111254	0.26251352	12	1167	1167	0.2532381	0.8333333333333334	0.1666666666666666	0.3248146863823251	0.6834815465871301	0.6520994001713796	0.2527849185946872	4.932924926842421e-86	1056	0.0077423282311673	7	19	6076	6076	0.17111254	0.9473684210526316	0.0526315789473684	0.131548900101547	0.5651546425765193	0.5376892692560895	0.412606978275181	7.001635140776165e-47	5285	0.0645037103031189	74	21	7112	7112	0.2211836	0.9047619047619048	0.0952380952380952	0.1443511241502418	0.5984133741226666	0.3997469066366704	0.1934758155230596	2.5200384424125686e-162	4219	9.750791967013984e-06	293	9	3559	3559	0.26251352	1.0	0.0	0.2226807378184219	0.6117578355030099	0.3877493677999438	0.1444225906153413	8.755660140801626e-123	1894	0.0161635338668443	118	0.00244140625	3.814697265625e-06	4.76837158203125e-06	0.001953125
TMEM54	up	False	0.17066935	0.25422874	12	1167	1167	0.18972881	0.9166666666666666	0.0	0.232030991122346	0.6817916144414119	0.5544130248500428	0.170522707797772	3.236058729119832e-86	842	0.0151277660644769	18	19	6076	6076	0.17066935	0.8947368421052632	0.1052631578947368	0.092801446871275	0.548429325753534	0.5457537853851218	0.4412442396313364	3.671568848966413e-31	5993	0.0058642524422787	58	21	7112	7112	0.19868624	1.0	0.0	0.1482306659090906	0.5999253191108423	0.5053430821147357	0.2820584926884139	2.145157746886912e-165	5596	7.305816252300899e-07	264	9	3559	3559	0.25422874	1.0	0.0	0.2186574503542469	0.619561186725816	0.3234054509693734	0.0741781399269457	1.7805762438578515e-162	1415	0.0015388612340359	52	0.00048828125	4.76837158203125e-05	4.76837158203125e-07	0.001953125
LLGL2	up	False	0.16807629	0.25212818	12	1167	1167	0.20302518	0.9166666666666666	0.0833333333333333	0.2406400131133828	0.6858194757428836	0.4832904884318766	0.1002570694087403	6.015889397253312e-98	676	0.6564511803315777	6	19	6076	6076	0.16807629	0.9473684210526316	0.0526315789473684	0.1008881631799701	0.5577797535799557	0.4869980250164581	0.3670177748518762	4.600907112208634e-41	5189	0.245389589491577	104	21	7112	7112	0.25212818	0.9523809523809524	0.0476190476190476	0.1569908213107918	0.6202854896143466	0.3929977502812148	0.1442632170978627	2.480513528544234e-253	3816	6.724206819748155e-06	68	9	3559	3559	0.24484743	1.0	0.0	0.2346165151899719	0.622744864970784	0.3464456307951671	0.0879460522618713	1.88032161666046e-162	1546	0.2117430867722309	14	0.000732421875	3.814697265625e-06	9.5367431640625e-07	0.001953125
SEC31A	up	False	0.16722704	0.25424525	12	1167	1167	0.16722704	0.9166666666666666	0.0833333333333333	0.2211713390792044	0.6665484485152607	0.62382176520994	0.2510711225364181	1.716195108946096e-75	1021	0.0189733077992049	54	19	6076	6076	0.19328196	1.0	0.0	0.1189413212083391	0.5697582243307397	0.4763001974983541	0.3421658986175115	8.228680127062023e-55	4826	0.0546151679971525	10	21	7112	7112	0.22321694	0.9523809523809524	0.0476190476190476	0.1802290061239487	0.6162844156045455	0.5227784026996626	0.2813554555680539	7.656660297757478e-192	5719	0.0001458749319041	96	9	3559	3559	0.25424525	1.0	0.0	0.2231741226272967	0.6124437402937722	0.4082607474009553	0.1610002809778027	3.119781945139945e-121	2026	0.0002064838090446	70	0.00048828125	1.9073486328125e-06	1.430511474609375e-06	0.001953125
TGIF1	up	False	0.167123	0.3116452	12	1167	1167	0.167123	1.0	0.0	0.1892448019738238	0.6548907436655997	0.5312767780634104	0.1936589545844044	2.2579667468528242e-66	846	0.0058411712429908	53	19	6076	6076	0.16735019	1.0	0.0	0.1425917639907113	0.5805436925561279	0.4353192890059249	0.2817643186306781	9.403475284313464e-71	4230	0.0667245293732125	22	21	7112	7112	0.3116452	1.0	0.0	0.2814436801277405	0.6548636270104173	0.5410573678290214	0.233548931383577	1.09085544e-316	5509	0.0048980587433441	103	9	3559	3559	0.18119323	0.7777777777777778	0.2222222222222222	0.2030910696863141	0.5990493334336506	0.4051699915706659	0.1809497049733071	8.342484642091271e-98	2086	0.0108614293949267	56	0.000244140625	1.9073486328125e-06	4.76837158203125e-07	0.009765625
CD164	up	False	0.16699544	0.3130611	12	1167	1167	0.24077828	0.9166666666666666	0.0833333333333333	0.2451081036597747	0.6495393530603448	0.7077977720651243	0.352185089974293	3.881841973035465e-68	1236	0.0004067193942175	31	19	6076	6076	0.16699544	0.9473684210526316	0.0526315789473684	0.1062961724895221	0.5549724474193678	0.5597432521395656	0.4471691902567478	2.404664785057319e-37	5421	0.0053491661623714	503	21	7112	7112	0.2268747	0.9047619047619048	0.0952380952380952	0.1587534882106119	0.6063842551792247	0.6003937007874016	0.3599550056242969	5.4433849854077606e-183	6830	2.0226774442412697e-07	70	9	3559	3559	0.3130611	1.0	0.0	0.2593641002070697	0.6057083652515644	0.5361056476538354	0.2843495363866254	7.238650750772159e-105	2910	0.0017690095719722	215	0.00048828125	9.5367431640625e-06	2.384185791015625e-06	0.001953125
PUM1	up	False	0.16580056	0.19088727	12	1167	1167	0.17917578	0.9166666666666666	0.0833333333333333	0.1879266697618566	0.6622276117950876	0.5124250214224507	0.1662382176520994	3.412114591479055e-72	792	0.0543107730473369	10	19	6076	6076	0.17290929	1.0	0.0	0.1030579819206319	0.5633263498862987	0.4354838709677419	0.3133640552995391	8.824688122044844e-45	4515	0.209809338878302	99	21	7112	7112	0.16580056	1.0	0.0	0.1463630685984689	0.6019862202351955	0.5836614173228346	0.343363329583802	1.7123153828640875e-183	6593	1.4143950009323497e-08	200	9	3559	3559	0.19088727	1.0	0.0	0.1540705104733131	0.5917287129708717	0.3444787861758921	0.1404889013767912	6.924750269062478e-92	1726	1.920414507361411e-05	46	0.000732421875	1.9073486328125e-06	4.76837158203125e-07	0.001953125
RASSF7	up	False	0.16571967	0.3281947	12	1167	1167	0.24220233	1.0	0.0	0.2559481558126566	0.6964495638043923	0.519280205655527	0.1191088260497	2.4035563873204284e-101	739	0.003859519015107	8	19	6076	6076	0.16571967	1.0	0.0	0.1136903763134496	0.5565087398547518	0.5747202106649111	0.4590190915075707	1.1172361115571966e-37	6280	0.0482362529766259	291	21	7112	7112	0.23549397	0.8571428571428571	0.1428571428571428	0.121565982210947	0.5961285331371683	0.375281214848144	0.1756186726659167	2.748222180074603e-159	3918	0.0001282848984197	61	9	3559	3559	0.3281947	1.0	0.0	0.2887616898632157	0.6346157626573632	0.4093846586119696	0.1222253441978083	2.0560339221618976e-172	1892	0.1098529885977896	97	0.000244140625	1.9073486328125e-06	2.6226043701171875e-05	0.001953125
MACC1	up	False	0.16476883	0.23220538	12	1167	1167	0.23220538	0.8333333333333334	0.1666666666666666	0.2038016415783102	0.6375123082718195	0.3144815766923736	0.0359897172236503	3.8829981899436193e-78	409	0.6564511803315777	6	19	6076	6076	0.16476883	0.8947368421052632	0.0526315789473684	0.1737845053032878	0.5787585904416344	0.3931863067807768	0.2465437788018433	4.775653579652754e-68	3867	0.7500205744383178	2	21	7112	7112	0.18882768	1.0	0.0	0.1353284704137611	0.5876886772906199	0.2414229471316085	0.0641169853768278	2.9178410467245834e-200	2173	0.0067125557127957	33	9	3559	3559	0.21918136	1.0	0.0	0.1777692017499067	0.5965356123772656	0.2348974431019949	0.0379320033717336	9.896796815778438e-142	971	0.1874121635852354	5	0.001220703125	0.00022761547365969813	4.76837158203125e-07	0.001953125
CAPN2	up	False	0.16433105	0.48694977	12	1167	1167	0.3954116	0.9166666666666666	0.0833333333333333	0.4085672962732556	0.7101118373083269	0.7652099400171379	0.31191088260497	6.261682727248101e-113	1252	3.181764598165491e-06	37	19	6076	6076	0.16433105	0.9473684210526316	0.0526315789473684	0.1169717785183549	0.5459069365391891	0.7014483212639895	0.5929888084265964	2.6924836084107266e-36	7860	0.0062566406393299	72	21	7112	7112	0.24540298	0.9523809523809524	0.0476190476190476	0.1639870282432202	0.6027593139369952	0.5241844769403825	0.3082114735658042	2.2449127040888658e-152	5914	1.4624684510313994e-17	394	9	3559	3559	0.48694977	1.0	0.0	0.4648836259466157	0.6677457614312926	0.5914582747962911	0.2292778870469232	1.270246384004347e-217	2917	0.0014965282996045	47	0.00048828125	3.814697265625e-06	1.430511474609375e-06	0.001953125
CD2AP	up	False	0.15945983	0.22450456	12	1167	1167	0.17808495	0.9166666666666666	0.0833333333333333	0.1720490980379632	0.6538429343360582	0.4910025706940874	0.1628106255355612	1.3481632533043322e-66	755	0.0190458436257137	12	19	6076	6076	0.15945983	0.9473684210526316	0.0526315789473684	0.0796030509029732	0.5528808127553513	0.4312047399605003	0.3243910467412771	1.1991718726859855e-34	4579	0.0357852603719662	101	21	7112	7112	0.22450456	0.9523809523809524	0.0476190476190476	0.1387990712827226	0.6022735639221278	0.4505061867266591	0.2346737907761529	2.4006341196094394e-164	4872	4.990511915976011e-07	256	9	3559	3559	0.1743486	0.8888888888888888	0.1111111111111111	0.1571221045693585	0.5934178956254701	0.3093565608316942	0.1070525428491149	1.846687441710445e-101	1482	7.149961424090648e-06	42	0.00048828125	3.814697265625e-06	4.76837158203125e-06	0.00390625
ERBB2	up	False	0.15858814	0.26826388	12	1167	1167	0.1910146	0.8333333333333334	0.1666666666666666	0.1765137774477488	0.6501337480514198	0.389031705227078	0.0779777206512425	2.410204128883825e-75	545	0.0623392972299959	4	19	6076	6076	0.15858814	1.0	0.0	0.1102470981441456	0.5629549434397132	0.3834759710335747	0.2639894667544437	5.9747647756038224e-46	3876	0.8234160204835008	142	21	7112	7112	0.25901103	0.9523809523809524	0.0476190476190476	0.1554570843860468	0.6195363972360598	0.327334083239595	0.0852080989876265	8.753361185121993e-294	2934	0.0065652436197619	48	9	3559	3559	0.26826388	1.0	0.0	0.2249356945906846	0.618579619706531	0.2919359370609722	0.0480472042708626	4.4129986795457065e-180	1210	0.0624077912132689	7	0.00244140625	1.9073486328125e-06	9.5367431640625e-07	0.001953125
MLPH	up	False	0.15838052	0.40255532	12	1167	1167	0.27616152	0.9166666666666666	0.0833333333333333	0.2989849233024645	0.6844757538977112	0.5698371893744645	0.1756640959725792	1.5103227355643373e-89	870	0.2262104344197391	7	19	6076	6076	0.15838052	0.9473684210526316	0.0526315789473684	0.1108565123966967	0.5643458993846217	0.4733377221856484	0.3436471362738644	3.753231120614273e-49	4900	0.0152201937674249	268	21	7112	7112	0.25186184	0.9047619047619048	0.0952380952380952	0.1351006133472681	0.5916911747726556	0.2540776152980877	0.0659448818897637	3.3737633965343533e-217	2276	0.0018864465462955	54	9	3559	3559	0.40255532	1.0	0.0	0.3103673268669777	0.6229901185656853	0.4630514189379039	0.1927507726889575	3.016735395330397e-133	2334	0.0832504988385594	19	0.000732421875	3.814697265625e-06	6.67572021484375e-06	0.001953125
SERPINH1	up	False	0.1571268	0.35971746	12	1167	1167	0.35971746	0.75	0.25	0.3028493241880091	0.6568380389297512	0.6606683804627249	0.2982005141388175	2.6836862708681603e-70	1119	0.0019231223295395	9	19	6076	6076	0.1571268	0.9473684210526316	0.0526315789473684	0.0945503122990332	0.5556631038662784	0.4626398946675444	0.3467741935483871	7.217520817974966e-40	4867	0.0045059946173049	153	21	7112	7112	0.19095495	0.8571428571428571	0.1428571428571428	0.1040094661507027	0.5865467560016753	0.3132733408323959	0.1317491563554555	7.437138241260935e-153	3165	0.0046802926549909	73	9	3559	3559	0.25301075	0.8888888888888888	0.1111111111111111	0.2791923730181614	0.6202669470707768	0.3739814554650182	0.1216633885923012	3.9010706316851656e-139	1764	0.3436841087969468	6	0.004638671875	5.7220458984375e-06	4.1961669921875e-05	0.00390625
TMEM179B	up	False	0.15617715	0.32063654	12	1167	1167	0.32063654	1.0	0.0	0.3301067669687497	0.6961786166126608	0.6666666666666666	0.260497000856898	1.1765186061095068e-88	1082	0.0106106723627241	10	19	6076	6076	0.22542818	0.9473684210526316	0.0526315789473684	0.1031571673937943	0.5585973542934981	0.5413100724160632	0.4218235681369321	1.934863478615009e-41	5580	0.0002941247674921	359	21	7112	7112	0.26182312	1.0	0.0	0.1973497247031881	0.6273605618002053	0.5965973003374578	0.3368953880764904	2.433990419233503e-214	6638	6.500901103786057e-08	193	9	3559	3559	0.15617715	0.8888888888888888	0.1111111111111111	0.1766854929803471	0.5974803104350767	0.3700477662264681	0.1531329025007024	1.512037136257632e-98	1862	0.0155162340283965	43	0.000244140625	5.7220458984375e-06	4.76837158203125e-07	0.00390625
FLNB	up	False	0.1545211	0.26621196	12	1167	1167	0.21105938	1.0	0.0	0.2119749700106478	0.6687890863352299	0.5004284490145673	0.1482433590402742	1.0448892589735939e-76	757	0.1248392627518217	3	19	6076	6076	0.1545211	0.9473684210526316	0.0526315789473684	0.1041567998426138	0.5585259117450628	0.423963133640553	0.3135286372613561	6.103402697818714e-37	4466	0.3122228906881678	67	21	7112	7112	0.21786079	0.9047619047619048	0.0952380952380952	0.1203146872279298	0.6016612830419539	0.4150731158605174	0.1982564679415073	3.6348355676101154e-176	4350	2.654057205812052e-06	135	9	3559	3559	0.26621196	1.0	0.0	0.2034665817412288	0.6078351595837865	0.2983984265243046	0.0744591177296993	2.2980608653327344e-137	1327	0.2020525390914018	23	0.000244140625	3.814697265625e-06	4.76837158203125e-06	0.001953125
RUNX1	up	False	0.15443428	0.33300054	12	1167	1167	0.17469491	0.9166666666666666	0.0833333333333333	0.1835276890314552	0.6549366358051207	0.4841473864610111	0.155955441302485	2.9640024705503312e-67	736	0.0311161384886202	5	19	6076	6076	0.15443428	0.9473684210526316	0.0526315789473684	0.0849033903510583	0.5515292958059012	0.4190256747860434	0.3191244239631336	3.697358127071026e-31	4330	0.0470382913837158	117	21	7112	7112	0.18750648	0.9523809523809524	0.0476190476190476	0.1287659312327961	0.6012273810261907	0.3343644544431946	0.1264060742407199	3.6098406091426323e-196	3277	0.0064486554286941	14	9	3559	3559	0.33300054	1.0	0.0	0.2699007629380031	0.6234346382393026	0.4245574599606631	0.1559426805282382	1.4549589449883393e-141	2066	0.0171427060099556	91	0.001708984375	5.7220458984375e-06	9.5367431640625e-07	0.001953125
MYO6	up	False	0.15210447	0.33929467	12	1167	1167	0.30439588	0.9166666666666666	0.0833333333333333	0.3127118377005288	0.7095398376813382	0.6126820908311911	0.1790916880891174	6.26255848833781e-107	913	0.1248392627518217	3	19	6076	6076	0.15210447	0.9473684210526316	0.0526315789473684	0.1254079259390726	0.5747345668926536	0.4772876892692561	0.3294930875576037	7.099498498234095e-63	4751	0.13652631270241	217	21	7112	7112	0.26549038	1.0	0.0	0.1889117765486509	0.6197196692862773	0.4977502812148481	0.249859392575928	3.699497431308456e-208	5309	4.221751244972951e-06	106	9	3559	3559	0.33929467	0.8888888888888888	0.1111111111111111	0.3125576610852383	0.642355757688343	0.4223096375386344	0.1213824107895476	6.901196039038528e-187	1935	0.0008521554317362	51	0.00048828125	5.7220458984375e-06	4.76837158203125e-07	0.00390625
CCDC47	up	False	0.15101622	0.21629615	12	1167	1167	0.21629615	0.8333333333333334	0.1666666666666666	0.2276255243925197	0.6755851614926033	0.5878320479862896	0.2133676092544987	1.0779755919049094e-78	934	0.0369518126889288	26	19	6076	6076	0.15101622	0.9473684210526316	0.0526315789473684	0.1017842068141166	0.5560374628200788	0.5138248847926268	0.3989466754443713	1.782243774953115e-37	5481	0.2103651434045498	76	21	7112	7112	0.1960063	1.0	0.0	0.1423792621586778	0.6065121007793036	0.5127952755905512	0.281496062992126	4.418549643516548e-177	5648	8.439121132616538e-06	187	9	3559	3559	0.20012657	1.0	0.0	0.1892449050349057	0.6013249062624418	0.3759483000842933	0.1522899690924417	4.147945416255008e-104	1880	0.0251004832208183	129	0.004638671875	3.814697265625e-06	4.76837158203125e-07	0.001953125
RAB2A	up	False	0.1507576	0.30816275	12	1167	1167	0.25950187	0.8333333333333334	0.1666666666666666	0.2256825533745988	0.6440201807930015	0.7077977720651243	0.352185089974293	8.063546798423686e-68	1237	0.000957838992519	10	19	6076	6076	0.1507576	0.9473684210526316	0.0526315789473684	0.1171447309492418	0.5427154116759363	0.7547728768926926	0.6504279131007241	9.691117517985824e-37	8499	0.0116774185023382	1043	21	7112	7112	0.30816275	0.9523809523809524	0.0476190476190476	0.2163162258802683	0.6045670544784967	0.7121766029246345	0.4947975253093363	2.36680300318255e-156	8584	8.0918381519876e-15	321	9	3559	3559	0.22056253	1.0	0.0	0.1955164769207977	0.5935357657742509	0.4818769317223939	0.2545658892947457	2.807713806652605e-89	2609	5.3117372983951076e-11	202	0.00244140625	6.29425048828125e-05	2.384185791015625e-06	0.001953125
TECR	up	False	0.14991678	0.30002096	12	1167	1167	0.2648838	1.0	0.0	0.2454318656092879	0.6612381772670166	0.6358183376178235	0.2673521850899742	2.9793284368481247e-73	1054	0.012481688148846	67	19	6076	6076	0.14991678	0.8421052631578947	0.1578947368421052	0.0992279734639686	0.5533322348561842	0.56550362080316	0.4547399605003291	1.4271490663607687e-34	6199	0.0137784291875877	474	21	7112	7112	0.17562485	0.9047619047619048	0.0952380952380952	0.1368007198126249	0.5783495329745761	0.6826490438695163	0.4644263217097862	4.7788369760836595e-154	8158	1.842412953177191e-16	695	9	3559	3559	0.30002096	1.0	0.0	0.2731374604691751	0.6227879313915207	0.5029502669289126	0.2242202865973588	1.618820312568211e-134	2588	0.0034753157016944	81	0.000244140625	2.6702880859375e-05	5.245208740234375e-05	0.001953125
SOX9	up	False	0.14941531	0.25422052	12	1167	1167	0.14941531	0.75	0.1666666666666666	0.1685949010647225	0.6330479209392249	0.3213367609254499	0.0514138817480719	1.9583477172510248e-68	435	0.2498928418345478	2	19	6076	6076	0.1602779	0.8421052631578947	0.0526315789473684	0.1348485687167068	0.5718526760658605	0.3056287030941408	0.1668861092824226	3.1420270713607803e-75	2782	0.2401762015587306	18	21	7112	7112	0.25422052	0.9047619047619048	0.0952380952380952	0.3001752967280666	0.6192130515638582	0.5338863892013498	0.2955568053993251	4.2526702796528395e-185	5899	0.5	51	9	3559	3559	0.23612875	1.0	0.0	0.2924498568511471	0.6186845817713696	0.2902500702444507	0.0494520932846305	2.9039537833269687e-175	1209	0.7500351271603204	2	0.00244140625	0.00021039539083893445	9.059906005859375e-06	0.001953125
TSPAN13	up	False	0.14902365	0.41183016	12	1167	1167	0.39828253	0.9166666666666666	0.0833333333333333	0.4396324459318218	0.7211424719635742	0.7000856898029134	0.2433590402742073	7.848069575026101e-113	1088	0.0011353190013439	17	19	6076	6076	0.14902365	0.8421052631578947	0.1578947368421052	0.0855199560345009	0.533268363728086	0.6451612903225806	0.5503620803159973	2.619357573076528e-31	6806	0.0003274292847014	230	21	7112	7112	0.30308503	1.0	0.0	0.2187648729291125	0.6165223529426651	0.6070022497187851	0.3502530933633296	1.0912625558507917e-208	6808	1.18094124359159e-06	227	9	3559	3559	0.41183016	1.0	0.0	0.3070003073377967	0.6387968765752698	0.429334082607474	0.1323405450969373	9.9580197757765e-178	1999	0.0099416233645103	61	0.001220703125	0.0011997222900390625	4.76837158203125e-07	0.001953125
KDELR1	up	False	0.14852919	0.3012729	12	1167	1167	0.23008184	0.6666666666666666	0.3333333333333333	0.2989998544681875	0.6688856433967819	0.7043701799485861	0.3239074550128534	2.348736303222408e-77	1200	0.0031727324603649	24	19	6076	6076	0.14852919	0.9473684210526316	0.0526315789473684	0.0856593242823337	0.5453569440369322	0.5995720868992759	0.4986833443054641	5.424536745715861e-31	5919	1.819768884323293e-05	545	21	7112	7112	0.3012729	0.9523809523809524	0.0476190476190476	0.253646621832553	0.6160729904367972	0.7176602924634421	0.4811586051743532	2.4654681808216213e-184	8526	7.404532945877757e-11	230	9	3559	3559	0.25335062	1.0	0.0	0.2606394520930539	0.6137103114906184	0.521494801910649	0.2554088227030064	3.2838325350034774e-119	2765	0.0001907098915318	223	0.013427734375	3.814697265625e-06	1.430511474609375e-06	0.001953125
FCGRT	up	False	0.14844953	0.24932887	12	1167	1167	0.24932887	0.8333333333333334	0.1666666666666666	0.2567066086243244	0.6666732751347577	0.6803770351328192	0.2913453299057412	1.2533120550063902e-81	1128	1.8311524983066053e-07	27	19	6076	6076	0.14844953	0.8947368421052632	0.1052631578947368	0.0983565684379433	0.5531388862644381	0.5370309414088216	0.4321922317314022	2.408121509247093e-35	5340	3.1845709229580884e-05	290	21	7112	7112	0.21630539	0.9047619047619048	0.0952380952380952	0.1683883075127081	0.604470465956238	0.5054836895388076	0.2843082114735658	4.478331990881794e-162	5617	6.444989703437894e-05	168	9	3559	3559	0.18559141	0.8888888888888888	0.1111111111111111	0.2235460462388223	0.5976015358961972	0.551840404608036	0.2958696262995223	3.204164518414884e-107	3017	1.8760979830553008e-07	415	0.001220703125	6.29425048828125e-05	2.384185791015625e-06	0.013671875
TM9SF2	up	False	0.14844891	0.3158136	12	1167	1167	0.21263476	0.9166666666666666	0.0833333333333333	0.2080083521494825	0.6647957359226779	0.5818337617823479	0.2262210796915167	9.558393195485776e-71	942	0.0622187100747553	7	19	6076	6076	0.14844891	0.9473684210526316	0.0526315789473684	0.1205255915595118	0.5697534163488072	0.4759710335747202	0.3413429888084266	5.768820628853466e-52	4965	0.2638255622703045	124	21	7112	7112	0.3158136	0.9047619047619048	0.0952380952380952	0.1956187887176002	0.6180959026458869	0.5402137232845894	0.295697412823397	1.3080779101197933e-194	5944	2.959632101976022e-07	105	9	3559	3559	0.299969	1.0	0.0	0.25405731855361	0.6182781547613737	0.412475414442259	0.1579095251475133	2.0504806300851392e-128	2030	0.0346864203745422	52	0.00048828125	3.62396240234375e-05	4.76837158203125e-06	0.001953125
